A	B	source
SNORD16	SNORD16	only_in_union
ST8SIA6	ST8SIA6	only_in_union
SNORA4	SNORA4	only_in_union
CFAP119	CFAP119	only_in_union
SNORD101	SNORD101	only_in_union
MIR222	ptr-mir-222	only_in_union
CNTNAP2	CNTNAP2	only_in_union
NUP54	NUP54	only_in_union
MIR518C	ptr-mir-518c	only_in_union
PRDM13	PRDM13	only_in_union
DCAF11	DCAF11	only_in_union
HLA-F	PATR-F	only_in_union
ZNF26	ZNF26	only_in_union
CASP12	CASP12	only_in_union
MIR208A	ptr-mir-208a	only_in_union
MIR181B2	ptr-mir-181b-2	only_in_union
SNORD4A	SNORD4A	only_in_union
ZNF229	ZNF229	only_in_union
DXO	DOM3Z	only_in_union
HLA-DRB1	PATR-DQB1	only_in_union
USP51	USP51	only_in_union
SNORD22	SNORD22	only_in_union
PDE4C	PDE4C	only_in_union
MIR634	ptr-mir-634	only_in_union
STK32C	STK32C	only_in_union
CGRRF1	CGRRF1	only_in_union
SCARNA20	SCARNA20	only_in_union
COPS3	COPS3	only_in_union
ZNF707	ZNF707	only_in_union
MIR645	ptr-mir-645	only_in_union
MIR379	ptr-mir-379	only_in_union
SNORD19B	SNORD19B	only_in_union
MIR3917	MIR3917	only_in_union
TMPRSS11D	TMPRSS11D	only_in_union
MIR8057	MIR8057	only_in_union
UBE2D2	UBE2D2	only_in_union
5_8S_rRNA	5_8S_rRNA	only_in_union
SCARNA16	SCARNA16	only_in_union
TRIM23	TRIM23	only_in_union
PCBP3	PCBP3	only_in_union
SLC13A2	SLC13A2	only_in_union
MIR761	MIR761	only_in_union
MOB3A	MOB3A	only_in_union
MIR577	ptr-mir-577	only_in_union
UBE2NL	UBE2NL	only_in_union
GGTLC2	GGTLC2	only_in_union
MAP4K3	MAP4K3	only_in_union
TSSK6	TSSK6	only_in_union
PTPRE	PTPRE	only_in_union
ZNF609	ZNF609	only_in_union
GIN1	GIN1	only_in_union
SNORD94	SNORD94	only_in_union
HYCC1	HYCC1	only_in_union
METTL2A	METTL2A	only_in_union
LUC7L2	LUC7L2	only_in_union
SCN1A	SCN1A	only_in_union
MIR1236	ptr-mir-1236	only_in_union
DYNC1LI2	DYNC1LI2	only_in_union
MIR5690	MIR5690	only_in_union
SNORA17B	SNORA17B	only_in_union
AGBL2	AGBL2	only_in_union
LHFPL7	LHFPL7	only_in_union
SNORA50C	SNORA50C	only_in_union
MIR562	ptr-mir-562	only_in_union
TTLL6	TTLL6	only_in_union
SDR42E2	SDR42E2	only_in_union
MIR181C	ptr-mir-181c	only_in_union
SNORD88C	SNORD88C	only_in_union
MIR3115	MIR3115	only_in_union
CUZD1	CUZD1	only_in_union
PEDS1	PEDS1	only_in_union
MTOR	MTOR	only_in_union
SNORA3B	SNORA3B	only_in_union
ALKBH4	ALKBH4	only_in_union
MMP23B	MMP23	only_in_union
SSU72L6	SSU72L6	only_in_union
CT47C1	CT47C1	only_in_union
KCTD21	KCTD21	only_in_union
CFC1B	CFC1B	only_in_union
MIR6769B	MIR6769B	only_in_union
MIR6794	MIR6794	only_in_union
FRG1	FRG1	only_in_union
MIR3158-2	MIR3158-2	only_in_union
ZNF613	ZNF613	only_in_union
MAP2K4	MAP2K4	only_in_union
SNORD71	SNORD71	only_in_union
SNORA12	SNORA12	only_in_union
DPYS	DPYS	only_in_union
MIR363	MIR363	only_in_union
SLC17A7	SLC17A7	only_in_union
MIR4710	MIR4710	only_in_union
TIAL1	TIAL1	only_in_union
GTPBP1	GTPBP1	only_in_union
MIR539	ptr-mir-539	only_in_union
SMAD5	SMAD5	only_in_union
TGS1	TGS1	only_in_union
MIR4504	MIR4504	only_in_union
ZNF599	ZNF599	only_in_union
VAC14	VAC14	only_in_union
NDST1	NDST1	only_in_union
MIR640	ptr-mir-640	only_in_union
SNORA36C	SNORA36C	only_in_union
RNA5SP531	5S_rRNA	only_in_union
CLVS1	CLVS1	only_in_union
GALNTL5	GALNTL5	only_in_union
SRSF8	SRSF8	only_in_union
MIR6824	MIR6824	only_in_union
MIR4782	MIR4782	only_in_union
SPMIP6	SPMIP6	only_in_union
ZNF57	ZNF57	only_in_union
TAFA1	TAFA1	only_in_union
HMG20A	HMG20A	only_in_union
SCARNA1	SCARNA1	only_in_union
KLF7	KLF7	only_in_union
PLA2G4F	PLA2G4F	only_in_union
KCND2	KCND2	only_in_union
NUDT6	NUDT6	only_in_union
MIR1302-8	ptr-mir-1302-8	only_in_union
MIR665	ptr-mir-665	only_in_union
ZFAND1	ZFAND1	only_in_union
ZNF12	ZNF12	only_in_union
MIR876	ptr-mir-876	only_in_union
MIR550B1	ptr-mir-550-1	only_in_union
TMEM191B	TMEM191C	only_in_union
MIR4770	MIR4770	only_in_union
U2AF1L4	U2AF1L4	only_in_union
NDUFAF2	NDUFAF2	only_in_union
MIR8056	MIR8056	only_in_union
SH3RF1	SH3RF1	only_in_union
HEMK1	HEMK1	only_in_union
MIR581	ptr-mir-581	only_in_union
KRT5	KRT6A	only_in_union
MIR34C	ptr-mir-34c	only_in_union
MIR7850	MIR7850	only_in_union
MIR6834	MIR6834	only_in_union
BMAL2	ARNTL2	only_in_union
MS4A5	MS4A5	only_in_union
C2orf92	C2orf92	only_in_union
MIR8060	MIR8060	only_in_union
GINS2	GINS2	only_in_union
ZP1	ZP1	only_in_union
MIRLET7E	ptr-let-7e	only_in_union
NUP50	NUP50	only_in_union
TEN1	TEN1	only_in_union
GPR139	GPR139	only_in_union
MIR553	ptr-mir-553	only_in_union
ZNF7	ZNF7	only_in_union
KIF5C	KIF5C	only_in_union
MPHOSPH8	MPHOSPH8	only_in_union
MIR6793	MIR6793	only_in_union
SNORA40	SNORA40	only_in_union
APOLD1	APOLD1	only_in_union
UTP6	UTP6	only_in_union
SIN3A	SIN3A	only_in_union
HOXB3	HOXB3	only_in_union
SNORD113-7	SNORD113-7	only_in_union
NSMAF	NSMAF	only_in_union
GNB3	GNB3	only_in_union
MIR6842	MIR6842	only_in_union
PKNOX2	PKNOX2	only_in_union
SNORD114-20	SNORD114-20	only_in_union
ZNF705A	ZNF705A	only_in_union
SNORA20B	SNORA20B	only_in_union
CIROP	CIROP	only_in_union
ZNF653	ZNF653	only_in_union
MIR1199	ptr-mir-1199	only_in_union
GNB2	GNB2	only_in_union
IL1B	IL1B	only_in_union
ZNF333	ZNF333	only_in_union
FAM229A	FAM229A	only_in_union
DCAF8	DCAF8	only_in_union
HFM1	HFM1	only_in_union
CASTOR1	CASTOR1	only_in_union
SNORD67	SNORD67	only_in_union
PPFIA1	PPFIA1	only_in_union
FAM90A26	FAM90A26	only_in_union
DMRT3	DMRT3	only_in_union
RNU12-2P	U12	only_in_union
LGALS1	LGALS1	only_in_union
PRR14L	PRR14L	only_in_union
THOC2	THOC2	only_in_union
NHERF2	NHERF2	only_in_union
COPZ2	COPZ2	only_in_union
ITGA7	ITGA7	only_in_union
OR8G2P	OR8G2P	only_in_union
CTNNA3	CTNNA3	only_in_union
SNORD108	SNORD108	only_in_union
SCARNA22	SCARNA22	only_in_union
DOCK8	DOCK8	only_in_union
MIR1205	ptr-mir-1205	only_in_union
TUBB4A	TUBB4A	only_in_union
MIR8082	MIR8082	only_in_union
ERFE	ERFE	only_in_union
MIR206	ptr-mir-206	only_in_union
SAMD10	SAMD10	only_in_union
MIR484	ptr-mir-484	only_in_union
FBXW10B	FBXW10B	only_in_union
G6PC3	G6PC3	only_in_union
MIR933	ptr-mir-933	only_in_union
CHRNA10	CHRNA10	only_in_union
MIR548X2	MIR548X2	only_in_union
MIR3688-1	MIR3688-1	only_in_union
SNORA10B	SNORA10B	only_in_union
FIBCD1	FIBCD1	only_in_union
MIR1291	ptr-mir-1291	only_in_union
MIR516A2	ptr-mir-516a-2	only_in_union
MIR599	ptr-mir-599	only_in_union
SNORA36B	SNORA36B	only_in_union
MIR4479	MIR4479	only_in_union
TRIM16	TRIM16	only_in_union
TEAD4	TEAD4	only_in_union
GGT1	GGT1	only_in_union
MIR1185-1	ptr-mir-1185-1	only_in_union
LANCL2	LANCL2	only_in_union
RAB5A	RAB5A	only_in_union
MIR3973	MIR3973	only_in_union
MIR7855	MIR7855	only_in_union
APOL3	APOL3	only_in_union
DEPDC1B	DEPDC1B	only_in_union
KLK1	KLK1	only_in_union
SNORA25	SNORA25	only_in_union
ACAP3	ACAP3	only_in_union
CLHC1	CLHC1	only_in_union
ZNF600	ZNF600	only_in_union
SNORA11F	SNORA11F	only_in_union
MIR151A	ptr-mir-151	only_in_union
NKX2-5	NKX2-5	only_in_union
SNORA74D	SNORA74	only_in_union
FREY1	FREY1	only_in_union
CRY1	CRY1	only_in_union
ZZEF1	ZZEF1	only_in_union
WNT11	WNT11	only_in_union
SCARNA7	SCARNA7	only_in_union
WDR44	WDR44	only_in_union
LPIN2	LPIN2	only_in_union
MYO15A	MYO15A	only_in_union
MIR6715A	MIR6715A	only_in_union
ZNF709	ZNF709	only_in_union
MIR6799	MIR6799	only_in_union
C21orf58	C21H21orf58	only_in_union
SNORD42B	SNORD42	only_in_union
KRTAP9-7	KRTAP9-7	only_in_union
SULT1A4	SULT1A3	only_in_union
MIR199A1	ptr-mir-199a-1	only_in_union
NAALADL1	NAALADL1	only_in_union
MIR432	ptr-mir-432	only_in_union
MIR520E	ptr-mir-520e	only_in_union
HIF3A	HIF3A	only_in_union
HYAL2	HYAL2	only_in_union
TUBA8	PEX26	only_in_union
MIR8089	MIR8089	only_in_union
MIR544A	ptr-mir-544	only_in_union
THSD7B	THSD7B	only_in_union
KHDC1	KHDC1	only_in_union
STARD9	STARD9	only_in_union
CORO7	CORO7	only_in_union
SAXO5	SAXO5	only_in_union
SNORD83	SNORD83	only_in_union
MIR7704	MIR7704	only_in_union
MIR7702	MIR7702	only_in_union
SCARNA11	SCARNA11	only_in_union
MIR487A	ptr-mir-487a	only_in_union
SCARNA18B	SCARNA18B	only_in_union
MIR8081	MIR8081	only_in_union
PICK1	PICK1	only_in_union
MIR3621	MIR3621	only_in_union
MIR1275	ptr-mir-1275	only_in_union
ZKSCAN2	ZKSCAN2	only_in_union
ZNF280B	ZNF280B	only_in_union
SPMAP1	SPMAP1	only_in_union
LRRC47	LRRC47	only_in_union
MIR153-1	MIR153-1	only_in_union
TRIM47	TRIM47	only_in_union
UQCC6	UQCC6	only_in_union
CPNE5	CPNE5	only_in_union
SNORA80E	SNORA80E	only_in_union
DCTN6	DCTN6	only_in_union
SEL1L3	SEL1L3	only_in_union
FRMD4A	FRMD4A	only_in_union
MIR301B	ptr-mir-301b	only_in_union
STX8	STX8	only_in_union
PIERCE1	PIERCE1	only_in_union
RAB41	RAB41	only_in_union
ZNF611	ZNF611	only_in_union
ANGEL1	ANGEL1	only_in_union
ARIH1	ARIH1	only_in_union
SNORD53	SNORD53	only_in_union
FZD10	FZD10	only_in_union
GAGE10	GAGE10	only_in_union
MIR1248	ptr-mir-1248	only_in_union
SPICE1	SPICE1	only_in_union
MIR548F3	ptr-mir-548f-2	only_in_union
NPFFR2	NPFFR2	only_in_union
IL20RB	IL20RB	only_in_union
MIR3677	MIR3677	only_in_union
TUBB4B	TUBB4B	only_in_union
STRC	STRC	only_in_union
PIP5K1A	PIP5K1A	only_in_union
TEX48	TEX48	only_in_union
MIR1825	ptr-mir-1825	only_in_union
ADAMTS6	ADAMTS6	only_in_union
MIR370	ptr-mir-370	only_in_union
MIR653	ptr-mir-653	only_in_union
CHRNA2	CHRNA2	only_in_union
MIR532	ptr-mir-532	only_in_union
DHX40	DHX40	only_in_union
SEC14L2	SEC14L2	only_in_union
CYP19A1	CYP19A1	only_in_union
GPR161	GPR161	only_in_union
CCDC27	CCDC27	only_in_union
MIR675	MIR675	only_in_union
MIR6773	MIR6773	only_in_union
CXorf51B	CXHXorf51B	only_in_union
MIR6775	MIR6775	only_in_union
FDXR	FDXR	only_in_union
GSK3B	GSK3B	only_in_union
ROM1	ROM1	only_in_union
CLDN16	CLDN16	only_in_union
MROH2A	MROH2A	only_in_union
SLC38A4	SLC38A4	only_in_union
TUBA3E	TUBA3E	only_in_union
AGPAT5	AGPAT5	only_in_union
MIR4787	MIR4787	only_in_union
MIR3184	MIR3184	only_in_union
MIR8063	MIR8063	only_in_union
RAB3GAP2	RAB3GAP2	only_in_union
NSUN6	NSUN6	only_in_union
MIR6813	MIR6813	only_in_union
NACA	NACA	only_in_union
RYR3	RYR3	only_in_union
BRPF3	BRPF3	only_in_union
MIR125B2	ptr-mir-125b-2	only_in_union
GART	GART	only_in_union
MINK1	MINK1	only_in_union
ANKH	ANKH	only_in_union
F2RL3	F2RL3	only_in_union
CRAT	CRAT	only_in_union
SNORD35A	SNORD35A	only_in_union
PGAM2	PGAM2	only_in_union
MIR6739	MIR6739	only_in_union
MIR378A	ptr-mir-378a	only_in_union
EXOSC2	EXOSC2	only_in_union
SAMTOR	BMT2	only_in_union
DUS3L	DUS3L	only_in_union
SNORA66	SNORA66	only_in_union
PLA2G4C	PLA2G4C	only_in_union
LYL1	LYL1	only_in_union
SLC13A1	SLC13A1	only_in_union
MIR1253	ptr-mir-1253	only_in_union
RARG	RARG	only_in_union
MIR136	ptr-mir-136	only_in_union
SKIC8	SKIC8	only_in_union
MIR190A	ptr-mir-190a	only_in_union
KCNB1	KCNB1	only_in_union
RIMOC1	RIMOC1	only_in_union
GNAI2	GNAI2	only_in_union
PRSS27	PRSS27	only_in_union
MIR1258	ptr-mir-1258	only_in_union
RND1	RND1	only_in_union
LGALS9	LGALS9	only_in_union
MIR3617	MIR3617	only_in_union
SNORA40B	SNORA40B	only_in_union
MIR598	ptr-mir-598	only_in_union
DMRTB1	DMRTB1	only_in_union
H2BC15	H2BC15	only_in_union
PRR23E	PRR23E	only_in_union
SNORD115-23	SNORD115	only_in_union
SNORA1B	SNORA1B	only_in_union
EZH1	EZH1	only_in_union
CSNK1G2	CSNK1G2	only_in_union
LGALS4	LGALS4	only_in_union
MIR105-2	ptr-mir-105	only_in_union
SNORA48	SNORA48	only_in_union
ZNF460	ZNF460	only_in_union
LRRC37A2	LRRC37A3	only_in_union
FRYL	FRYL	only_in_union
PLPPR3	PLPPR3	only_in_union
B4GALT7	B4GALT7	only_in_union
KRT6B	KRT6B	only_in_union
MIR128-1	MIR128-1	only_in_union
SCARNA6	SCARNA6	only_in_union
IGKV1D-13	IGKV1D-13	only_in_union
DAB2IP	DAB2IP	only_in_union
PRP4K	PRP4K	only_in_union
MIR203B	ptr-mir-203	only_in_union
FERRY3	FERRY3	only_in_union
MIR3919	MIR3919	only_in_union
TSPAN7	TSPAN7	only_in_union
TMED7	TMED7	only_in_union
MIR8052	MIR8052	only_in_union
BRIP1	BRIP1	only_in_union
MIR106B	ptr-mir-106b	only_in_union
AMPD3	AMPD3	only_in_union
SRSF2	SRSF2	only_in_union
LY6G6F	LY6G6F	only_in_union
CABLES1	CABLES1	only_in_union
MIR497	MIR497	only_in_union
MIR302D	ptr-mir-302d	only_in_union
SSX1	SSX1	only_in_union
SPAG5	SPAG5	only_in_union
MIR7106	MIR7106	only_in_union
SNORA48B	SNORA48B	only_in_union
SAR1B	SAR1B	only_in_union
NUS1	NUS1	only_in_union
ALG10B	ALG10B	only_in_union
MIR4258	MIR4258	only_in_union
SHISA7	SHISA7	only_in_union
BMAL1	ARNTL	only_in_union
MIR101-2	ptr-mir-101-2	only_in_union
ORAI1	ORAI1	only_in_union
CSH2	GH1	only_in_union
SRPK1	SRPK1	only_in_union
YWHAB	YWHAB	only_in_union
ATP6V1B2	ATP6V1B2	only_in_union
MIR2276	MIR2276	only_in_union
KRT86	KRT86	only_in_union
MIR4428	MIR4428	only_in_union
MN1	MN1	only_in_union
GARIN5B	GARIN5B	only_in_union
RNU6ATAC7P	RNU6ATAC7P	only_in_union
PPP3CB	PPP3CB	only_in_union
SNORD46	SNORD46	only_in_union
USP49	USP49	only_in_union
WASF1	WASF1	only_in_union
TEAD3	TEAD3	only_in_union
SNORA28	SNORA28	only_in_union
SMARCC1	SMARCC1	only_in_union
NLRX1	NLRX1	only_in_union
MIR221	ptr-mir-221	only_in_union
MIR1-1	ptr-mir-1-1	only_in_union
MIR654	ptr-mir-654	only_in_union
MIR18A	ptr-mir-18a	only_in_union
MIR4736	MIR4736	only_in_union
SEC23B	SEC23B	only_in_union
SNORA50D	SNORA50D	only_in_union
ZNF16	ZNF16	only_in_union
GARIN2	GARIN2	only_in_union
ZNF257	ZNF257	only_in_union
SMAD9	SMAD9	only_in_union
RPF2	RPF2	only_in_union
MIR4680	MIR4680	only_in_union
NDC80	NDC80	only_in_union
TENM3	TENM3	only_in_union
MIR30C2	ptr-mir-30c-2	only_in_union
MIR1255A	MIR1255A	only_in_union
SBK3	SBK3	only_in_union
SNORA10	SNORA10	only_in_union
MIR3198-1	MIR3198-1	only_in_union
EPHB6	EPHB6	only_in_union
DAPK3	DAPK3	only_in_union
SNORD96B	SNORD96	only_in_union
ZNF570	ZNF570	only_in_union
MYL2	MYL2	only_in_union
CDKL1	CDKL1	only_in_union
CDK5R1	CDK5R1	only_in_union
CFAP96	CFAP96	only_in_union
GNG7	GNG7	only_in_union
SNORD74B	SNORD74B	only_in_union
GLI2	GLI2	only_in_union
MIR3661	MIR3661	only_in_union
FRRS1L	FRRS1L	only_in_union
ZNF10	ZNF10	only_in_union
RNU6ATAC	RNU6ATAC	only_in_union
DNAH12	DNAH12	only_in_union
MAGEA12	MAGEA12	only_in_union
TENM4	TENM4	only_in_union
ACSBG2	ACSBG2	only_in_union
SNORA24	SNORA24	only_in_union
H4C8	H4C3	only_in_union
MIR196A2	ptr-mir-196a-2	only_in_union
MIR4298	MIR4298	only_in_union
CBLB	CBLB	only_in_union
PLA2G4B	PLA2G4B	only_in_union
SNORA80C	SNORA80C	only_in_union
TRAF7	TRAF7	only_in_union
B4GALNT4	B4GALNT4	only_in_union
SNORD45A	SNORD45A	only_in_union
ZNF579	ZNF579	only_in_union
MIR205	ptr-mir-205	only_in_union
RABL2A	RABL2A	only_in_union
MIR345	ptr-mir-345	only_in_union
AKIP1	AKIP1	only_in_union
UNK	UNK	only_in_union
MIR23C	ptr-mir-23c	only_in_union
MIR5196	MIR5196	only_in_union
PANK1	PANK1	only_in_union
NPLOC4	NPLOC4	only_in_union
ADCY2	ADCY2	only_in_union
MIR129-1	ptr-mir-129-1	only_in_union
ZFP14	ZFP14	only_in_union
KIF13B	KIF13B	only_in_union
DCUN1D4	DCUN1D4	only_in_union
MT-TE	MT-TE	only_in_union
LTO1	LTO1	only_in_union
PCK2	PCK2	only_in_union
TFF3	TFF3	only_in_union
GOLGA8N	GOLGA8S	only_in_union
RPGR	RPGR	only_in_union
MIR7113	MIR7113	only_in_union
BLTP3B	BLTP3B	only_in_union
ATP5PO	ATP5PO	only_in_union
C1orf174	C1H1orf174	only_in_union
SNORA30	SNORA30	only_in_union
ARHGAP19	ARHGAP19	only_in_union
GFPT2	GFPT2	only_in_union
AADACL2	AADACL2	only_in_union
PLIN5	PLIN5	only_in_union
UBE2Z	UBE2Z	only_in_union
SAXO3	SAXO3	only_in_union
TLX2	TLX2	only_in_union
ZNF134	ZNF134	only_in_union
MIR631	ptr-mir-631	only_in_union
TMEM43	TMEM43	only_in_union
SMC6	SMC6	only_in_union
SNORA2B	SNORA2B	only_in_union
CCNO	CCNO	only_in_union
PUM3	PUM3	only_in_union
KLK9	KLK9	only_in_union
VKORC1L1	VKORC1L1	only_in_union
MIR1262	ptr-mir-1262	only_in_union
HYAL4	HYAL4	only_in_union
TMPRSS5	TMPRSS5	only_in_union
MIR1285-1	ptr-mir-1285	only_in_union
MIR188	ptr-mir-188	only_in_union
SGCB	SGCB	only_in_union
ZNF250	ZNF250	only_in_union
LGALS3BP	LGALS3BP	only_in_union
RNU6ATAC8P	RNU6ATAC8P	only_in_union
MIR519A2	ptr-mir-519a	only_in_union
IQCF1	IQCF1	only_in_union
TMEM260	TMEM260	only_in_union
IL17D	IL17D	only_in_union
SPACA5B	SPACA5	only_in_union
CLN8	CLN8	only_in_union
MIR3610	MIR3610	only_in_union
KITLG	KITLG	only_in_union
TAFA4	TAFA4	only_in_union
ACSM2A	ACSM2A	only_in_union
SNORD10	SNORD10	only_in_union
MIR500A	ptr-mir-500-1	only_in_union
CD3G	CD3G	only_in_union
HM13	HM13	only_in_union
FRS2	FRS2	only_in_union
MIR1276	ptr-mir-1276	only_in_union
SULT1B1	SULT1B1	only_in_union
MRFAP1L2	MRFAP1L2	only_in_union
HSFX1	HSFX2	only_in_union
MIR548AQ	MIR548AQ	only_in_union
MYH1	MYH1	only_in_union
ARRB1	ARRB1	only_in_union
DOCK4	DOCK4	only_in_union
RNU6ATAC39P	RNU6ATAC39P	only_in_union
RNF227	RNF227	only_in_union
SPEG	SPEG	only_in_union
SNORD13E	SNORD13E	only_in_union
PCDHB11	PCDHB11	only_in_union
EPHB1	EPHB1	only_in_union
THBS1	THBS1	only_in_union
MIR302A	ptr-mir-302a	only_in_union
SMIM10L3	SMIM10L3	only_in_union
CEP15	CEP15	only_in_union
CPNE7	CPNE7	only_in_union
MIR873	ptr-mir-873	only_in_union
MIR3134	MIR3134	only_in_union
MIR431	ptr-mir-431	only_in_union
EEIG1	EEIG1	only_in_union
MIR6881	MIR6881	only_in_union
SCYGR6	SCYGR6	only_in_union
SNORD61	SNORD61	only_in_union
MIR4638	MIR4638	only_in_union
MIR411	ptr-mir-411	only_in_union
SNORA32	SNORA32	only_in_union
PON3	PON3	only_in_union
ZNF892	ZNF892	only_in_union
ZNF471	ZNF471	only_in_union
MUC4	MUC4	only_in_union
ATF7	ATF7	only_in_union
MIR4635	MIR4635	only_in_union
SNORD73A	SNORD73	only_in_union
RNF121	RNF121	only_in_union
ZNF682	ZNF682	only_in_union
MIR526A1	ptr-mir-526a-1	only_in_union
MIR939	ptr-mir-939	only_in_union
PBX4	PBX4	only_in_union
USP46	USP46	only_in_union
SF3B3	SF3B3	only_in_union
ADCK5	ADCK5	only_in_union
ERVV-1	ERVV-1	only_in_union
MIR4654	MIR4654	only_in_union
STAT5A	STAT5A	only_in_union
SNORD113-2	SNORD113-2	only_in_union
CPAMD8	CPAMD8	only_in_union
TRMT5	TRMT5	only_in_union
YBX2	YBX2	only_in_union
MIR501	ptr-mir-501	only_in_union
MIR4527	MIR4527	only_in_union
MIR4435-1	MIR4435-1	only_in_union
CORO6	CORO6	only_in_union
ITPRID2	ITPRID2	only_in_union
MIR1231	MIR1231	only_in_union
IL7R	IL7R	only_in_union
ST6GALNAC2	ST6GALNAC2	only_in_union
STK39	STK39	only_in_union
ARK2N	ARK2N	only_in_union
CRIPTO3	CRIPTO3	only_in_union
MACROH2A2	MACROH2A2	only_in_union
CASD1	CASD1	only_in_union
XCL1	XCL2	only_in_union
NFE2L1	NFE2L1	only_in_union
DNAJA3	DNAJA3	only_in_union
RAB11FIP4	RAB11FIP4	only_in_union
MIR4498	MIR4498	only_in_union
ZNF518B	ZNF518B	only_in_union
ZNF136	ZNF136	only_in_union
ZNF641	ZNF641	only_in_union
SLC25A13	SLC25A13	only_in_union
RNF175	RNF175	only_in_union
ACTN2	ACTN2	only_in_union
MIR331	ptr-mir-331	only_in_union
ZAN	ZAN	only_in_union
DMGDH	DMGDH	only_in_union
ZFP30	ZFP30	only_in_union
TMBIM1	TMBIM1	only_in_union
SPATA31D1	SPATA31D1	only_in_union
LHFPL3	LHFPL3	only_in_union
MIR6746	MIR6746	only_in_union
DDX39B	DDX39B	only_in_union
ATF6B	ATF6B	only_in_union
PLEKHH1	PLEKHH1	only_in_union
SLC6A13	SLC6A13	only_in_union
MIR600	ptr-mir-600	only_in_union
MIR3157	MIR3157	only_in_union
STEAP1	STEAP1	only_in_union
SNORA59A	SNORA59A	only_in_union
PTF1A	PTF1A	only_in_union
GARIN4	GARIN4	only_in_union
SENP3	SENP3	only_in_union
NCF1	NCF1	only_in_union
MTNAP1	MTNAP1	only_in_union
TMIGD3	TMIGD3	only_in_union
SNORA75	SNORA75	only_in_union
SLC25A24	SLC25A24	only_in_union
CSF2RA	CSF2RA	only_in_union
UQCC5	UQCC5	only_in_union
LIME1	LIME1	only_in_union
GXYLT2	PPP4R2	only_in_union
RUNX1T1	RUNX1T1	only_in_union
ZNF425	ZNF425	only_in_union
ZNF316	ZNF316	only_in_union
MIR4666A	MIR4666A	only_in_union
MSL2	MSL2	only_in_union
KRTAP4-11	KRTAP4-11	only_in_union
SNORA54	SNORA54	only_in_union
DAPK2	DAPK2	only_in_union
SNORD15B	SNORD15	only_in_union
NAPG	NAPG	only_in_union
ATP11B	ATP11B	only_in_union
DNAH11	DNAH11	only_in_union
ANO10	ANO10	only_in_union
CNTROB	CNTROB	only_in_union
EML2	EML2	only_in_union
MIR5707	MIR5707	only_in_union
SPTAN1	SPTAN1	only_in_union
MIR4254	MIR4254	only_in_union
SCRIB	SCRIB	only_in_union
SNORD114-27	SNORD114-27	only_in_union
INTU	INTU	only_in_union
MIOS	MIOS	only_in_union
MAPDA	ADAL	only_in_union
ZNF28	ZNF28	only_in_union
MIR150	ptr-mir-150	only_in_union
IL10RB	IL10RB	only_in_union
SNORD69	SNORD69	only_in_union
MIR4310	MIR4310	only_in_union
MIR4686	MIR4686	only_in_union
MAPK10	MAPK10	only_in_union
SLCO1A2	SLCO1A2	only_in_union
SLC5A2	SLC5A2	only_in_union
PSMA2	PSMA2	only_in_union
CFAP44	CFAP44	only_in_union
MIR6776	MIR6776	only_in_union
MIR140	ptr-mir-140	only_in_union
MIR4786	MIR4786	only_in_union
PCP4	PCP4	only_in_union
POLR2I	POLR2I	only_in_union
JPH1	JPH1	only_in_union
SPMIP3	SPMIP3	only_in_union
OR9A1P	OR9A1P	only_in_union
MIR320D2	ptr-mir-320d-3	only_in_union
LHX4	LHX4	only_in_union
NICOL1	NICOL1	only_in_union
AAK1	AAK1	only_in_union
SNORD86	SNORD86	only_in_union
WNT2	WNT2	only_in_union
SNORD3D	SNORD3D	only_in_union
ZNF718	ZNF718	only_in_union
MIR450A1	ptr-mir-450a-1	only_in_union
NOTCH4	NOTCH4	only_in_union
ARHGAP30	ARHGAP30	only_in_union
MIR4455	MIR4455	only_in_union
SNORD38A	SNORD38A	only_in_union
AGGF1	AGGF1	only_in_union
CATSPER2	CATSPER2	only_in_union
SMIM1	SMIM1	only_in_union
REDIC1	REDIC1	only_in_union
NAALADL2	NAALADL2	only_in_union
VPS50	VPS50	only_in_union
GADD45B	GADD45B	only_in_union
E2F6	E2F6	only_in_union
IPO8	IPO8	only_in_union
MYH7B	MYH7B	only_in_union
IFT70B	IFT70B	only_in_union
HOOK3	HOOK3	only_in_union
SMIM45	SMIM45	only_in_union
TMX2	TMX2	only_in_union
PFKFB2	PFKFB2	only_in_union
ERICH1	ERICH1	only_in_union
CHPF2	CHPF2	only_in_union
MIR4693	MIR4693	only_in_union
MIR891B	ptr-mir-891b	only_in_union
ASAH1	ASAH1	only_in_union
MIR29B2	ptr-mir-29b-2	only_in_union
MYL11	MYL11	only_in_union
SMKR1	SMKR1	only_in_union
MIR660	ptr-mir-660	only_in_union
MIR15A	ptr-mir-15a	only_in_union
RNU6ATAC27P	RNU6ATAC27P	only_in_union
MIR489	ptr-mir-489	only_in_union
MIR4759	MIR4759	only_in_union
MCCC1	MCCC1	only_in_union
FAM200C	FAM200C	only_in_union
PRKAG1	PRKAG1	only_in_union
ZDHHC22	ZDHHC22	only_in_union
COX7A2L	COX7A2L	only_in_union
ZNF569	ZNF569	only_in_union
SEMA4G	SEMA4G	only_in_union
CAPS2	CAPS2	only_in_union
H2AB3	H2AB3	only_in_union
DCLK2	DCLK2	only_in_union
MIR128-2	ptr-mir-128-2	only_in_union
SCYL2	SCYL2	only_in_union
ZNF429	ZNF429	only_in_union
PNLDC1	PNLDC1	only_in_union
