A	B	source
creg1	creg1	only_in_union
hdhd5	hdhd5	only_in_union
blnk	foxj3	only_in_union
mdm4	mdm4	only_in_union
ppp1r27b	ppp1r27	only_in_union
rflna	rflnb	only_in_union
ogfod1	ogfod1	only_in_union
si:ch211-210c8.6	XB5780651	only_in_union
fscn2a	fscn2	only_in_union
tm2d3	tm2d3	only_in_union
loxl3a	loxl3	only_in_union
porb	por	only_in_union
crybb2	crybb2	only_in_union
slc6a19b	slc6a19	only_in_union
psme3	psme3	only_in_union
ubqln4	ubqln4	only_in_union
zgc:154054	mgat4d	only_in_union
or55a3	or52l1l	only_in_union
dhodh	dhodh	only_in_union
rbm46	rbm46	only_in_union
noto	not	only_in_union
rusc2	rusc2	only_in_union
jpt2	jpt2	only_in_union
ears2	ears2	only_in_union
btbd3a	btbd19	only_in_union
slc6a22.1	slc6a6	only_in_union
pfn2b	pfn1	only_in_union
trim109	trim50	only_in_union
mbnl1	mbnl1	only_in_union
purbb	purb	only_in_union
ptk2ab	ptk2	only_in_union
alyref	alyref	only_in_union
KIF21B	kif21b	only_in_union
rhcgb	rhagl	only_in_union
adgra2	adgra2	only_in_union
samd14	arhgef17	only_in_union
atp2c1	atp2c1	only_in_union
mospd1	mospd3	only_in_union
cgasa	cgas	only_in_union
scarb2a	cd36l	only_in_union
si:ch211-107p11.3	msantd3	only_in_union
rps12	rps12	only_in_union
rps10	rps10	only_in_union
pax8	pax8	only_in_union
ogt.2	ogt	only_in_union
gcga	gcg	only_in_union
tnfaip8l1	tnfaip8	only_in_union
pno1	pno1	only_in_union
piwil2	piwil2	only_in_union
atp5pd	atp5pd	only_in_union
tchp	tchp	only_in_union
kif9	kif9	only_in_union
mnd1	mnd1	only_in_union
appbp2	appbp2	only_in_union
lgals9l4	lgals4.2	only_in_union
tmem230a	tmem230	only_in_union
srrt	srrt	only_in_union
pmch	pmch	only_in_union
si:ch211-198a12.6	znf883l	only_in_union
asb6	asb6	only_in_union
lin54	lin54	only_in_union
abhd8b	abhd8	only_in_union
tp53bp2b	tp53bp2	only_in_union
tmem17	tmem17l	only_in_union
rap2b	rap2b	only_in_union
mogat2	mogat2	only_in_union
aste1b	fam120b	only_in_union
snrpe	snrpe	only_in_union
si:dkey-108k21.19	h2ac21	only_in_union
mstnb	mstn.1	only_in_union
farsa	farsa	only_in_union
gpn1	gpn1	only_in_union
inppl1b	inppl1b	only_in_union
cxcl8b.1	cxcl8b.2	only_in_union
eif1ad	eif1ad	only_in_union
kif7	kif7	only_in_union
pcsk7	pcsk7	only_in_union
vsig8b	vsig8	only_in_union
slc13a5b	slc13a5	only_in_union
mcamb	mcam	only_in_union
cfl1l	dstn	only_in_union
agbl2	agbl3	only_in_union
riok2	riok2	only_in_union
psmb6	psmb6	only_in_union
mlf2	mlf2	only_in_union
mta3	mta2	only_in_union
echs1	echs1	only_in_union
aftpha	aftph	only_in_union
txn2	txn2	only_in_union
rrp9	rrp9	only_in_union
paf1	paf1	only_in_union
fblim1	fblim1	only_in_union
si:ch211-117l17.6	rgs1	only_in_union
ttll9	TTLL9	only_in_union
gpd2	gpd2	only_in_union
stard3nl	stard3nl	only_in_union
apobec2b	apobec2	only_in_union
fthl30	MGC79725	only_in_union
psmd4b	psmd4	only_in_union
naif1	naif1	only_in_union
orc3	orc3	only_in_union
snapin	snapin	only_in_union
rras	rras	only_in_union
nsrp1	nsrp1	only_in_union
ifitm5	ifitm5	only_in_union
lrp4	lrp4	only_in_union
dcxr	dcxr	only_in_union
marcksb	marcks	only_in_union
atg5	atg5	only_in_union
dsela	dsel	only_in_union
macrod1	macrod1	only_in_union
pttg1	XB5905938	only_in_union
gart	gart	only_in_union
parietopsin	XB5884180	only_in_union
ppfia4	ppfia3	only_in_union
zdhhc5b	zdhhc5	only_in_union
vwde	vwde	only_in_union
mrgbp	mrgbp	only_in_union
sil1	sil1	only_in_union
psmf1	psmf1	only_in_union
ftr67	XB5949753	only_in_union
usp46	usp12	only_in_union
ormdl2	ormdl2	only_in_union
pgrmc1	pgrmc1	only_in_union
asic2	asic2	only_in_union
wipi2	wipi2	only_in_union
cdkn2d	cdkn2d	only_in_union
nup50	asb14	only_in_union
si:ch73-55i23.1	jmjd7-pla2g4b	only_in_union
rsph9	rsph9	only_in_union
tyrobp	tyrobp	only_in_union
chia.6	XB5763442	only_in_union
vps25	vps25	only_in_union
tsg101b	tsg101	only_in_union
gpsm1b	gpsm1	only_in_union
gbp4	rnf112.2	only_in_union
kif5aa	kif5a	only_in_union
arhgef9b	arhgef9	only_in_union
ywhaba	ywhab	only_in_union
scube2	scube2	only_in_union
mllt1b	znf414	only_in_union
zgc:153151	znf282	only_in_union
tfe3b	tfe3	only_in_union
ical1	ica1	only_in_union
ubxn8	ubxn8	only_in_union
prr15la	prr15l	only_in_union
ppme1	ppme1	only_in_union
ppcs	ppcs	only_in_union
harbi1	harbi1	only_in_union
slc4a2b	SLC4A2	only_in_union
si:ch211-244o22.2	cdca2	only_in_union
dhcr24	dhcr24	only_in_union
tm6sf2b	tm6sf2	only_in_union
rgs13a	rgs2	only_in_union
cd44a	cd44	only_in_union
ppiab	ppia	only_in_union
kank3	taok2	only_in_union
rnf146	rnf146	only_in_union
nectin3a	nectin3	only_in_union
meis1b	meis1	only_in_union
rhag	rhag	only_in_union
oxa1l	oxa1l	only_in_union
il10ra	il10ra	only_in_union
fbxo11b	fbxo11	only_in_union
adh8a	adh1	only_in_union
insyn1	insyn1	only_in_union
ccdc115	XB5795058	only_in_union
rlim	rlim	only_in_union
notch3	notch3	only_in_union
steep1	steep1	only_in_union
ift57	ift57	only_in_union
ppp1r37	ppp1r37	only_in_union
fut7	fut3	only_in_union
oxtra	npsr1	only_in_union
pfdn4	pfdn4	only_in_union
rabif	rabif	only_in_union
tmem104	tmem104	only_in_union
adprm	adprm	only_in_union
bud31	bud31	only_in_union
tada2a	tada2a	only_in_union
oaz2a	oaz2	only_in_union
greb1l	greb1l	only_in_union
si:ch211-149e23.4	XB5962421	only_in_union
dhcr7	dhcr7	only_in_union
lifrb	lifr	only_in_union
ankrd10a	ankrd10	only_in_union
zfyve21	zfyve21	only_in_union
spa17	spa17	only_in_union
si:ch211-284e20.8	cst7	only_in_union
htr1aa	htr1a	only_in_union
dhrs3a	dhrs3	only_in_union
calub	calu	only_in_union
adam22	adam22	only_in_union
dnajc1	dnajc1	only_in_union
sh2d3ca	sh2d3c	only_in_union
slc5a6b	slc5a6	only_in_union
tspan15	tspan15	only_in_union
elk3	elk3	only_in_union
fbp1a	fbp1	only_in_union
usp19	usp19	only_in_union
scarb2b	scarb2	only_in_union
dnal1	dnal1	only_in_union
samhd1	samhd1	only_in_union
setd6	setd6	only_in_union
plaat1	plaat1	only_in_union
rps23	rps23	only_in_union
lad1	lad1	only_in_union
znf384b	znf384	only_in_union
dnali1	dnali1	only_in_union
fgl1	fgl1a	only_in_union
l3mbtl3	l3mbtl3	only_in_union
wdr47a	wdr47	only_in_union
si:dkeyp-51f12.3	tmem252	only_in_union
sdhdb	sdhd	only_in_union
zfand2a	zfand2b	only_in_union
nacc1b	nacc2	only_in_union
dkc1	dkc1	only_in_union
dlec1	dlec1	only_in_union
ccnd2b	ccnd1	only_in_union
dync2li1	dync2li1	only_in_union
tcf7l1a	tcf7l1	only_in_union
elmo1	elmo1	only_in_union
atf7a	atf7	only_in_union
barx2	barx2	only_in_union
nog1	nog4	only_in_union
npsn	astl3a.1	only_in_union
klf11b	klf10	only_in_union
mark2a	mark4	only_in_union
prkdc	prkdc	only_in_union
slc12a10.1	slc12a3l	only_in_union
si:ch211-125e6.13	reg4	only_in_union
p2rx4a	p2rx4	only_in_union
plekho2	plekho2	only_in_union
arxb	ISX	only_in_union
pgls	pgls	only_in_union
uncx	uncx	only_in_union
INPP5J	inpp5a.1	only_in_union
adss1	adss1	only_in_union
adgre10	adgrd1	only_in_union
ldha	ldha	only_in_union
ntrk1	ntrk1	only_in_union
C13H9orf72	c1h9orf72	only_in_union
s100a11	s100a11	only_in_union
eif2b2	eif2b2	only_in_union
lrrc3b	lrrc3b	only_in_union
rpl31	rpl31	only_in_union
cyp7b1	cyp7b1	only_in_union
ets2	ets2	only_in_union
blmh	blmh	only_in_union
prr5a	prr5	only_in_union
bckdk	bckdk	only_in_union
thoc1	thoc1	only_in_union
nol4la	nol4	only_in_union
tm9sf1	tm9sf1	only_in_union
perp	perp	only_in_union
caprin1a	caprin1	only_in_union
derl1	derl1	only_in_union
si:ch211-112c15.8	TNFRSF25	only_in_union
zgc:171775	mapk12l	only_in_union
lmf2a	lmf2	only_in_union
lcp2b	blnk	only_in_union
mecp2	mecp2	only_in_union
cldnd1b	cldnd1	only_in_union
ndufaf5	ndufaf5	only_in_union
AARS2	mocos	only_in_union
si:ch1073-406l10.2	rarres2	only_in_union
doc2a	doc2a	only_in_union
kif26ba	kif26b	only_in_union
thoc6	thoc6	only_in_union
tmem81	il1r2	only_in_union
psmc5	psmc5	only_in_union
nudcd3	nudcd3	only_in_union
trak2	trak2	only_in_union
uqcc4	uqcc4	only_in_union
crbn	crbn	only_in_union
grik3	grik3	only_in_union
clcnk	clcnkb	only_in_union
eif2ak2	pkr2	only_in_union
cbx4	cbx4	only_in_union
frs3	frs3	only_in_union
cd82b	cd82	only_in_union
tmsb4x	tmsb4x	only_in_union
foxred2	foxred2	only_in_union
idh1	idh1	only_in_union
grk7b	grk7	only_in_union
tmem47	tmem47	only_in_union
fam171a2a	fam171a2	only_in_union
pde4a	pde4a	only_in_union
vamp3	vamp3	only_in_union
sirt4	sirt4	only_in_union
stox2b	stox2	only_in_union
ccdc47	ccdc47	only_in_union
dimt1l	dimt1	only_in_union
cep131	cep131	only_in_union
anks4b	anks4b	only_in_union
ncln	ncln	only_in_union
nmt1a	nmt1	only_in_union
spryd4	SPRYD4	only_in_union
fnta	fnta	only_in_union
gfus.1	gfus	only_in_union
itpk1a	itpk1	only_in_union
si:dkey-220f10.4	tulp2	only_in_union
rab39ba	rab39b	only_in_union
supt16h	supt16h	only_in_union
stx3b	stx3	only_in_union
rnf167	rnf13	only_in_union
fdft1	fdft1	only_in_union
zgc:136870	gimd1	only_in_union
zgc:194007	c7h1orf174	only_in_union
dusp10	DUSP10	only_in_union
cct5	cct5	only_in_union
dcaf6	dcaf6	only_in_union
pld3	pld3	only_in_union
helb	helb	only_in_union
tsr3	tsr3	only_in_union
rgs11	rgs9	only_in_union
erfl1	etv3l	only_in_union
npc1	npc1	only_in_union
desi1a	desi2l	only_in_union
tomm7	tomm7	only_in_union
etaa1a	etaa1	only_in_union
adgrf11	adgrf2	only_in_union
si:rp71-1f1.5	XB22062350	only_in_union
si:ch1073-126c3.2	retn.1	only_in_union
mafba	mafb	only_in_union
ssr1	ssr1	only_in_union
si:dkey-220k22.1	vwce	only_in_union
gjb9a	gjb3	only_in_union
lypd6	lypd6	only_in_union
esyt2a	esyt3	only_in_union
meltf	meltf	only_in_union
ncaph	ncaph	only_in_union
pygma	pygb	only_in_union
tarbp2	tarbp2	only_in_union
pcdh20	pcdh20	only_in_union
TOP1	top1	only_in_union
csnk2b	csnk2b	only_in_union
rps4x	rps4x	only_in_union
art4	XB5918646	only_in_union
pycr3	pycr3	only_in_union
tor1l2	tor1b	only_in_union
rims3	rims3	only_in_union
ift70	ift70a	only_in_union
dld	dll1	only_in_union
kctd16b	kctd16	only_in_union
odam	odam	only_in_union
rfc2	rfc2	only_in_union
luzp1	luzp1	only_in_union
prelid3b	PRELID3B	only_in_union
isy1	isy1	only_in_union
tectb	tectb	only_in_union
ctsd	ctsd	only_in_union
sts	sts	only_in_union
gatad1	gatad1	only_in_union
narf	narf	only_in_union
sall3a	sall3	only_in_union
wnt8-2	wnt8a	only_in_union
napab	napa	only_in_union
mef2d	mef2a	only_in_union
ptpn5	PTPN5	only_in_union
phkg2	phkg2	only_in_union
rbpms2b	rbpms	only_in_union
pax2b	pax5	only_in_union
dpep1	dpep1	only_in_union
rbpms2a	rbpms2	only_in_union
arsj	arsj	only_in_union
amot	amot	only_in_union
clybl	clybl	only_in_union
ark2n	ark2n	only_in_union
kri1	kri1	only_in_union
efcab11	efcab11	only_in_union
prokr1a	prokr1	only_in_union
galnt6	galnt6.2	only_in_union
arhgap21b	arhgap23	only_in_union
mapkbp1	mapkbp1	only_in_union
rbm22	rbm22	only_in_union
lrrc3	lrrc3	only_in_union
alox5ap	alox5ap	only_in_union
mhc1uma	ncib	only_in_union
arrdc3b	arrdc4	only_in_union
uroc1	uroc1	only_in_union
myof	myof	only_in_union
fez2b	fez2	only_in_union
znf281b	znf281	only_in_union
rpl26	rpl26	only_in_union
sh3bp5la	sh3bp5l	only_in_union
dnajb9a	dnajb9	only_in_union
ankrd6b	ankrd6	only_in_union
tmem63ba	TMEM63B	only_in_union
mocs3	mocs3	only_in_union
spdya	spdyc	only_in_union
crygmxl2	crygdl.11	only_in_union
aatkb	lmtk3	only_in_union
dtd1	dtd1	only_in_union
add1	add1	only_in_union
gskip	gskip	only_in_union
cry5	cry2	only_in_union
klf13	klf13	only_in_union
nat10	nat10	only_in_union
lsm10	lsm10	only_in_union
sh3glb2b	sh3glb2	only_in_union
ebf1a	coe3l	only_in_union
hnrnpl	hnrnpl	only_in_union
ascc2	ascc2	only_in_union
vash1	vash1	only_in_union
paxx	paxx	only_in_union
znf276	znf276	only_in_union
foxj1a	foxj1	only_in_union
cplx2b	cplx2	only_in_union
bcap29	bcap29	only_in_union
amd1	amd1	only_in_union
auts2a	auts2	only_in_union
SPMIP7	spata48	only_in_union
nosip	znf484	only_in_union
depdc5	cdk2ap2	only_in_union
ckmt2a	ckmt1b	only_in_union
rxfp2a	rxfp2	only_in_union
cryabb	hspb6	only_in_union
nle1	nle1	only_in_union
si:dkey-20i10.7	MGC145518	only_in_union
p3h2	p3h2	only_in_union
cdca4	cdca4	only_in_union
lrrc38a	lrrc38	only_in_union
zbtb11	zbtb11	only_in_union
shisa6	shisa6	only_in_union
acaa2	acaa2	only_in_union
slc32a1	slc32a1	only_in_union
invs	invs	only_in_union
ttll11	ttll11	only_in_union
hikeshi	hikeshi	only_in_union
tbc1d2b	tbc1d2b	only_in_union
HUS1B	ramp3	only_in_union
fgfbp1b	fgfbp1	only_in_union
rasgrf2a	rasgrf2	only_in_union
hdac6	hdac6	only_in_union
igfals	igfals	only_in_union
ush1c	ush1c	only_in_union
swsap1	swsap1	only_in_union
c1qa	C1QB	only_in_union
gnmt	GNMT	only_in_union
pgk1	pgk1	only_in_union
smg5	smg5	only_in_union
glrx3	glrx3	only_in_union
lamtor1	lamtor1	only_in_union
mlxip	mlxip	only_in_union
twf2b	twf2	only_in_union
dnase1l1	dnase1l3	only_in_union
bcl2l1	bcl2l1	only_in_union
ralgds	ralgds	only_in_union
mrpl41	mrpl41	only_in_union
slc26a2	slc26a2	only_in_union
bcl2l10	bcl2l2	only_in_union
tbk1	mgc69493	only_in_union
plk1	plk1	only_in_union
tcerg1a	rbm27	only_in_union
kcng4b	kcng4	only_in_union
cpb2	cpb2	only_in_union
anpepb.1	anpep	only_in_union
zmp:0000001236	maml2	only_in_union
adnpb	adnp	only_in_union
guca1b	guca1b	only_in_union
tbccd1	tbccd1	only_in_union
fth1b	fth1.1	only_in_union
dnajc2	dnajc2	only_in_union
nkd3l	s100pbp	only_in_union
atad2b	atad2	only_in_union
coq10a	coq10a	only_in_union
igfbp1a	igfbp1	only_in_union
ergic2	ergic2	only_in_union
etnk1	ETNK1	only_in_union
vstm2l	vstm2l	only_in_union
cyp7a1	cyp7a1	only_in_union
sat1a.1	satl1	only_in_union
supt4h1	supt4h1	only_in_union
stard3	stard3	only_in_union
prdx4	prdx4	only_in_union
vps4a	vps4a	only_in_union
agpat3	agpat3	only_in_union
sdr39u1	sdr39u1	only_in_union
b4galt4	b4galt4	only_in_union
mlc1	mlc1	only_in_union
pknox2	pknox2	only_in_union
xk	xk	only_in_union
col9a2	col9a2	only_in_union
C20H12orf57	c7h12orf57	only_in_union
eps8a	eps8	only_in_union
si:ch211-157b11.12	c7h1orf159	only_in_union
rab10	rab10	only_in_union
tmem183a	tmem183a	only_in_union
apex1	apex1	only_in_union
hdac7b	hdac7	only_in_union
bco2a	bco2	only_in_union
C1H4orf33	c1h4orf33	only_in_union
gstm.2	gstm1	only_in_union
polb	polb	only_in_union
gprc6a	XB991396	only_in_union
ankrd34c	ankrd34a	only_in_union
tiprl	tiprl	only_in_union
pin4	pin4	only_in_union
ankhb	ankh	only_in_union
slkb	stk10	only_in_union
aqp1a.1	aqp1	only_in_union
slc25a35	slc25a34	only_in_union
elovl1b	elovl1	only_in_union
nckap1l	nckap1l	only_in_union
galnt13	galnt1	only_in_union
mfsd8	mfsd8	only_in_union
mtfr2	mtfr2	only_in_union
pign	pign	only_in_union
inpp5b	inpp5b	only_in_union
trpm4b3	trpm4	only_in_union
b4galnt4b	b4galnt4	only_in_union
psmd13	psmd13	only_in_union
mrpl46	mrpl46	only_in_union
pdcd10a	pdcd10	only_in_union
batf	batf	only_in_union
ndufaf7	ndufaf7	only_in_union
snrpb	snrpb	only_in_union
dbnlb	dbnl	only_in_union
CHRNA3	htr3c	only_in_union
gnrhr2	gnrhr	only_in_union
eepd1	eepd1	only_in_union
bag6l	bag6	only_in_union
rmdn1	rmdn1	only_in_union
wdr19	wdr19	only_in_union
dap3	dap3	only_in_union
nocta	noct	only_in_union
arl6ip1	arl6ip1	only_in_union
cacng2a	cacng3	only_in_union
krt97	krt70	only_in_union
gal3st1a	gal3st4.2	only_in_union
shox2	shox	only_in_union
nup107	nup107	only_in_union
scai	scai	only_in_union
clptm1l	clptm1l	only_in_union
sult3st1	XB5843062	only_in_union
ap1s2	ap1s2	only_in_union
hip1rb	hip1r	only_in_union
itfg2	itfg2	only_in_union
kiaa0232	KIAA0232	only_in_union
rad23b	rad23b	only_in_union
acsf2	acsf2	only_in_union
nhsl2	c3h2orf68	only_in_union
prr12a	prr12	only_in_union
elmod1	elmod1	only_in_union
nkx2.2b	nkx2-8	only_in_union
rps29	rps29	only_in_union
cd40	cd40	only_in_union
clrn3	clrn3	only_in_union
aurkb	aurkb	only_in_union
clcn4	clcn4	only_in_union
dmap1	dmap1	only_in_union
PITPNC1	pitpnc1	only_in_union
cul3a	cul3	only_in_union
fan1	fan1	only_in_union
dedd	dedd	only_in_union
robo4	robo4	only_in_union
neil1	neil1	only_in_union
nanos3	nanos3	only_in_union
bbs2	bbs2	only_in_union
top2a	top2a	only_in_union
foxi1	foxi1	only_in_union
tmco1	tmco1	only_in_union
dner	dner	only_in_union
ddx52	ddx52	only_in_union
pth1r	pth1r	only_in_union
tnfrsf1a	tnfrsf1a	only_in_union
tdp2b	tdp2	only_in_union
ifitm1	ifitm1	only_in_union
pitpnb	pitpnb.2	only_in_union
s100a1	s100a1	only_in_union
cdkn2a/b	cdkn2b	only_in_union
smpd1	smpd1	only_in_union
plxdc2a	malrd1	only_in_union
AP2A1	ap2a2	only_in_union
UNC13B	heca	only_in_union
ndufa12	ndufa12	only_in_union
tada3l	tada3	only_in_union
zgc:153116	znf585b	only_in_union
zeb2b	zeb2	only_in_union
neff2	prph	only_in_union
naa25	naa25	only_in_union
ralba	ralb	only_in_union
arfgap2	arfgap2	only_in_union
zgc:153935	cxorf38	only_in_union
tlr8b	tlr9	only_in_union
zbtb22a	zbtb9	only_in_union
borcs7	borcs7	only_in_union
mrs2	mrs2	only_in_union
vta1	vta1	only_in_union
hivep3a	hivep3	only_in_union
usp44	usp44	only_in_union
pdzd8	PDZD8	only_in_union
akna	akna	only_in_union
get3	get3	only_in_union
abcc2	abcc2	only_in_union
sirt1	sirt1	only_in_union
zgc:173720	znf853	only_in_union
tdrd3	tdrd3	only_in_union
hdac5	hdac5	only_in_union
zdhhc12b	zdhhc12	only_in_union
STK32B	stk32c	only_in_union
clstn2a	clstn2	only_in_union
zgc:101716	c7h8orf76	only_in_union
ddr1	ddr1	only_in_union
s100z	s100z	only_in_union
snx27b	snx27	only_in_union
tdgf1	tdgf1.2	only_in_union
kcnh4a	kcnh3	only_in_union
adtrp1	adtrp	only_in_union
snrpd2	snrpd2	only_in_union
baxa	bax	only_in_union
si:dkey-1d7.3	tmem132a	only_in_union
myo1d	myo1d	only_in_union
pomt2	pomt2	only_in_union
dpf2l	dpf2	only_in_union
sesn1	sesn1	only_in_union
fkrp	fkrp	only_in_union
map3k10	map3k10	only_in_union
pabpc4	pabpc4	only_in_union
zbtb41	zbtb41	only_in_union
selenok	selenok	only_in_union
cant1b	cant1	only_in_union
wu:fb44b02	numa1	only_in_union
rsad1	rsad1	only_in_union
fbln2	fbln2	only_in_union
shfl	shfl	only_in_union
nubpl	nubpl	only_in_union
smpd4	smpd4	only_in_union
IGDCC4	prtg	only_in_union
aatf	aatf	only_in_union
prph	vim.2	only_in_union
si:dkey-33c12.4	erich1	only_in_union
rasd4	ras-dva2	only_in_union
lgmn	lgmn	only_in_union
ca4c	XB5797209	only_in_union
dnah9	dnah9	only_in_union
lima1a	lima1	only_in_union
elmo2	elmo2	only_in_union
gsto2	gsto2	only_in_union
cebpz	cebpz	only_in_union
exosc6	exosc6	only_in_union
lpar5a	XB5721641	only_in_union
hs3st4	hs3st6	only_in_union
zc3h12ab	zc3h12a	only_in_union
metap1d	metap1d	only_in_union
spint1b	spint1	only_in_union
lyn	lyn	only_in_union
atp11a	atp11a	only_in_union
si:ch211-197g15.5	rnf112	only_in_union
stxbp2	stxbp2	only_in_union
pex13	pex13	only_in_union
sigirr	sigirr	only_in_union
si:dkey-5i3.5	XB5749398	only_in_union
KLHL10	ipp	only_in_union
wrap53	wrap53	only_in_union
rps11	rps11	only_in_union
hspa5	hspa5	only_in_union
gas8	gas8	only_in_union
rpusd4	rpusd3	only_in_union
sh3gl2b	sh3gl2	only_in_union
cdk9	cdk9	only_in_union
tmem106bb	tmem106b	only_in_union
fads2	fads2	only_in_union
ddx54	ddx54	only_in_union
vent	ventx1.2	only_in_union
scrib	scrib	only_in_union
hars	hars2	only_in_union
myo1ea	myo1e.1	only_in_union
smurf1	smurf1	only_in_union
slc25a39	slc25a39	only_in_union
eef2k	eef2k	only_in_union
tjp2a	tjp2	only_in_union
ciao1	ciao1	only_in_union
neurl1b	neurl1b	only_in_union
zar1l	zar1l	only_in_union
mppe1	mppe1	only_in_union
taf11	taf11	only_in_union
eif2ak3	eif2ak3	only_in_union
dpysl2b	dpysl2	only_in_union
mrnip	brca1	only_in_union
qpctla	qpctl	only_in_union
slc25a44b	slc25a44	only_in_union
sh3glb1a	sh3glb1	only_in_union
gk5	gk5	only_in_union
jun	jun	only_in_union
syn2b	syn3	only_in_union
fkbp8	fkbp8	only_in_union
C10H21orf91	c2h21orf91	only_in_union
agpat4	agpat4	only_in_union
si:ch211-214e3.5	znf518a	only_in_union
chst10	chst10	only_in_union
sox8a	sox8	only_in_union
cgnb	cgn	only_in_union
palmda	palmd	only_in_union
hmga1a	hmga2	only_in_union
raf1b	araf	only_in_union
acer2	acer2	only_in_union
coq9	coq9	only_in_union
ankrd13d	ankrd13b	only_in_union
ifi27.7	ghitm	only_in_union
rpl3	rpl3	only_in_union
ska1	ska1	only_in_union
ntpcr	ntpcr	only_in_union
stox1	stox1	only_in_union
capn15	capn15	only_in_union
ing1	ing1	only_in_union
rapsn	rapsn	only_in_union
gadd45ga	gadd45g	only_in_union
amdhd2	amdhd2	only_in_union
hsd20b2	XB5863530	only_in_union
ace2	ace2	only_in_union
ocrl	ocrl	only_in_union
adsl	adsl	only_in_union
rps19	rps19	only_in_union
GPR20	gpr20	only_in_union
mks1	mks1	only_in_union
tmem129	tmem129	only_in_union
cfl1	cfl1	only_in_union
hmbsa	hmbs	only_in_union
rev1	rev1	only_in_union
me3	me3	only_in_union
mettl3	mettl3	only_in_union
tmod4	tmod3	only_in_union
tsc2	tsc2	only_in_union
plekha1a	plekha1	only_in_union
pacs1a	pacs1	only_in_union
ireb2	ireb2	only_in_union
itpkb	itpkb	only_in_union
crip1	crip1	only_in_union
slc25a55b	slc25a18	only_in_union
eri1	eri1	only_in_union
sh3bp4a	sh3bp4	only_in_union
C14HXorf65	c22orf15	only_in_union
PCDH9	pcdh9	only_in_union
lman2la	ubxn10	only_in_union
fbln1	fbln1	only_in_union
gprc5c	gprc5b	only_in_union
sirt5	sirt5	only_in_union
srsf5b	srsf5	only_in_union
selenow2a	mien1	only_in_union
rcc1	rcc1	only_in_union
usp54a	usp54	only_in_union
proca	proc	only_in_union
nwd1	nwd1	only_in_union
si:ch73-367f21.6	znf3	only_in_union
bms1	bms1	only_in_union
ppp1r8a	ppp1r8	only_in_union
dag1	dag1	only_in_union
ribc2	ribc1	only_in_union
ino80	ino80	only_in_union
si:ch211-136m16.8	ehbp1l1	only_in_union
mcoln2	mcoln2	only_in_union
c6ast3	astl2c	only_in_union
klhl15	klhl15	only_in_union
vac14	vac14	only_in_union
skic8	skic8	only_in_union
fpgs	fpgs	only_in_union
nagk	nagk	only_in_union
iba57	iba57	only_in_union
ftr14	trim39l.1	only_in_union
bpgm	bpgm	only_in_union
ldlra	glp2r	only_in_union
plekho1b	plekho1	only_in_union
carhsp1	carhsp1	only_in_union
psmd11b	psmd11	only_in_union
nanos2	nanos1	only_in_union
pkmb	pkm	only_in_union
si:ch211-262h13.5	MGC69493	only_in_union
snrpc	snrpc	only_in_union
HPDL	hpdl	only_in_union
zgc:194114	vxn	only_in_union
sstr2b	sstr5	only_in_union
GK2	gk	only_in_union
hhla2b.2	hhla2	only_in_union
frem3	frem3	only_in_union
dnai1.2	dnai1	only_in_union
dennd5a	dennd5a	only_in_union
yrdc	yrdc	only_in_union
fosb	fosb	only_in_union
aqp9b	aqp9	only_in_union
rnf113a	rnf113a	only_in_union
crfb2	ifnar2.1	only_in_union
usp38	usp35	only_in_union
vps51	vps51	only_in_union
atp6v1f	atp6v1f	only_in_union
kctd7	kctd7	only_in_union
pak2a	pak2	only_in_union
slc1a5	slc1a5	only_in_union
bmp8a	bmp8	only_in_union
kdelr2b	kdelr1	only_in_union
hist2h3c	h3c14	only_in_union
exosc4	exosc4	only_in_union
st14b	st14	only_in_union
atp6v1g1	atp6v1g1	only_in_union
zgc:153521	c9h2orf69	only_in_union
trim33l	resf1	only_in_union
orc5	orc5	only_in_union
uri1	uri1	only_in_union
cpne4b	cpne4	only_in_union
lnpep	lnpep	only_in_union
atpaf2	atpaf2	only_in_union
cmasa	cmas	only_in_union
rbm47	rbm47	only_in_union
lrsam1	lrsam1	only_in_union
znf692	znf653	only_in_union
syvn1	syvn1	only_in_union
brd3b	brd3	only_in_union
ccnb2	ccnb2	only_in_union
mespbb	mespa	only_in_union
sfxn5b	sfxn5	only_in_union
ppp1r9ba	ppp1r9b	only_in_union
b9d2	b9d2	only_in_union
ythdc1	ythdc1	only_in_union
ubac2	ubac2	only_in_union
rnf7	rnf7	only_in_union
zic3	zic3	only_in_union
pfdn5	myg1	only_in_union
atp5pb	atp5pb	only_in_union
srrm2	srrm2	only_in_union
bpifcl	bpifb2	only_in_union
lmbr1l	lmbr1l	only_in_union
sox8b	meiosin	only_in_union
nae1	nae1	only_in_union
cope	cope	only_in_union
mpst	mpst	only_in_union
nsmaf	nsmaf	only_in_union
gdf11	gdf11.1	only_in_union
si:ch73-341k19.1	znf347	only_in_union
pskh1	pskh1	only_in_union
nfe2	nfe2	only_in_union
ankrd11	ankrd11	only_in_union
ddx19a	ddx19b	only_in_union
stc1l	stc1	only_in_union
rhebl1	rheb	only_in_union
grpr	grpr	only_in_union
b3gnt3.4	b3gnt3.2	only_in_union
slco1f2	slco4c1	only_in_union
nlrx1	nlrx1	only_in_union
kif20bb	kif20b	only_in_union
ftr83	trim25	only_in_union
cep128	cep128	only_in_union
