A	B	source
ZNF345	Zfp759	only_in_union
CFHR5	Cfhr4	only_in_union
MAGEB17	Mageb3	only_in_union
NXF3	Nxf2	only_in_union
SPATA12	Gm29666	only_in_union
TNFRSF10A	Tnfrsf10b	only_in_union
TRBV5-1	Trbv12-2	only_in_union
HMHB1	Gm42906	only_in_union
ZNF528	Zfp157	only_in_union
PNMA5	Gm45015	only_in_union
ZNF677	Gm19965	only_in_union
RPLP0	Rplp0	only_in_union
TMEM249	Aup1	only_in_union
S100A12	S100a14	only_in_union
CEACAM8	Ceacam10	only_in_union
MUC21	Muc1	only_in_union
OR2T6	Olfr720	only_in_union
TEX13C	Krt78	only_in_union
TICAM2	Ticam2	only_in_union
CCDC27	Gm3095	only_in_union
SPMIP2	Fam183b	only_in_union
FGFBP2	Fgfbp3	only_in_union
H2BC15	H2bc22	only_in_union
GREP1	1520401A03Rik	only_in_union
OR8H1	Olfr1097	only_in_union
ZNF157	Zfp59	only_in_union
RBM12	Rbm12	only_in_union
OR8S1	Olfr283	only_in_union
CFAP53	Ccdc173	only_in_union
UGT3A1	Ugt3a2	only_in_union
TEX53	Gm11213	only_in_union
OR7C2	Olfr1356	only_in_union
MORF4L1	Morf4l1	only_in_union
SCAMP4	Scamp5	only_in_union
C2orf50	2410004P03Rik	only_in_union
AKR7A2	Akr7a5	only_in_union
ZNF502	Zfp708	only_in_union
OR2T27	Olfr31	only_in_union
OR4K15	Olfr727	only_in_union
LCE5A	Lce1k	only_in_union
MUC17	Muc4	only_in_union
OR4D5	Olfr984	only_in_union
TRBV11-1	Trbv14	only_in_union
RAB40AL	Rab40b	only_in_union
MAP3K7CL	Map3k7cl	only_in_union
OR2G6	Olfr1535	only_in_union
UGT2A1	Gm43638	only_in_union
OR13G1	Olfr309	only_in_union
OR4A8	Olfr1250	only_in_union
PJA1	Pja1	only_in_single
RIGI	Rigi	only_in_single
ZFTRAF1	Zftraf1	only_in_single
CIMAP1C	Cimap1c	only_in_single
ZNF433	Zfp867	only_in_single
FXYD5	Fxyd7	only_in_single
OR9I1	Or9i1b	only_in_single
KDM5D	Kdm5d	only_in_single
PPP1R14B	Ppp1r14bl	only_in_single
CCL8	Ccl8	only_in_single
ZNF429	Zfp72	only_in_single
CCDC178	Ccdc178	only_in_single
OLR1	Olr1	only_in_single
OR5T3	Or5t5	only_in_single
DNMT3L	Dnmt3l	only_in_single
FGF19	Fgf15	only_in_single
GARIN5B	Garin5b	only_in_single
KLK13	Klk13	only_in_single
SATL1	Satl1	only_in_single
MUC21	Muc21	only_in_single
LCN1	Lcn4	only_in_single
CYP3A43	Cyp3a57	only_in_single
OR52N5	Or52n5	only_in_single
CXorf66	Gm7073	only_in_single
PBLD	Pbld1	only_in_single
UGT2A1	Ugt2a1	only_in_single
MSMB	Msmb	only_in_single
SHCBP1	Shcbp1	only_in_single
ZNF580	Zfp580	only_in_single
TRBV10-1	Trbv13-2	only_in_single
DUS4L	Dus4l	only_in_single
SMTNL1	Smtnl1	only_in_single
OR4A47	Or4a47	only_in_single
PNMA6E	Pnma6e	only_in_single
MEF2B	Mef2b	only_in_single
CRISP3	Crisp1	only_in_single
SLFN12L	Slfn2	only_in_single
OR8K1	Or8k1	only_in_single
OR52E4	Or52e4	only_in_single
ZNF77	BC025920	only_in_single
ZIK1	Zik1	only_in_single
CD300C	Cd300c2	only_in_single
PRR23A	Prr23a1	only_in_single
OR5T1	Or5t9	only_in_single
CYP3A4	Cyp3a11	only_in_single
LILRB5	Pira12	only_in_single
GREP1	Grep1	only_in_single
FAM220A	Fam220a	only_in_single
PAEP	Lcn11	only_in_single
ALOX15	Alox15	only_in_single
SPMIP2	Spmip2	only_in_single
OR2T6	Or2t6	only_in_single
CYP4F11	Cyp4a31	only_in_single
FAM110D	Fam110d	only_in_single
OR2A14	Or2a14	only_in_single
OR4A8	Or4a39	only_in_single
FCRL6	Fcrl2	only_in_single
TSC22D4	Gm57848	only_in_single
SIGLEC12	Siglece	only_in_single
CYP2A23	Cyp2a5	only_in_single
DEFB136	Defb42	only_in_single
GIMAP6	Gimap6	only_in_single
CYP3A5	Cyp3a13	only_in_single
PNMA5	Pnma5	only_in_single
OR6C75	Or6c75	only_in_single
APOL6	Apol6	only_in_single
SH2D1B	Sh2d1b2	only_in_single
SLFN12	Slfn4	only_in_single
ENTREP2	Entrep2	only_in_single
BEND2	Bend2	only_in_single
TESMIN	Tesmin	only_in_single
MATCAP2	Matcap2	only_in_single
OR13C8	Or13c25	only_in_single
DEFB118	Defb21	only_in_single
FAM9C	Xlr5c	only_in_single
ZNF792	Zfy1	only_in_single
TEX51	Tex51	only_in_single
OR2V1	Or2v1	only_in_single
C16orf92	4930451I11Rik	only_in_single
ZNF160	Zfp160	only_in_single
BTBD1	Btbd1	only_in_single
ZNF345	Zfp11	only_in_single
NLRP4	Nlrp4e	only_in_single
ZNF569	Zfp74	only_in_single
ASNSD1	Asnsd1	only_in_single
CIMIP2B	Cimip2b	only_in_single
LIAT1	Liat1	only_in_single
IGLV4-3	Iglv3	only_in_single
OR4D5	Or4d5	only_in_single
CDRT4	Cdrt4	only_in_single
SULT1C3	Sult1c1	only_in_single
ZNF45	Zfp94	only_in_single
PHF11	Phf11d	only_in_single
TEX13D	Tex13d	only_in_single
OR10P1	Or10p1	only_in_single
GAL3ST2	Gal3st2	only_in_single
FCRL5	Fcrl5	only_in_single
ZNF12	Zfp12	only_in_single
OR1M1	Or1m1	only_in_single
OR7E24	Or7e177	only_in_single
NANOG	Nanog	only_in_single
MUC17	Muc17	only_in_single
MUC1	Muc1	only_in_single
TTC27	Ttc27	only_in_single
SRP54	Srp54a	only_in_single
SERPINA1	Serpina1b	only_in_single
HLA-DMB	H2-DMb2	only_in_single
TSBP1	Tsbp1	only_in_single
ZNF551	Zfp551	only_in_single
SPATA31F1	Spata31f1d	only_in_single
NUP42	Nup42	only_in_single
DEFB132	Defb15	only_in_single
TKTL1	Tktl1	only_in_single
OR13G1	Or13g1	only_in_single
OLFML1	Olfml1	only_in_single
AZGP1	Azgp1	only_in_single
CIMAP3	Cimap3	only_in_single
FUNDC2	Fundc2	only_in_single
MRGPRX4	Mrgpra4	only_in_single
OR2W3	Or2w3	only_in_single
CLDN3	Cldn3	only_in_single
ZNF582	Zfp582	only_in_single
SERF1B	Serf1	only_in_single
CYP2C18	Cyp2c55	only_in_single
OR5K1	Or5k1	only_in_single
DAPK2	Dapk2	only_in_single
DNAH7	Dnah7b	only_in_single
SERPINB9	Serpinb9	only_in_single
ZNF34	Zfp984	only_in_single
CIMIP6	4930505A04Rik	only_in_single
SEMG2	Semg1	only_in_single
OR1D2	Or1d2	only_in_single
CD209	Cd209e	only_in_single
TET2	Tet2	only_in_single
ZNF226	Zfp61	only_in_single
ZNF605	Zfp605	only_in_single
GLIPR1	Glipr1	only_in_single
OR4X2	Or4x6	only_in_single
CRISP2	Crisp2	only_in_single
CD1D	Cd1d1	only_in_single
OR9H1P	Or9s18	only_in_single
ZNF627	Zfp872	only_in_single
CERS4	Cers4	only_in_single
HEXD	Hexd	only_in_single
ENTPD4	Entpd4b	only_in_single
OR10A7	Or10am5	only_in_single
SPINK9	Spinkl	only_in_single
ZNF558	Zfp558	only_in_single
MT-ATP8	mt-Atp8	only_in_single
ZNF329	Zfp329	only_in_single
CLDN4	Cldn13	only_in_single
MRGPRX3	Mrgpra9	only_in_single
ZNF764	Zfp764l1	only_in_single
MRGPRX2	Mrgpra1	only_in_single
EDDM13	Eddm13	only_in_single
AHCTF1	Ahctf1	only_in_single
SPCS3	Arxes1	only_in_single
NEURL3	Neurl3	only_in_single
TRBV23-1	Trbv26	only_in_single
OAS1	Oas1g	only_in_single
UQCC6	Uqcc6	only_in_single
HSD3B2	Hsd3b3	only_in_single
OR5K2	Or5k1b	only_in_single
OR6Y1	Or6p1	only_in_single
CYP3A7	Cyp3a25	only_in_single
POLR1G	Polr1g	only_in_single
OR8S1	Or8s16	only_in_single
DNAJC4	Dnajc4	only_in_single
TREM1	Trem1	only_in_single
LCE5A	Lce1e	only_in_single
SPATA31H1	Spata31h1	only_in_single
PRRT1B	Prrt1b	only_in_single
CR2	Cr2	only_in_single
KRT78	Krt78	only_in_single
IGHV3-15	Ighv7-3	only_in_single
PROCA1	Proca1	only_in_single
CSN1S1	Csn1s1	only_in_single
CMTM1	Cmtm1	only_in_single
OR10Q1	Or10q1	only_in_single
C6orf136	2310061I04Rik	only_in_single
EFCAB7	Efcab7	only_in_single
ULBP3	Ulbp1	only_in_single
APOL2	Apol9b	only_in_single
LGALS1	Lgals1	only_in_single
ADPRHL1	Adprhl1	only_in_single
DYNLT2	Dynlt2a2	only_in_single
SPATA31F3	Spata31f3	only_in_single
OR1A1	Or1a1	only_in_single
CFAP92	Cfap92	only_in_single
RNASE12	Rnase12	only_in_single
HSD3B1	Hsd3b2	only_in_single
CYP2A26	Cyp2a4	only_in_single
TEX13C	Tex13c1	only_in_single
OR8H1	Or8h9	only_in_single
REG1A	Reg1	only_in_single
SCAMP4	Scamp4	only_in_single
PAGR1	Pagr1a	only_in_single
AGTR1	Agtr1a	only_in_single
OR6C1	Or6c1	only_in_single
OR5A2	Or5a21	only_in_single
OR9G1	Or9g20	only_in_single
ZW10	Zw10	only_in_single
NLRP9	Nlrp9b	only_in_single
TRAV8-3	Trav9-4	only_in_single
SPATA31G1	Spata31g1	only_in_single
APBA2	Apba2	only_in_single
CLEC12B	Clec12b	only_in_single
MTNAP1	Mtnap1	only_in_single
ZNF382	Zfp382	only_in_single
OR2B11	Or2b11	only_in_single
IGKV5-2	Igkv17-127	only_in_single
S100A2	S100a2	only_in_single
KRTAP10-6	Krtap10-28	only_in_single
KRTAP1-4	Krtap1-5	only_in_single
RAET1E	Raet1d	only_in_single
EPPIN	Eppin	only_in_single
MRGPRX1	Mrgpra3	only_in_single
EMC9	Emc9	only_in_single
PASD1	Pasd1	only_in_single
TMEM249	Tmem249	only_in_single
PABIR3	Pabir3	only_in_single
OR8I2	Or8i2	only_in_single
ZNF700	Zfp882	only_in_single
CR1	Cr1l	only_in_single
DEFB121	Defb22	only_in_single
OR6C2	Or6c2	only_in_single
ZNF845	Zfp712	only_in_single
VPREB1	Vpreb1b	only_in_single
INCA1	Inca1	only_in_single
CD200R1	Cd200r1	only_in_single
GJA1	Gja6	only_in_single
SAFB2	Safb2	only_in_single
SIGLECL1	Siglecl1	only_in_single
CCDC175	Ccdc175	only_in_single
SCAND3	Zbed5	only_in_single
IQCF3	Iqcf3	only_in_single
ANKRD62	Gm57858	only_in_single
CD55	Cd55	only_in_single
GIMAP5	Gimap3	only_in_single
FAM9B	Xlr5b	only_in_single
H2BC7	H2bc4	only_in_single
CYP4A45P	Cyp4a32	only_in_single
TCL1A	Tcl1	only_in_single
ZNF445	Zfp445	only_in_single
SP140	Sp100	only_in_single
FAM9A	Xlr5a	only_in_single
TMEM221	Tmem221	only_in_single
MICAL2	Mical2	only_in_single
ZNF383	Zfp383	only_in_single
RHOXF1	Rhox13	only_in_single
OR2AK2	Or2ak5	only_in_single
H2BW2	H2bw2	only_in_single
OR6F1	Or6f1	only_in_single
CCDC30	Ccdc30	only_in_single
KISS1	Gm28040	only_in_single
OR4S2	Or4s2	only_in_single
FDCSP	BC037156	only_in_single
TRBV11-2	Trbv14	only_in_single
SSTR5	Sstr5	only_in_single
ZNF674	Zfp78	only_in_single
OR6C74	Or6c74	only_in_single
ZNF713	A430033K04Rik	only_in_single
ZNF420	Zfp780b	only_in_single
TEX55	Tex55	only_in_single
DEFA6	Defa3	only_in_single
AFAP1	Afap1	only_in_single
OR4N5	Or4n5	only_in_single
SPATA13	Spata13	only_in_single
TSLP	Tslp	only_in_single
OR14A2	Or14a260	only_in_single
PEBP1	Pbp2	only_in_single
TARS3	Tars3	only_in_single
ZNF112	Zfp112	only_in_single
IL10RB	Il10rb	only_in_single
OR7C2	Or7c70	only_in_single
OR2W1	Or2w1	only_in_single
CIST1	Gm3336	only_in_single
AGPAT4	Agpat4	only_in_single
CLEC2D	Clec2d	only_in_single
FBXW12	Fbxw20	only_in_single
MAGEB6B	Mageb3	only_in_single
ZNF248	Zfp248	only_in_single
OR4K15	Or4k15	only_in_single
SPINT4	Spint4	only_in_single
OR2AP1	Or6c8	only_in_single
CCDC27	Ccdc27	only_in_single
SLC22A14	Slc22a14	only_in_single
TRIM61	Trim61	only_in_single
RNASE2	Rnase2b	only_in_single
REG1B	Reg3a	only_in_single
CLEC1B	Clec1b	only_in_single
MT1E	Mt2	only_in_single
ZBED3	Zbed3	only_in_single
KIRREL1	Kirrel1	only_in_single
OR9G4	Or9g4	only_in_single
CLEC4E	Clec4e	only_in_single
LY6K	Ly6k	only_in_single
TRBV13	Trbv12-2	only_in_single
ZNF747	Zfp764	only_in_single
SFT2D1	Sft2d1rt	only_in_single
PPP4R3C	Ppp4r3c1	only_in_single
KIFC1	Kifc1	only_in_single
TRIM5	Trim5	only_in_single
OR5D14	Or5d14	only_in_single
ANKRD23	Ankrd23	only_in_single
ZNF260	Zfp260	only_in_single
ZNF883	Zfp113	only_in_single
TEX22	Tex22	only_in_single
C12orf42	1700113H08Rik	only_in_single
OR4A5	Or4a78	only_in_single
CD276	Cd276	only_in_single
EOMES	Eomes	only_in_single
ZFP90	Zfp90	only_in_single
ID1	Id1	only_in_single
OR11L1	Or11l3	only_in_single
CLEC4A	Clec4a1	only_in_single
UTS2	Uts2	only_in_single
ZFP57	Zfp57	only_in_single
CTSD	Ctsd	only_in_single
OR14J1	Or14j1	only_in_single
NXF3	Nxf3	only_in_single
PISD	Pisd	only_in_single
CCL2	Ccl2	only_in_single
OR11H4	Or11h4	only_in_single
HOOK3	Hook3	only_in_single
ZNF606	Zfp606	only_in_single
ZNF200	Zfp65	only_in_single
NLRP1	Nlrp1a	only_in_single
OR4F6	Or4f6	only_in_single
IDNK	Idnk	only_in_single
C16orf96	4930562C15Rik	only_in_single
