A	B	source
NUPR2	Nupr2	only_in_union
HAPLN2	Hapln2	only_in_union
TCP11L2	Tcp11l2	only_in_union
ZNF551	Zfp551	only_in_union
DARS1	Dars1	only_in_union
IGHV7-4-1	Ighv9-3	only_in_union
SNORA46	Gm26493	only_in_union
HYCC1	Hycc1	only_in_union
TEKT3	Tekt3	only_in_union
CARNMT1	Carnmt1	only_in_union
H3C8	H3c10	only_in_union
RNU6-700P	Gm25828	only_in_union
SPATS2	Spats2	only_in_union
STXBP6	Stxbp6	only_in_union
CABIN1	Cabin1	only_in_union
CRNKL1	Crnkl1	only_in_union
SLC6A8	Slc6a8	only_in_union
PRR35	Prr35	only_in_union
RNU6-15P	Gm26435	only_in_union
CAMTA1	Camta1	only_in_union
SNORD110	Snord110	only_in_union
ZP3	Zp3	only_in_union
OR52N1	Or52n1	only_in_union
INPP5F	Inpp5f	only_in_union
SSX4B	Ssxb15	only_in_union
ADGRF1	Adgrf1	only_in_union
OR1D2	Or1d2	only_in_union
PCMTD1	Pcmtd1	only_in_union
SEBOX	Sebox	only_in_union
LARP1B	Larp1b	only_in_union
RNU6-430P	Gm56216	only_in_union
SLC12A4	Slc12a4	only_in_union
SYNDIG1	Syndig1	only_in_union
LRRC61	Lrrc61	only_in_union
SLC25A45	Slc25a45	only_in_union
ERO1A	Ero1a	only_in_union
STON2	Ston2	only_in_union
RNU6-85P	Gm23677	only_in_union
SNORA50A	Gm26265	only_in_union
TUBA1A	Tuba1a	only_in_union
CREB3L2	Creb3l2	only_in_union
ZNF583	Zfp583	only_in_union
TOP6BL	Top6bl	only_in_union
HS3ST6	Hs3st6	only_in_union
CCL7	Ccl7	only_in_union
SIGLEC10	Siglecg	only_in_union
ITGAX	Itgax	only_in_union
CRY1	Cry1	only_in_union
LRRC36	Lrrc36	only_in_union
SLC9B1	Slc9b1	only_in_union
MIR199A1	Mir199a-1	only_in_union
SLCO6A1	Slco6c1	only_in_union
NDUFS1	Ndufs1	only_in_union
BTN1A1	Btn1a1	only_in_union
RNU6-245P	Gm22450	only_in_union
TIMM10B	Timm10b	only_in_union
AICDA	Aicda	only_in_union
IDH2	Idh2	only_in_union
TFE3	Tfe3	only_in_union
DEFB119	Defb19	only_in_union
TRAV17	Trav8n-2	only_in_union
ARAP1	Arap1	only_in_union
BEX2	Bex1	only_in_union
SAP18	Sap18	only_in_union
TYW3	Tyw3	only_in_union
RNU6-958P	Gm55119	only_in_union
FN3KRP	Fn3krp	only_in_union
MIR455	Mir455	only_in_union
CHMP1B	Chmp1b	only_in_union
FHOD1	Fhod1	only_in_union
TTC7B	Ttc7b	only_in_union
OR5H2	Or5h18	only_in_union
CDH5	Cdh5	only_in_union
LIN7B	Lin7b	only_in_union
CDC14B	Cdc14b	only_in_union
UGT2A2	Ugt2a2	only_in_union
RNU6-690P	Gm25657	only_in_union
RNU6-753P	Gm24875	only_in_union
ANKRD37	Ankrd37	only_in_union
VPS33A	Vps33a	only_in_union
OR1S2	Or1s2	only_in_union
EFCAB13	Efcab3	only_in_union
UHRF2	Uhrf2	only_in_union
NHERF2	Nherf2	only_in_union
MIR544A	Gm55839	only_in_union
MIR497	Mir497	only_in_union
OR52A5	Or52a5	only_in_union
SYN3	Syn3	only_in_union
FAM76B	Fam76b	only_in_union
PSMB11	Psmb11	only_in_union
ANKRD40CL	Ankrd40cl	only_in_union
MIR199B	Mir199b	only_in_union
GSTM1	Gstm2	only_in_union
SPAG6	Spag6	only_in_union
CD2	Cd2	only_in_union
KARS1	Kars1	only_in_union
RNU6-449P	Gm23955	only_in_union
THBS1	Thbs1	only_in_union
SIN3B	Sin3b	only_in_union
TMBIM4	Tmbim4	only_in_union
BTBD2	Btbd2	only_in_union
TMC6	Tmc6	only_in_union
MROH2A	Mroh2a	only_in_union
MIR377	Mir377	only_in_union
RNASE6	Rnase6	only_in_union
SPMIP9	Spmip9	only_in_union
SNORD29	Gm22744	only_in_union
MIR98	Mir98	only_in_union
IL7R	Il7r	only_in_union
CFAP119	Cfap119	only_in_union
PLPP5	Plpp5	only_in_union
LHFPL3	Lhfpl3	only_in_union
SLFN5	Slfn5	only_in_union
SNORD1A	Snord1a	only_in_union
C16orf46	1700030J22Rik	only_in_union
NXF2B	Nxf2	only_in_union
SNORA55	Gm22154	only_in_union
HIRA	Hira	only_in_union
PLEKHH1	Plekhh1	only_in_union
PABIR2	Pabir2	only_in_union
WASHC2A	Washc2	only_in_union
FUCA2	Fuca2	only_in_union
RSU1	Rsu1	only_in_union
ARL9	Arl9	only_in_union
OR8D2	Or8d2	only_in_union
SMYD1	Smyd1	only_in_union
OR6F1	Or6f1	only_in_union
ZNF629	Zfp629	only_in_union
CIMIP4	Cimip4	only_in_union
CABLES1	Cables1	only_in_union
MIR103A1	Mir103-1	only_in_union
DOCK1	Dock1	only_in_union
CYP2F1	Cyp2f2	only_in_union
CLXN	Clxn	only_in_union
SNORA57	Snora57	only_in_union
RNU6-1000P	Gm54772	only_in_union
CRHR1	Crhr1	only_in_union
SAXO5	Saxo5	only_in_union
TTLL6	Ttll6	only_in_union
STX11	Stx11	only_in_union
AOX1	Aox1	only_in_union
TULP1	Tulp1	only_in_union
SNORD15B	Snord15b	only_in_union
EME2	Eme2	only_in_union
FAM3D	Fam3d	only_in_union
RASSF2	Rassf2	only_in_union
CENATAC	Cenatac	only_in_union
KLF2	Klf2	only_in_union
HOXC9	Hoxc9	only_in_union
PIAS4	Pias4	only_in_union
SPOUT1	Spout1	only_in_union
OR52B6	Or52b6-ps1	only_in_union
KRT16	Krt16	only_in_union
RNU4-64P	Gm22005	only_in_union
RNU6-221P	Gm22359	only_in_union
IGHV3-64	Ighv5-15	only_in_union
RNU6-820P	Gm22045	only_in_union
TTC23L	Ttc23l	only_in_union
HDAC3	Hdac3	only_in_union
MYO15A	Myo15a	only_in_union
GSTM2	Gstm7	only_in_union
IQCF6	Iqcf6	only_in_union
QNG1	Qng1	only_in_union
MAP3K5	Map3k5	only_in_union
OR6X1	Or6x1	only_in_union
FBXL2	Fbxl2	only_in_union
RNU6-301P	Gm25112	only_in_union
MIR323A	Mir323	only_in_union
KCTD20	Kctd20	only_in_union
SLC9C2	SLC9C2	only_in_union
OR4X1	Or4x5-ps1	only_in_union
CBLIF	Cblif	only_in_union
HERC3	Herc3	only_in_union
KDM5A	Kdm5a	only_in_union
STX8	Stx8	only_in_union
CHRNB4	Chrnb4	only_in_union
OR5K3	Or5k14	only_in_union
APRT	Aprt	only_in_union
RNU6-930P	Gm22139	only_in_union
SMIM33	Smim33	only_in_union
MROH1	Mroh1	only_in_union
HYAL4	Hyal4	only_in_union
AKAIN1	Akain1	only_in_union
MAST1	Mast1	only_in_union
OR5V1	Or5v1	only_in_union
MROH6	Mroh6	only_in_union
FMO1	Fmo1	only_in_union
OR2T8	Or2t44	only_in_union
ARRB2	Arrb2	only_in_union
CBS	Cbs	only_in_union
TLR3	Tlr3	only_in_union
ITIH3	Itih3	only_in_union
TTF2	Ttf2	only_in_union
PPP3CA	Ppp3ca	only_in_union
VPS18	Vps18	only_in_union
CES3	Ces3b	only_in_union
RN7SKP259	Gm55793	only_in_union
ZNF606	Zfp606	only_in_union
CHRNA2	Chrna2	only_in_union
OR10A3	Or10a3	only_in_union
TRAV13-2	Trav10n	only_in_union
SNORD14E	Snord14e	only_in_union
RNU4-61P	Gm26254	only_in_union
CAB39L	Cab39l	only_in_union
NKX2-5	Nkx2-5	only_in_union
RNU1-88P	Gm24621	only_in_union
OR2H1	Or2h2b-ps1	only_in_union
HYCC2	Hycc2	only_in_union
MPDZ	Mpdz	only_in_union
REPIN1	Repin1	only_in_union
CCNE1	Ccne1	only_in_union
SNORD12C	Gm25878	only_in_union
MIR190A	Mir190a	only_in_union
DYNLL2	Dynll2	only_in_union
UBE2L6	Ube2l6	only_in_union
CCDC122	Ccdc122	only_in_union
SH3GL2	Sh3gl2	only_in_union
OCM2	Ocm	only_in_union
ACCS	Accs	only_in_union
NTRK3	Ntrk3	only_in_union
OR10H5	Or10h5	only_in_union
CCL8	Ccl8	only_in_union
ARL6IP1	Arl6ip1	only_in_union
NLRP5	Nlrp5	only_in_union
KLF4	Klf4	only_in_union
RNU6-1018P	Gm24592	only_in_union
STAT5A	Stat5a	only_in_union
CIITA	Ciita	only_in_union
MYL3	Myl3	only_in_union
SNORA30	Snora30	only_in_union
ERC2	Erc2	only_in_union
CARS1	Cars1	only_in_union
HADHA	Hadha	only_in_union
HBA2	Hba-a2	only_in_union
RNU1-117P	Gm22145	only_in_union
AP1M2	Ap1m2	only_in_union
OR5H15	Or5h25	only_in_union
MIR19A	Mir19a	only_in_union
DDX19A	Ddx19a	only_in_union
DCST2	Dcst2	only_in_union
MIR1-2	Mir1a-2	only_in_union
GALNT6	Galnt6	only_in_union
KCTD5	Kctd5	only_in_union
TARS1	Tars1	only_in_union
PLIN5	Plin5	only_in_union
GIPR	Gipr	only_in_union
SUCLG1	Suclg1	only_in_union
MIR448	Mir448	only_in_union
ACKR4	Ackr4	only_in_union
NDUFA6	Ndufa6	only_in_union
ZNF467	Zfp467	only_in_union
GTPBP1	Gtpbp1	only_in_union
BLM	Blm	only_in_union
S100PBP	S100pbp	only_in_union
COL4A1	Col4a1	only_in_union
FKBP4	Fkbp4	only_in_union
GRIA1	Gria1	only_in_union
GMEB2	Gmeb2	only_in_union
CTNNA3	Ctnna3	only_in_union
RNU6-219P	Gm23205	only_in_union
OAT	Oat	only_in_union
PIERCE2	Pierce2	only_in_union
EPAS1	Epas1	only_in_union
XPO4	Xpo4	only_in_union
SAT2	Sat2	only_in_union
MIURF	Gm55359	only_in_union
TRPV6	Trpv6	only_in_union
MIR19B1	Mir19b-1	only_in_union
USP20	Usp20	only_in_union
VPS26B	Vps26b	only_in_union
IGKV1OR2-108	Igkv20-101-2	only_in_union
HYAL2	Hyal2	only_in_union
WFDC10A	Wfdc10	only_in_union
SLC6A13	Slc6a13	only_in_union
DZIP1L	Dzip1l	only_in_union
TMEM88B	Tmem88b	only_in_union
RNU6-351P	Gm26008	only_in_union
RN7SL128P	Gm23153	only_in_union
RNU6-1240P	Gm23858	only_in_union
KLHL35	Klhl35	only_in_union
RNU6-628P	Gm22654	only_in_union
INPP5J	Inpp5j	only_in_union
CDK16	Cdk16	only_in_union
SNORD7	Snord7	only_in_union
RNU6-25P	Gm24565	only_in_union
THAP2	Thap2	only_in_union
REEP3	Reep3	only_in_union
RPS18	Rps18	only_in_union
PNMA5	Pnma5	only_in_union
OR13J1	Or13j1	only_in_union
SFXN1	Sfxn1	only_in_union
SYT5	Syt5	only_in_union
RMND5B	Rmnd5b	only_in_union
ANKRD46	Ankrd46	only_in_union
SNORD113-4	Gm55109	only_in_union
CCDC40	Ccdc40	only_in_union
ADAMDEC1	Adamdec1	only_in_union
RN7SKP240	Gm54353	only_in_union
EZH1	Ezh1	only_in_union
SLC25A16	Slc25a16	only_in_union
IL1B	Il1b	only_in_union
PPID	Ppid	only_in_union
ACSF2	Acsf2	only_in_union
ATL1	Atl1	only_in_union
RNU6-411P	Gm23970	only_in_union
RN7SKP228	Gm55992	only_in_union
GHRHR	Ghrhr	only_in_union
CHAT	Chat	only_in_union
ZNF287	Zfp287	only_in_union
MIR137	Mir137	only_in_union
CCDC186	Ccdc186	only_in_union
RUVBL2	Ruvbl2	only_in_union
RNU6-732P	Gm24504	only_in_union
RN7SKP206	Gm54522	only_in_union
RCAN3	Rcan3	only_in_union
SNORA27	Gm23202	only_in_union
RN7SKP235	Gm55055	only_in_union
RNU6-1201P	Gm24393	only_in_union
LRIG3	Lrig3	only_in_union
DNER	Dner	only_in_union
OR51I2	Or51i2	only_in_union
ST3GAL6	St3gal6	only_in_union
UCP3	Ucp3	only_in_union
TCEAL8	Tceal8	only_in_union
M1AP	M1ap	only_in_union
IGLC3	Iglc1	only_in_union
ARL5B	Arl5b	only_in_union
VCL	Vcl	only_in_union
PKN3	Pkn3	only_in_union
SNORD46	Gm26330	only_in_union
GNAS	Gnas	only_in_union
SNORA11G	Gm24595	only_in_union
CIMIP2B	Cimip2b	only_in_union
COL6A6	Col6a6	only_in_union
ADGRG5	Adgrg5	only_in_union
DOT1L	Dot1l	only_in_union
CORO7	Coro7	only_in_union
OR13C7	Or13c7c	only_in_union
KLK1	Klk1	only_in_union
TRIM66	Trim66	only_in_union
MMP8	Mmp8	only_in_union
IFT70A	Ift70a2	only_in_union
IL2RA	Il2ra	only_in_union
HNRNPR	Hnrnpr	only_in_union
CHRNB3	Chrnb3	only_in_union
TTC27	Ttc27	only_in_union
LHFPL1	Lhfpl1	only_in_union
SNORD19	Snord19	only_in_union
RNU6-1015P	Gm25335	only_in_union
IFT70B	Ift70b	only_in_union
THAP7	Thap7	only_in_union
OR13G1	Or13g1	only_in_union
HEXB	Hexb	only_in_union
RNU6-936P	Gm25793	only_in_union
OR2F2	Or2f1	only_in_union
TEPSIN	Tepsin	only_in_union
INTS6	Ints6	only_in_union
TBX15	Tbx15	only_in_union
RAB17	Rab17	only_in_union
RNU6-31P	Gm23815	only_in_union
MIR31	Mir31	only_in_union
OR2W3	Or2w3	only_in_union
PDGFB	Pdgfb	only_in_union
ESRP2	Esrp2	only_in_union
FASLG	Fasl	only_in_union
SH2D4B	Sh2d4b	only_in_union
PTH2R	Pth2r	only_in_union
RYR2	Ryr2	only_in_union
TMEM256	Tmem256	only_in_union
NUBPL	Nubpl	only_in_union
FASN	Fasn	only_in_union
PRAM1	Pram1	only_in_union
CD3G	Cd3g	only_in_union
LHX4	Lhx4	only_in_union
SCUBE1	Scube1	only_in_union
RNU6-545P	Gm25696	only_in_union
NUCB2	Nucb2	only_in_union
GRAMD2B	Gramd2b	only_in_union
SNORD14B	Snord14a	only_in_union
CIMIP6	4930505A04Rik	only_in_union
YY1	Yy1	only_in_union
SDSL	Sdsl	only_in_union
CYP2E1	Cyp2e1	only_in_union
CARMIL3	Carmil3	only_in_union
TFAP2C	Tfap2c	only_in_union
ACSBG1	Acsbg1	only_in_union
ADIG	Adig	only_in_union
CCNT2	Ccnt2	only_in_union
MIR449A	Mir449a	only_in_union
C19orf38	AB124611	only_in_union
STK4	Stk4	only_in_union
SNORD52	Snord52	only_in_union
CEACAM19	Ceacam19	only_in_union
ACAP3	Acap3	only_in_union
OR8B8	Or8b8	only_in_union
SNPH	Snph	only_in_union
UBE2QL1	Ube2ql1	only_in_union
ZBTB7C	Zbtb7c	only_in_union
COMMD1	Commd1	only_in_union
KRTAP10-4	Krtap10-27	only_in_union
TMEM109	Tmem109	only_in_union
TCEAL7	Tceal7	only_in_union
ZSWIM2	Zswim2	only_in_union
MIR25	Mir25	only_in_union
MIR103A2	Mir103-2	only_in_union
FLI1	Fli1	only_in_union
CHTF8	Chtf8	only_in_union
CIMAP1B	Cimap1b	only_in_union
DDX50	Ddx50	only_in_union
KAT14	Kat14	only_in_union
CSRP3	Csrp3	only_in_union
POFUT1	Pofut1	only_in_union
EDC4	Edc4	only_in_union
PPP4R4	Ppp4r4	only_in_union
LMBR1	Lmbr1	only_in_union
ATP4A	Atp4a	only_in_union
MBNL2	Mbnl2	only_in_union
LRRC49	Lrrc49	only_in_union
SPSB1	Spsb1	only_in_union
VAMP2	Vamp2	only_in_union
SNORA53	Gm24119	only_in_union
RN7SKP47	Gm54715	only_in_union
IPO7	Ipo7	only_in_union
MIR32	Mir32	only_in_union
PML	Pml	only_in_union
KIAA0753	4933427D14Rik	only_in_union
ADAM22	Adam22	only_in_union
MBNL1	Mbnl1	only_in_union
OR51B6	Or51b6	only_in_union
RNU6-343P	Gm24410	only_in_union
SNORD48	Gm25744	only_in_union
BLTP3B	Bltp3b	only_in_union
CLHC1	Clhc1	only_in_union
MSLN	Msln	only_in_union
SCARNA12	Gm23547	only_in_union
SCARNA18B	Gm25663	only_in_union
RNU6-876P	Gm24400	only_in_union
PLP2	Plp2	only_in_union
TMEM79	Tmem79	only_in_union
CFAP52	Cfap52	only_in_union
NDN	Ndn	only_in_union
FMOD	Fmod	only_in_union
C1QTNF1	C1qtnf1	only_in_union
UEVLD	Uevld	only_in_union
SNORA26	Gm23593	only_in_union
CARMIL2	Carmil2	only_in_union
PRPH	Prph	only_in_union
KIF7	Kif7	only_in_union
ERMAP	Ermap	only_in_union
OR2B11	Or2b11	only_in_union
ADAMTS12	Adamts12	only_in_union
ST3GAL4	St3gal4	only_in_union
AVIL	Avil	only_in_union
DPY19L3	Dpy19l3	only_in_union
OR51E2	Or51e2	only_in_union
MYLK4	Mylk4	only_in_union
STK17B	Stk17b	only_in_union
UGT1A10	Ugt1a8	only_in_union
CFAP251	Cfap251	only_in_union
OR5T1	Or5t17	only_in_union
FXYD4	Fxyd4	only_in_union
RNU6-926P	Gm23203	only_in_union
GRIN2D	Grin2d	only_in_union
TPCN2	Tpcn2	only_in_union
DNAJB13	Dnajb13	only_in_union
OR8H3	Or8h9	only_in_union
CDS1	Cds1	only_in_union
U8	Gm23182	only_in_union
DECR1	Decr1	only_in_union
SPMAP2L	Spmap2l	only_in_union
IGKC	Igkc	only_in_union
SPDL1	Spdl1	only_in_union
ZFYVE21	Zfyve21	only_in_union
RAB2A	Rab2a	only_in_union
GJA1	Gja6	only_in_union
MOB3A	Mob3a	only_in_union
SCAND3	Zbed5	only_in_union
ANKRD62	Gm57858	only_in_union
MYH1	Myh1	only_in_union
RN7SKP91	Gm56312	only_in_union
RNU2-58P	Gm23517	only_in_union
RNA5S8	n-R5s108	only_in_union
RNU6-729P	Gm26375	only_in_union
HNRNPH1	Hnrnph1	only_in_union
SNORD41	Gm25506	only_in_union
MIR665	Mir665	only_in_union
NPLOC4	Nploc4	only_in_union
REM1	Rem1	only_in_union
ATP6V0A2	Atp6v0a2	only_in_union
SNORD45B	Snord45b	only_in_union
NUDT18	Nudt18	only_in_union
HERC1	Herc1	only_in_union
MOB1A	Mob1a	only_in_union
TAOK3	Taok3	only_in_union
RPL36AL	Gm6525	only_in_union
SIX1	Six1	only_in_union
SNORA63	Gm26447	only_in_union
MIR371A	Mir293	only_in_union
POP4	Pop4	only_in_union
OR5D18	Or5d18	only_in_union
RPL6	Rpl6	only_in_union
C18orf21	2700062C07Rik	only_in_union
GOLGB1	Golgb1	only_in_union
MCTP2	Mctp2	only_in_union
OR4N5	Or4n5	only_in_union
LIF	Lif	only_in_union
TMPRSS11D	Tmprss11d	only_in_union
DDX52	Ddx52	only_in_union
RNU6-600P	Gm23349	only_in_union
GFOD1	Gfod1	only_in_union
CLEC4M	Cd209g	only_in_union
RPL27A	Rpl27a	only_in_union
RNA5SP172	Gm55961	only_in_union
PYCR3	Pycr3	only_in_union
RNU6-536P	Gm23851	only_in_union
NEDD9	Nedd9	only_in_union
ZCCHC18	Zcchc18	only_in_union
TNRC6B	Tnrc6b	only_in_union
SLC2A1	Slc2a1	only_in_union
VARS1	Vars1	only_in_union
LST1	Lst1	only_in_union
PTP4A2	Ptp4a2	only_in_union
RNU2-21P	Gm26105	only_in_union
RNU2-20P	Gm24623	only_in_union
REDIC1	Redic1	only_in_union
RNU6-20P	Gm22363	only_in_union
APCDD1	Apcdd1	only_in_union
PIWIL1	Piwil1	only_in_union
CHRM5	Chrm5	only_in_union
TUBB4A	Tubb4a	only_in_union
NXPE2	Nxpe2	only_in_union
ANKRD34B	Ankrd34b	only_in_union
BPHL	Bphl	only_in_union
COQ2	Coq2	only_in_union
COL19A1	Col19a1	only_in_union
WTIP	Wtip	only_in_union
ZDHHC24	Zdhhc24	only_in_union
RN7SKP10	Gm55608	only_in_union
ECH1	Ech1	only_in_union
RN7SL688P	Gm25687	only_in_union
CEP15	Cep15	only_in_union
INSIG1	Insig1	only_in_union
KRTAP13-1	Krtap13-1	only_in_union
MTNR1B	Mtnr1b	only_in_union
OR13F1	Or13f5	only_in_union
NXPH4	Nxph4	only_in_union
PFKP	Pfkp	only_in_union
NDC80	Ndc80	only_in_union
NKIRAS1	Nkiras1	only_in_union
CNN3	Cnn3	only_in_union
IFNA7	Ifna1	only_in_union
CHD9NB	Gm19935	only_in_union
MAGED2	Maged2	only_in_union
TSN	Tsn	only_in_union
TMEM45A	Tmem45a	only_in_union
MAST4	Mast4	only_in_union
CERCAM	Cercam	only_in_union
TCP10L	Tcp10b	only_in_union
GORASP2	Gorasp2	only_in_union
FRMD7	Frmd7	only_in_union
MS4A8	Ms4a8a	only_in_union
UBE4A	Ube4a	only_in_union
SNORA54	Gm23297	only_in_union
SPATA20	Spata20	only_in_union
PRIMA1	Prima1	only_in_union
SMIM10L3	Smim10l3	only_in_union
CC2D2B	Cc2d2b	only_in_union
MIR194-1	Mir194-1	only_in_union
SRY	Sry	only_in_union
RNU6-1236P	Gm55756	only_in_union
PDCD1LG2	Pdcd1lg2	only_in_union
TENT2	Tent2	only_in_union
MBOAT7	Mboat7	only_in_union
MIR1225	Gm54763	only_in_union
DNMT3L	Dnmt3l	only_in_union
PNPLA2	Pnpla2	only_in_union
ZNF703	Zfp703	only_in_union
RNU1-55P	Gm24547	only_in_union
SNTG2	Sntg2	only_in_union
GSTM3	Gstm5	only_in_union
GDI1	Gdi1	only_in_union
GNAL	Gnal	only_in_union
GRK6	Grk6	only_in_union
MIR339	Mir339	only_in_union
DPPA4	Dppa4	only_in_union
KRTAP13-3	Krtap13	only_in_union
ACYP2	Acyp2	only_in_union
PDILT	Pdilt	only_in_union
TDO2	Tdo2	only_in_union
SNORD62	Gm24920	only_in_union
CDH9	Cdh9	only_in_union
MTMR12	Mtmr12	only_in_union
PDE4C	Pde4c	only_in_union
MIR185	Mir185	only_in_union
SULT6B1	Sult6b1	only_in_union
RNA5S7	n-R5s124	only_in_union
NAA15	Naa15	only_in_union
RNU6-777P	Gm54604	only_in_union
OR51M1	Or51m1	only_in_union
AKAP17A	Akap17a	only_in_union
SNORD99	Snord99	only_in_union
QKI	Qki	only_in_union
RN7SKP287	Gm55029	only_in_union
UNC5A	Unc5a	only_in_union
PDCL3	Pdcl3	only_in_union
RNU6-608P	Gm22977	only_in_union
NR2C2	Nr2c2	only_in_union
RN7SKP283	Gm54997	only_in_union
RIF1	Rif1	only_in_union
OR7A17	Or7a36	only_in_union
CDH13	Cdh13	only_in_union
FEZF1	Fezf1	only_in_union
MIOS	Mios	only_in_union
NUP188	Nup188	only_in_union
ENTREP2	Entrep2	only_in_union
SNORD1C	Snord1c	only_in_union
USO1	Uso1	only_in_union
SNORA71A	Gm26003	only_in_union
SNORA22	Gm23245	only_in_union
GSK3B	Gsk3b	only_in_union
DCTPP1	Dctpp1	only_in_union
RNU6-558P	Gm24611	only_in_union
SLC25A27	Slc25a27	only_in_union
MIR26B	Mir26b	only_in_union
SPMIP11	Spmip11	only_in_union
PRELID3B	Prelid3b	only_in_union
PSD	Psd	only_in_union
PFKFB2	Pfkfb2	only_in_union
RNU1-77P	Gm26505	only_in_union
ICE1	Ice1	only_in_union
PYCR2	Pycr2	only_in_union
RNU1-101P	Gm23464	only_in_union
SNORD89	Snord89	only_in_union
RNU6-757P	Gm23431	only_in_union
CENPS	Cenps	only_in_union
EPHA10	Epha10	only_in_union
CSNK1G2	Csnk1g2	only_in_union
RNU6-1057P	Gm23111	only_in_union
CX3CL1	Cx3cl1	only_in_union
RET	Ret	only_in_union
FAM135B	Fam135b	only_in_union
C17orf50	1700020L24Rik	only_in_union
RNU4-20P	Gm22717	only_in_union
GSAP	Gsap	only_in_union
SMN1	Smn1	only_in_union
ZNF12	Zfp12	only_in_union
IGKV5-2	Igkv17-121	only_in_union
RNU6-57P	Gm25633	only_in_union
TP53RK	Trp53rka	only_in_union
RNU6-1195P	Gm22638	only_in_union
ZIC3	Zic3	only_in_union
RELN	Reln	only_in_union
PLEKHG3	Plekhg3	only_in_union
RSPRY1	Rspry1	only_in_union
AGBL2	Agbl2	only_in_union
OR4C45	Or4c126	only_in_union
SNORD57	Snord57	only_in_union
HAPSTR2	Gm715	only_in_union
DEFA4	Defa23	only_in_union
GPAT4	Gpat4	only_in_union
CYP4F8	Cyp4f16	only_in_union
SNORD113-6	AF357425	only_in_union
PVR	Pvr	only_in_union
HSD17B12	Hsd17b12	only_in_union
MIEF2	Mief2	only_in_union
KRTAP4-12	Krtap4-24	only_in_union
ASXL3	Asxl3	only_in_union
NEIL1	Neil1	only_in_union
OR2F1	Or2f1b	only_in_union
YIPF3	Yipf3	only_in_union
INO80B	Ino80b	only_in_union
ASPHD2	Asphd2	only_in_union
CYC1	Cyc1	only_in_union
HIF3A	Hif3a	only_in_union
MTNR1A	Mtnr1a	only_in_union
PANX1	Panx1	only_in_union
ATAD2	Atad2	only_in_union
GFAP	Gfap	only_in_union
RN7SKP126	Gm54834	only_in_union
EIF3A	Eif3a	only_in_union
RNU6-553P	Gm25054	only_in_union
ZNF189	Zfp189	only_in_union
RNU6-952P	Gm23817	only_in_union
SNORA21B	Gm54825	only_in_union
RN7SKP221	Gm55636	only_in_union
OR4D2	Or4d2b	only_in_union
SNORD111B	Gm22193	only_in_union
KDM4D	Kdm4d	only_in_union
KDM4A	Kdm4a	only_in_union
SPAG16	Spag16	only_in_union
B3GALT9	B3galt9	only_in_union
STXBP3	Stxbp3	only_in_union
RNU6-838P	Gm22827	only_in_union
MIR21	Mir21a	only_in_union
NCKIPSD	Nckipsd	only_in_union
RNU1-45P	Gm54630	only_in_union
NTF4	Ntf5	only_in_union
NADSYN1	Nadsyn1	only_in_union
PNPLA7	Pnpla7	only_in_union
MROH8	Mroh8	only_in_union
CSRNP2	Csrnp2	only_in_union
DSC3	Dsc3	only_in_union
CLDN25	Cldn25	only_in_union
MIR372	Mir291b	only_in_union
GGA1	Gga1	only_in_union
ADGRF3	Adgrf3	only_in_union
LAMC2	Lamc2	only_in_union
STK32C	Stk32c	only_in_union
UBXN4	Ubxn4	only_in_union
AQP7	Aqp7	only_in_union
ARIH1	Arih1	only_in_union
SNORD32A	Snord32a	only_in_union
LARS1	Lars1	only_in_union
SLAMF6	Slamf6	only_in_union
OR10A2	Or10a2	only_in_union
NAALADL1	Naaladl1	only_in_union
SH2D5	Sh2d5	only_in_union
RN7SKP79	Gm56244	only_in_union
RN7SKP34	Gm56378	only_in_union
TUBGCP6	Tubgcp6	only_in_union
IFNA10	Ifna15	only_in_union
VWF	Vwf	only_in_union
OR5K4	Or5k17	only_in_union
TM4SF19	Tm4sf19	only_in_union
ZNF280B	Zfp280b	only_in_union
NUTF2	Nutf2	only_in_union
SNORD26	Gm25894	only_in_union
VDR	Vdr	only_in_union
SCGB1A1	Scgb1a1	only_in_union
MIR204	Mir204	only_in_union
RN7SKP145	Gm55401	only_in_union
MARK1	Mark1	only_in_union
VWA3A	Vwa3a	only_in_union
TAFA4	Tafa4	only_in_union
IL16	Il16	only_in_union
CNTD1	Cntd1	only_in_union
AMN	Amn	only_in_union
MIR99A	Mir99a	only_in_union
GRIA3	Gria3	only_in_union
RNU6-1305P	Gm23041	only_in_union
JAM3	Jam3	only_in_union
BTBD3	Btbd3	only_in_union
DNASE1	Dnase1	only_in_union
BEX1	Bex2	only_in_union
CAMK2G	Camk2g	only_in_union
CHCHD6	Chchd6	only_in_union
MTNAP1	Mtnap1	only_in_union
SCGN	Scgn	only_in_union
SUPT16H	Supt16	only_in_union
MARK3	Mark3	only_in_union
CLCA2	Clca2	only_in_union
RFTN1	Rftn1	only_in_union
DAND5	Dand5	only_in_union
MIR450A1	Mir450-1	only_in_union
CHI3L1	Chi3l1	only_in_union
DOC2A	Doc2a	only_in_union
PASD1	Pasd1	only_in_union
IL6R	Il6ra	only_in_union
OR5H8	Or5h23	only_in_union
TOM1	Tom1	only_in_union
RNU6-1228P	Gm26325	only_in_union
DOCK5	Dock5	only_in_union
ARID3B	Arid3b	only_in_union
H4C14	H4c11	only_in_union
ZNF280D	Zfp280d	only_in_union
