A	B	source
TRBJ1-5	Trbj1-5	only_in_union
MTRNR2L10	Gm17631	only_in_union
C11orf80	Gm960	only_in_union
ZNF224	Zfp869	only_in_union
ZNF596	Zfp874a	only_in_union
RBMX	Gm7324	only_in_union
ST20-MTHFS	Mthfsl	only_in_union
ADGRE2	Muc3a	only_in_union
MYH4	Myh4	only_in_union
FAM24B	Fam24b	only_in_union
OR3A2	Olfr323	only_in_union
PPP4R2	Ppp4r2	only_in_union
C9orf64	2210016F16Rik	only_in_union
GH2	Gh	only_in_union
IGKV6D-41	Igkv16-104	only_in_union
ERCC6L2	Ercc6l2	only_in_union
GYPB	Scgb2b15	only_in_union
SPRR2G	Sprr2k	only_in_union
ZNF155	Zfp563	only_in_union
KRBOX4	Gm28041	only_in_union
KRTAP4-16	2300003K06Rik	only_in_union
CENPX	Cenpx	only_in_union
FAM214B	Fam214b	only_in_union
CYP2B6	Cyp2b23	only_in_union
FAM71F2	Fam71f2	only_in_union
OR51A2	Olfr575	only_in_union
TRBJ2-2	Trbj2-2	only_in_union
IGLV3-16	Igkv6-29	only_in_union
DCAF16	1700129C05Rik	only_in_union
RPL41	Rpl41	only_in_union
PSG6	Psg18	only_in_union
AMY1B	Amy1	only_in_union
FPR3	Fpr3	only_in_union
ZNF274	Zfp369	only_in_union
ZNF845	Gm7072	only_in_union
ZNF544	A430033K04Rik	only_in_union
MUC7	Prol1	only_in_union
AK6	Ak6	only_in_union
TMEM211	Tmem211	only_in_union
KIAA0100	2610507B11Rik	only_in_union
HLA-A	H2-Q6	only_in_union
OR6M1	Olfr303	only_in_union
CAMK2D	Camk2d	only_in_union
CD33	Cd33	only_in_union
FAM172A	Fam172a	only_in_union
CATSPERB	Esp15	only_in_union
ZNF616	Gm14419	only_in_union
MUCL3	Muc1	only_in_union
PRSS1	Try10	only_in_union
MTRNR2L13	Gm17490	only_in_union
KLF18	Muc21	only_in_union
CEACAM1	Ceacam1	only_in_union
ZXDB	Zxdb	only_in_union
TSBP1	BC051142	only_in_union
SLCO1A2	Slco1a5	only_in_union
OR13C9	Olfr271-ps1	only_in_union
C3orf56	Gm11487	only_in_union
MAGEB3	Mageb5b	only_in_union
ZNF595	Gm14325	only_in_union
LCE2C	Lce3c	only_in_union
ZNF556	Zfp941	only_in_union
KRTAP19-3	Krtap16-3	only_in_union
NCR3LG1	Gm609	only_in_union
DMRTC1	Dmrtc1a	only_in_union
AMY2A	Amy2a1	only_in_union
ADAT3	Adat3	only_in_union
IGKV1-33	Igkv10-95	only_in_union
RESP18	Esp4	only_in_union
NAIP	Naip5	only_in_union
ANKRD18A	Tex21	only_in_union
GIMAP1-GIMAP5	Gimap3	only_in_union
LYZ	Lyz2	only_in_union
COL22A1	Col22a1	only_in_union
RBMXL3	D6Ertd527e	only_in_union
GSTA3	Gsta3	only_in_union
C1orf226	Gm7694	only_in_union
DCANP1	9930022D16Rik	only_in_union
FAM120AOS	Gm10188	only_in_union
GPR150	Gpr150	only_in_union
GOLGA6L6	Gm11027	only_in_union
TRAJ22	Traj22	only_in_union
TRGJP2	Trgj4	only_in_union
OR11G2	Olfr738	only_in_union
IGHD1-26	Trdd2	only_in_union
FUT6	Nradd	only_in_union
TRAV3	Trav17	only_in_union
UBA52	Uba52	only_in_union
ZNF700	Zfp867	only_in_union
IGLJ7	Iglj1	only_in_union
TTC30B	Ttc30a2	only_in_union
KRTAP15-1	Krtap14	only_in_union
IGHA2	Ighe	only_in_union
TEX43	Cdrt4	only_in_union
KRTAP19-5	Krtap19-4	only_in_union
ERVFRD-1	Syna	only_in_union
CXCL11	Cxcl11	only_in_union
ZNF559	Zfp472	only_in_union
KRTAP4-6	Krtap4-13	only_in_union
ANKRD36C	A26c3	only_in_union
IQCF3	Iqcf4	only_in_union
CD300LD	Cd300ld	only_in_union
ZNF28	Zfp85	only_in_union
C9orf116	1700007K13Rik	only_in_union
ZNF416	Zfp418	only_in_union
FAM72D	Fam72a	only_in_union
ZNF695	6720489N17Rik	only_in_union
IQCE	Iqce	only_in_union
BTBD11	Btbd11	only_in_union
IGHD1-14	Ighd2-4	only_in_union
CT47A1	Gm6268	only_in_union
OR14L1P	Olfr304	only_in_union
CCL16	Ccl25	only_in_union
ZNF710	Zfp710	only_in_union
IGKV1D-33	Igkv14-130	only_in_union
HYI	Hyi	only_in_union
ZNF716	5730507C01Rik	only_in_union
TIMM8A	Timm8a1	only_in_union
IGKV3D-15	Igkv3-12	only_in_union
RNF187	Rnf187	only_in_union
OR6C2	Olfr791	only_in_union
CCDC183	Ccdc183	only_in_union
LY6G6E	Ly6g6e	only_in_union
IGKV2D-29	Igkv1-110	only_in_union
ATP5MGL	Gm5426	only_in_union
OR2G6	Olfr1386	only_in_union
TEX54	1700092M07Rik	only_in_union
ZNF157	Zfp607a	only_in_union
ZNF337	Zfp658	only_in_union
ZNF732	Zfp52	only_in_union
NPIPB4	Tcte2	only_in_union
PTGES3	Ptges3	only_in_union
IGHD5-12	Ighd1-1	only_in_union
IGHG4	Ighg1	only_in_union
OR7C1	Olfr1355	only_in_union
RSC1A1	Rsc1a1	only_in_union
PPP1R14B	Ppp1r14b	only_in_union
TRGC1	Trgc1	only_in_union
ULBP2	H60b	only_in_union
SPRR2D	Sprr2f	only_in_union
SPATA31C2	Spata31d1d	only_in_union
TEX13D	Tex13c1	only_in_union
MAGEB5	Mageb11	only_in_union
ZNF708	Zfp560	only_in_union
CCDC169-SOHLH2	Sohlh2	only_in_union
OR8H1	Olfr1100	only_in_union
OR2V2	Olfr1396	only_in_union
IFIT5	Ifit3b	only_in_union
C15orf65	Ccpg1os	only_in_union
CPNE1	Cpne1	only_in_union
JMJD7-PLA2G4B	Gm28042	only_in_union
MDP1	Mdp1	only_in_union
KIAA2026	9930021J03Rik	only_in_union
RPS24	Rps24	only_in_union
CCDC7	Ccdc7b	only_in_union
TRAJ52	Traj52	only_in_union
REG3A	Reg3b	only_in_union
URAD	Urad	only_in_union
TRAJ4	Traj4	only_in_union
FAM102B	Fam102b	only_in_union
ANXA8L1	Anxa8	only_in_union
CCDC63	Ccdc63	only_in_union
DYNAP	Gm36255	only_in_union
HLA-B	2410137M14Rik	only_in_union
MAGEB16	Magea13	only_in_union
TMEM191B	Tmem191c	only_in_union
CT45A10	Gm648	only_in_union
C2CD4B	C2cd4b	only_in_union
RNF113A	Rnf113a2	only_in_union
MAGOHB	Magohb	only_in_union
SPINT4	Spint5	only_in_union
SIGLEC6	Siglecf	only_in_union
ZNF736	Zfp991	only_in_union
DEFB1	Defb1	only_in_union
NLRP7	Nlrp1b	only_in_union
OPRPN	Smr2	only_in_union
OR2A2	Olfr437	only_in_union
CSAG3	Gm10799	only_in_union
KIR3DX1	Lilrb4a	only_in_union
TRAJ3	Traj50	only_in_union
LCE3C	Lce3e	only_in_union
MAGEB10	Magea5	only_in_union
RBMY1F	Gm21677	only_in_union
TRAJ13	Traj56	only_in_union
DNAJA1	Dnaja1	only_in_union
IGLV1-44	Igkv4-58	only_in_union
APOL5	Apol9b	only_in_union
FAM166B	Fam166b	only_in_union
KIAA0895L	4931428F04Rik	only_in_union
PCDHB8	Pcdhb11	only_in_union
H2AW	H2aw	only_in_union
CCDC105	Ccdc105	only_in_union
OR14A16	Olfr465-ps1	only_in_union
CFAP97D2	Cfap97d2	only_in_union
ZNF331	Zfp709	only_in_union
CST5	Cst10	only_in_union
TRDJ4	Igkj2	only_in_union
CCDC30	Gm3269	only_in_union
HBG2	Hbb-bh1	only_in_union
KRTAP17-1	Krtap17-1	only_in_union
SLX1A	Slx1b	only_in_union
MCTS1	Mcts1	only_in_union
PRAC1	Phxr2	only_in_union
BTNL3	Btnl10	only_in_union
TRIM77	Trim43c	only_in_union
KRTAP10-7	Gm49918	only_in_union
FAM183A	Fam183b	only_in_union
SERPINA1	Serpina1a	only_in_union
TRAJ16	Traj16	only_in_union
MUC2	Muc2	only_in_union
ZNF729	Slco1a6	only_in_union
SCGB1D1	Scgb2b27	only_in_union
TP53TG3	A730071L15Rik	only_in_union
AKR1C3	Akr1cl	only_in_union
TEX49	Gm17359	only_in_union
GSTT2	Gstt1	only_in_union
ZNF501	Gm17332	only_in_union
PRSS45P	Prss45	only_in_union
REEP6	Reep6	only_in_union
DEFA3	Defa25	only_in_union
SMIM6	Smim6	only_in_union
IGLV1-40	Igkv3-7	only_in_union
RPS2	Rps2	only_in_union
COLCA2	Colca2	only_in_union
PRSS41	Prss21	only_in_union
HSD3B1	Hsd3b3	only_in_union
FAM9A	Rhox8	only_in_union
C5orf58	Gm47429	only_in_union
ZNF841	Zfp51	only_in_union
TAF1L	Taf1	only_in_union
ZNF226	Gm10037	only_in_union
CAPZA1	Capza1	only_in_union
CASP5	Casp12	only_in_union
CT83	Gm28269	only_in_union
LILRA3	Pira12	only_in_union
C11orf24	Selplg	only_in_union
TRAJ32	Traj32	only_in_union
SPRR5	2310046K23Rik	only_in_union
ZNF780B	Gm14326	only_in_union
CYP4Z1	Cyp4a30b	only_in_union
SPRR2A	Sprr2h	only_in_union
IGKV2-28	Igkv1-122	only_in_union
RPLP1	Gm5244	only_in_union
OR5T2	Olfr1094	only_in_union
LCE3E	Lce3d	only_in_union
KRTAP19-2	1110057P08Rik	only_in_union
C11orf45	4933414I15Rik	only_in_union
ZNF471	Zfp935	only_in_union
ODF3L2	Odf3l2	only_in_union
OR4S1	Olfr1217	only_in_union
ZNF491	Gm17067	only_in_union
LGALS9	Lgals9	only_in_union
KRTAP5-4	Gm40460	only_in_union
EIF1	Eif1	only_in_union
AKR1C4	Akr1c20	only_in_union
HSD3B2	Hsd3b1	only_in_union
FGA	Fga	only_in_union
ZNF585A	Zfp40	only_in_union
CYP2J2	Cyp2j13	only_in_union
TEN1-CDK3	Ten1	only_in_union
ZNF846	2810021J22Rik	only_in_union
OR4F21	Olfr1303	only_in_union
MARCOL	Gm37797	only_in_union
TRAJ31	Traj31	only_in_union
FAM166A	Fam166a	only_in_union
CCL26	Ccl26	only_in_union
AKR1C1	Akr1c6	only_in_union
PRB4	Gm8882	only_in_union
DAOA	AU015836	only_in_union
TTC26	Ttc26	only_in_union
PRR13	Prr13	only_in_union
ZNF625	Zfp882	only_in_union
KRTAP19-1	Krtap19-1	only_in_union
NLRP11	Nlrp4f	only_in_union
IGKV1-16	Igkv14-100	only_in_union
PYHIN1	Ifi211	only_in_union
MRGPRX4	Mrgprb4	only_in_union
SCYGR3	Gm47969	only_in_union
C7orf26	E130309D02Rik	only_in_union
ZNF626	Zfp979	only_in_union
ZNF669	Zfp961	only_in_union
ZNF227	Zfp113	only_in_union
CYP4F3	Cyp4f17	only_in_union
CLEC20A	Trcg1	only_in_union
ZNF584	9130019O22Rik	only_in_union
KRTAP4-7	Krtap4-2	only_in_union
GSTA2	Gsta5	only_in_union
ZNF660	Gm28308	only_in_union
OR2Z1	Olfr372	only_in_union
NSUN4	Nsun4	only_in_union
IGLV7-43	Iglv2	only_in_union
POLR3GL	Polr3gl	only_in_union
ERV3-1	Gm14226	only_in_union
LCN15	Lcn5	only_in_union
ZNF527	1700020N01Rik	only_in_union
ZNF107	Zfp457	only_in_union
CCDC189	Ccdc189	only_in_union
TMEM196	Tmem196	only_in_union
RPL5	Rpl5	only_in_union
TRAJ40	Traj40	only_in_union
OR2AG1	Olfr704	only_in_union
MIA-RAB4B	Gm21983	only_in_union
KRTAP4-2	Gm14190	only_in_union
MRGPRX3	Mrgprx1	only_in_union
SMCP	Smcp	only_in_union
SMAD9	Smad9	only_in_union
TAS2R8	Tas2r122	only_in_union
NT5DC4	Gm49358	only_in_union
TEX22	Gm13090	only_in_union
CFAP47	Cfap47	only_in_union
HSPB11	Hspb11	only_in_union
SMIM42	Gm28434	only_in_union
TREM1	Trem3	only_in_union
SPATA31A6	Spata31d1c	only_in_union
RPSA	Rpsa	only_in_union
OR10T2	Olfr479	only_in_union
ZNF543	Zfp111	only_in_union
IGHD5-24	Gm16968	only_in_union
DCAF12L1	Dcaf12l1	only_in_union
TAAR6	Taar6	only_in_union
FAM86B1	Gm826	only_in_union
SPRR1A	Sprr1a	only_in_union
SMIM21	Gm2174	only_in_union
ZNF613	Zfp934	only_in_union
MEP1A	Mep1a	only_in_union
CPHXL	Cphx1	only_in_union
TRAJ43	Traj43	only_in_union
UTS2	Uts2b	only_in_union
TRIM75P	Trim31	only_in_union
EBLN2	Gm17728	only_in_union
IGFL3	Igfl3	only_in_union
PABIR3	Fam122c	only_in_union
CXCL8	Cxcl1	only_in_union
USP26	Usp26	only_in_union
LINC01556	Gm33543	only_in_union
ARHGEF4	Arhgef4	only_in_union
MTRNR2L5	Gm29423	only_in_union
ZNF774	9630041A04Rik	only_in_union
LACRT	Glycam1	only_in_union
TRBJ1-2	Trbj1-2	only_in_union
SNHG32	A630076J17Rik	only_in_union
LLCFC1	Spaca7	only_in_union
ABCG2	Abcg2	only_in_union
CBWD3	Cbwd1	only_in_union
TRBJ1-1	Trbj1-1	only_in_union
AQP12A	Aqp12	only_in_union
IGKV2D-26	Igkv1-35	only_in_union
ZNF799	Zfp81	only_in_union
RNF181	Rnf181	only_in_union
CRYGD	Crygd	only_in_union
WFDC6	Wfdc6a	only_in_union
DDX43	Ddx43	only_in_union
H2AB2	H2al2a	only_in_union
C21orf62	4932438H23Rik	only_in_union
LRRC72	Lrrc72	only_in_union
SLFN12L	Slfn3	only_in_union
MS4A6A	Ms4a6b	only_in_union
TRBJ1-3	Trbj1-3	only_in_union
IVL	Ivl	only_in_union
NOTCH4	Gm9195	only_in_union
PPP1R32	Ppp1r32	only_in_union
ZNF607	Zfp846	only_in_union
EIF1AY	Eif1ad18	only_in_union
TRAV25	Trav14-1	only_in_union
LTB4R	Ltb4r1	only_in_union
CCDC121	4930548H24Rik	only_in_union
TRAJ9	Traj12	only_in_union
TRAJ57	Traj57	only_in_union
OR6C4	Olfr766-ps1	only_in_union
EIF4B	Eif4b	only_in_union
IGKV1D-16	Igkv10-94	only_in_union
KRTAP20-2	Gm7735	only_in_union
BLID	Gm10309	only_in_union
OR52N2	Olfr668	only_in_union
C18orf25	8030462N17Rik	only_in_union
ZSCAN4	Zscan4-ps2	only_in_union
ZNF138	Gm10130	only_in_union
RTL1	Rtl1	only_in_union
C1orf194	Gm3646	only_in_union
TRAJ17	Traj17	only_in_union
IGHV8-51-1	Ighv16-1	only_in_union
HTN1	Svs6	only_in_union
KIR3DS1	Kir3dl2	only_in_union
PILRA	Cd7	only_in_union
KRTAP10-8	Gm19668	only_in_union
ERVV-2	Gm8113	only_in_union
IGHV1-45	Ighv1-22	only_in_union
ZNF563	Zfp959	only_in_union
PEDS1-UBE2V1	Gm20431	only_in_union
C1orf109	9930104L06Rik	only_in_union
PRSS2	Gm10334	only_in_union
IGHD	Ighd	only_in_union
DGCR6L	Dgcr6	only_in_union
ZNF677	Zfp429	only_in_union
ZNF33A	Zfp300	only_in_union
IGHD6-19	Iglj3p	only_in_union
SP140	C130026I21Rik	only_in_union
RNASE8	Ear1	only_in_union
ARMS2	Gm13199	only_in_union
STARD9	Stard9	only_in_union
SMIM27	Gm20662	only_in_union
OR7D2	Olfr77	only_in_union
ZNF30	Zfp60	only_in_union
TCHHL1	4930407I10Rik	only_in_union
CFHR5	Cfhr4	only_in_union
MAGEB17	Mageb3	only_in_union
TNFRSF10A	Tnfrsf10b	only_in_union
DUSP13	Dusp13	only_in_union
ZNF701	Zfp235	only_in_union
ZNF723	Gm49345	only_in_union
OR8B2	Olfr918	only_in_union
TRDV2	Trdv4	only_in_union
ZNF14	Gm32687	only_in_union
FAM205C	Fam205c	only_in_union
SIRPG	Sirpb1b	only_in_union
RPLP0	Rplp0	only_in_union
PRDM9	Prdm9	only_in_union
ZNF670	Zfp868	only_in_union
TRDD3	Trdd1	only_in_union
OR2T2	Olfr721-ps1	only_in_union
PIGZ	Pigz	only_in_union
METTL2A	Mettl2	only_in_union
COL7A1	Col7a1	only_in_union
DNAAF8	Apobr	only_in_union
TICAM2	Ticam2	only_in_union
SLC9A3R2	Slc9a3r2	only_in_union
CTAG2	Ocel1	only_in_union
KRTAP9-1	Gm11559	only_in_union
CRCT1	Crct1	only_in_union
RABL2B	Rabl2	only_in_union
OR6C65	Olfr808	only_in_union
GREP1	1520401A03Rik	only_in_union
RPL7	Rpl7	only_in_union
C19orf73	1700014B07Rik	only_in_union
IGHD3-9	Gm17482	only_in_union
TTC37	Ttc37	only_in_union
HP	Hp	only_in_union
OR8S1	Olfr283	only_in_union
RBM12	Rbm12	only_in_union
CFAP53	Ccdc173	only_in_union
FAM71E1	Fam71e1	only_in_union
URGCP-MRPS24	A830031A19Rik	only_in_union
TEX53	Gm11213	only_in_union
FAM71D	Fam71d	only_in_union
C2orf16	Gm597	only_in_union
C2orf50	2410004P03Rik	only_in_union
CXCL3	Cxcl2	only_in_union
WDR97	Gm35339	only_in_union
KISS1	Kiss1	only_in_union
RPL10	Rpl10	only_in_union
DCAF8L1	Dcaf8l	only_in_union
IFI27L2	Ifi27l2a	only_in_union
C5orf51	AW549877	only_in_union
C20orf85	1700021F07Rik	only_in_union
TRAV12-2	Trav7-3	only_in_union
IGLV1-51	Igkv4-91	only_in_union
OR6C76	Olfr813	only_in_union
ZNF578	Zfp114	only_in_union
FTHL17	Fthl17a	only_in_union
ZNF101	Gm6020	only_in_union
HHEX	Hhex	only_in_union
PRH2	Gm6619	only_in_union
TRBJ2-4	Trbj2-4	only_in_union
OR2G3	Olfr92	only_in_union
MUC17	Muc4	only_in_union
TRIM22	Trim30b	only_in_union
SPANXN2	Glrp1	only_in_union
TRBJ2-3	Trbj2-3	only_in_union
TRAJ7	Traj7	only_in_union
IGKV1D-42	Gm42543	only_in_union
TRAJ53	Traj53	only_in_union
CATSPERE	Catspere1	only_in_union
SPRR2E	Sprr2i	only_in_union
UGT2B4	Ugt2b34	only_in_union
HLA-C	H2-Q7	only_in_union
NIPSNAP3A	Nipsnap3a	only_in_union
MAP3K7CL	Map3k7cl	only_in_union
NLRP2	Irgm2	only_in_union
TRDJ1	Trdj1	only_in_union
PRY	Gm15737	only_in_union
CXorf51A	Cypt12	only_in_union
SPATA5L1	Spata5l1	only_in_union
ZNF844	Zfp811	only_in_union
GABRE	Gabre	only_in_single
POM121L2	Pom121l2	only_in_single
LILRA6	Pira12	only_in_single
ZNF433	Zfp867	only_in_single
GSTP1	Gstp1	only_in_single
CD300LB	Cd300lb	only_in_single
MAGEB2	Mageb4	only_in_single
PPP1R14B	Ppp1r14bl	only_in_single
SSX5	Ssxb5	only_in_single
MAGEA10	Magea10	only_in_single
ZNF429	Zfp72	only_in_single
FRG2B	Frg2f1	only_in_single
KRTAP12-1	Krtap10-31	only_in_single
TRGC2	Trgv7	only_in_single
PWWP4	Pwwp4b	only_in_single
ZNF266	Zfp266	only_in_single
OR5T3	Or5t5	only_in_single
APOBR	Apobr	only_in_single
IFI27L2	Ifi27	only_in_single
GSTA5	Gsta3	only_in_single
OR8G3P	Or8g2	only_in_single
ZNF780A	Zfp626	only_in_single
MUC21	Muc21	only_in_single
SERPINA1	Serpina1c	only_in_single
IGHV7-81	Ighv9-2	only_in_single
CXorf66	Gm7073	only_in_single
PBLD	Pbld1	only_in_single
ZNF121	Zfp560	only_in_single
OR2A2	Or2a52	only_in_single
KRTAP4-2	Krtap5-2	only_in_single
COX8C	Cox8b	only_in_single
ZNF517	Zfp113	only_in_single
MAGEA4	Magea13	only_in_single
SLFN12L	Slfn2	only_in_single
LPA	Gm6619	only_in_single
MUC3A	Muc3a	only_in_single
PPIH	Ppihl	only_in_single
UBA52	Uba52rt	only_in_single
ZNF77	BC025920	only_in_single
TCHHL1	Tchhl1	only_in_single
ZNF736	Zfp953	only_in_single
KLF18	Zfp352	only_in_single
GREP1	Grep1	only_in_single
CYP4F3	Cyp4f18	only_in_single
FAM220A	Fam220a	only_in_single
PAEP	Lcn11	only_in_single
MBD3L5	Mbd3l2	only_in_single
LYZ	Lyz1	only_in_single
CT45A10	Ct45a	only_in_single
CALCOCO2	Calcoco2	only_in_single
FAM9A	Xlr5c	only_in_single
TMSB10	Tmsb10b	only_in_single
PRAMEF12	Pramel13	only_in_single
DUX4L9	Duxbl1	only_in_single
MZT2B	Mzt2	only_in_single
OR6C75	Or6c75	only_in_single
SEMG2	Svs3b	only_in_single
APOL6	Apol6	only_in_single
SH2D1B	Sh2d1b2	only_in_single
PRDM7	Prdm9	only_in_single
RBMY1F	Rbmy	only_in_single
SELPLG	Selplg	only_in_single
ZNF253	Krbox5	only_in_single
SLFN12	Slfn4	only_in_single
HPR	Hp	only_in_single
MUC4	Muc4	only_in_single
CCL4	Ccl4	only_in_single
ZNF274	Zfp110	only_in_single
IGHV3OR16-12	Ighv16-1	only_in_single
KRTAP12-2	Krtap10-10	only_in_single
IGHV3OR16-10	Ighv10-3	only_in_single
KRTAP9-1	Krtap9-5	only_in_single
IGHV3OR16-13	Ighv4-1	only_in_single
MS4A6E	Ms4a6b	only_in_single
KLRC2	Klre1	only_in_single
TEX54	Tex54	only_in_single
TEX51	Tex51	only_in_single
TREML4	Treml4	only_in_single
KRTAP4-3	Krtap4-26	only_in_single
IFIT3	Ifit3b	only_in_single
ZNF345	Zfp11	only_in_single
MARCOL	Marcol	only_in_single
CDRT4	Cdrt4	only_in_single
CEACAM21	Ceacam9	only_in_single
IRGM	Irgm1	only_in_single
TEX13D	Tex13d	only_in_single
CYP2J2	Cyp2j9	only_in_single
FCRL5	Fcrl5	only_in_single
OCEL1	Ocel1	only_in_single
IFI16	Ifi204	only_in_single
H2AL3	H2al2a	only_in_single
SIRPG	Sirpb1a	only_in_single
MUC17	Muc17	only_in_single
FAM9C	Xlr5b	only_in_single
CYP3A43	Cyp3a25	only_in_single
MUC1	Muc1	only_in_single
C4B	C4a	only_in_single
GSDMC	Gsdmc	only_in_single
KRTAP4-6	Krtap4-7	only_in_single
HSD3B2	Hsd3b2	only_in_single
HLA-DMB	H2-DMb2	only_in_single
TSBP1	Tsbp1	only_in_single
OR4F17	Or4f17-ps1	only_in_single
DEFB132	Defb15	only_in_single
ERVFRD-1	Synb	only_in_single
CASP12	Casp12	only_in_single
TRIM31	Trim31	only_in_single
IGKV6D-41	Igkv5-45	only_in_single
MRGPRX4	Mrgpra4	only_in_single
PRSS1	Try4	only_in_single
RSC1A1	Ddi2	only_in_single
OR6C68	Or6c68	only_in_single
APOL4	Apol11a	only_in_single
CPHXL2	Cphx1	only_in_single
APOL3	Apol9b	only_in_single
KRTAP5-8	Krtap5-21	only_in_single
ACSM2A	Acsm2	only_in_single
ZNF669	Zfp78	only_in_single
ZNF34	Zfp984	only_in_single
CATSPERB	Catsperb	only_in_single
SLC22A5	Slc22a5	only_in_single
TPSAB1	Tpsb2	only_in_single
ZNF226	Zfp61	only_in_single
FCER1A	Fcer1a	only_in_single
HSD3B1	Hsd3b1	only_in_single
ACOT2	Acot2	only_in_single
ADAT3	Gm49322	only_in_single
PRAMEF17	Pramel43	only_in_single
NAT8	Nat8f6	only_in_single
IGHV3-49	Ighv7-3	only_in_single
ZNF727	Zfp595	only_in_single
C11orf24	1810055G02Rik	only_in_single
OR6C76	Or6c76	only_in_single
OR14A16	Or14p1	only_in_single
LILRB3	Lilra6	only_in_single
H2AB2	H2ab1	only_in_single
OR10A7	Or10am5	only_in_single
SPINK9	Spinkl	only_in_single
GH1	Gh	only_in_single
UTS2B	Uts2b	only_in_single
IGFL4	Igfl3	only_in_single
CLEC2D	Clec2h	only_in_single
SMIM9	Smim9	only_in_single
TAF9	Ak6	only_in_single
CLDN4	Cldn13	only_in_single
OR5T2	Or5t15	only_in_single
ZNF764	Zfp764l1	only_in_single
OR7A5	Or7a38	only_in_single
ALPI	Akp3	only_in_single
SCML2	Scml2	only_in_single
ZNF840P	A430033K04Rik	only_in_single
KRTAP10-6	Krtap10-24	only_in_single
CYP4F12	Cyp4a30b	only_in_single
SPATA31D4	Spata31d1c	only_in_single
SLX1B	Slx1b	only_in_single
IGHA2	Igha	only_in_single
TPSB2	Tpsab1	only_in_single
SPDYE8	Spdye4b	only_in_single
PRSS41	Prss41	only_in_single
PRAMEF8	Pramel12	only_in_single
METTL2B	Mettl2	only_in_single
PNMA6F	Gm45015	only_in_single
OR5B2	Or5b99	only_in_single
POLR1G	Polr1g	only_in_single
OR7G2	Or7g27	only_in_single
OR8S1	Or8s16	only_in_single
TREM1	Trem1	only_in_single
ZNF709	Zfp617	only_in_single
KRT78	Krt78	only_in_single
MCTS2	Mcts1	only_in_single
SLCO1A2	Slco1a4	only_in_single
ULBP1	Ulbp1	only_in_single
DEFA3	Defa24	only_in_single
CFC1B	Cfc1	only_in_single
CYP2A7	Cyp2a4	only_in_single
NLRP2	Nlrp2	only_in_single
DCAF8L2	Dcaf8l	only_in_single
IGHE	Ighe	only_in_single
ZNF721	Zfp420	only_in_single
CPAMD8	Gm7298	only_in_single
MAGEB16	Mageb16	only_in_single
FAM90A24	Fam90a1a	only_in_single
ANXA8	Anxa8	only_in_single
MNDA	Ifi205	only_in_single
FAM236C	Fam236e	only_in_single
MUCL3	Mucl3	only_in_single
RESP18	Resp18	only_in_single
AKR1B10	Akr1b10	only_in_single
TRAV12-2	Trav7-1	only_in_single
PRAMEF11	Pramel20	only_in_single
CCL23	Ccl9	only_in_single
C2orf92	4933424G06Rik	only_in_single
C4A	C4b	only_in_single
SOHLH2	Sohlh2	only_in_single
TEX13C	Tex13c1	only_in_single
PRAMEF27	Gm13043	only_in_single
IFNA17	Ifna11	only_in_single
OPN1MW	Opn1mw	only_in_single
NLRP9	Nlrp9b	only_in_single
MRGPRX3	Mrgpra3	only_in_single
RNASE3	Ear1	only_in_single
SPZ1	Spz1	only_in_single
GBP2	Gbp2	only_in_single
SIRPB1	Sirpb1b	only_in_single
RAET1E	Raet1d	only_in_single
ZG16B	Sbpl	only_in_single
OR5H1	Or5h17	only_in_single
OR11G2	Or11g1	only_in_single
PABIR3	Pabir3	only_in_single
IGKV2-28	Igkv2-109	only_in_single
CD7	Cd7	only_in_single
CCZ1B	Ccz1	only_in_single
ZNF700	Zfp882	only_in_single
CR1	Cr1l	only_in_single
NAT8B	Nat8	only_in_single
DEFB121	Defb22	only_in_single
IGKV1D-16	Igkv15-103	only_in_single
OR6C2	Or6c2	only_in_single
EIF1AY	Eif1ad15	only_in_single
ZNF845	Zfp712	only_in_single
CCDC168	Ccdc168	only_in_single
LLCFC1	Llcfc1	only_in_single
IQCF3	Iqcf3	only_in_single
TRIM43B	Trim43c	only_in_single
ABCG2	Abcg3	only_in_single
TGIF2LY	Tgif2lx1	only_in_single
ALPP	Alpi	only_in_single
CD8B	Cd8b1	only_in_single
SP140	Sp100	only_in_single
POTEA	Ankrd7	only_in_single
RNF26	Rnf26	only_in_single
PYHIN1	Ifi209	only_in_single
CYP3A5	Cyp3a11	only_in_single
IGHV3OR15-7	Ighv7-4	only_in_single
RBMY1D	Rbmyf7	only_in_single
SIGLEC8	Siglece	only_in_single
MAGEB6	Mageb6b2	only_in_single
RHOXF1	Rhox13	only_in_single
PRAMEF13	Pramel21	only_in_single
CCDC74A	Ccdc74a	only_in_single
RBMY1J	Rbmyf3	only_in_single
IGKV2D-30	Gm20730	only_in_single
CCDC30	Ccdc30	only_in_single
HSFY2	Hsfy2	only_in_single
KISS1	Gm28040	only_in_single
OR4S2	Or4s2	only_in_single
KRTAP12-3	Gm49918	only_in_single
OR6C65	Or6c65	only_in_single
FDCSP	BC037156	only_in_single
TRBV11-2	Trbv14	only_in_single
MAGEB5	Mageb5	only_in_single
DGCR6	Dgcr6	only_in_single
OR6C74	Or6c74	only_in_single
ZNF420	Zfp780b	only_in_single
IGHV3-73	Ighv7-2	only_in_single
OR8B2	Or8b3b	only_in_single
LAGE3	Lage3	only_in_single
