A	B	source
MIR505	MIR505	only_in_union
MIR675	MIR675B	only_in_union
SNORD113-6	SNORD113-6	only_in_union
SNORD114-18	SNORD114-18	only_in_union
MIR6865	MIR6865	only_in_union
MIR6516	MIR6516	only_in_union
ptr-mir-188	MIR188	only_in_union
SNORD111B	SNORD111B	only_in_union
MIR199A1	MIR199A1	only_in_union
ISG15	ISG15	only_in_union
MIR1302-8	MIR1302-8	only_in_union
SPATA31G1	SPATA31G1	only_in_union
SNORD15A	SNORD15	only_in_union
MIR320A	MIR320A	only_in_union
SCARNA13	SCARNA13	only_in_union
SNORA61	SNORA61	only_in_union
ptr-mir-196b	MIR196B	only_in_union
ZNF706	ZNF706	only_in_union
CIZ1	CIZ1	only_in_union
MX2	MX2	only_in_union
SNORD55	SNORD39	only_in_union
SNORA58B	SNORA58B	only_in_union
MIR4768	MIR4768	only_in_union
RN7SL101P	Metazoa_SRP	only_in_union
C15orf61	C15orf61	only_in_union
MIR5047	MIR5047	only_in_union
MIR6750	MIR6750	only_in_union
CRYBG3	CRYBG3	only_in_union
VSTM2L	VSTM2L	only_in_union
ptr-mir-106a	ggo-mir-106a	only_in_union
MIR346	MIR346	only_in_union
CELA3B	CELA3B	only_in_union
C4orf33	C4orf33	only_in_union
MIR301B	MIR301B	only_in_union
KRT4	KRT4	only_in_union
C19orf12	C19orf12	only_in_union
CSNK2A2IP	CSNK2A2IP	only_in_union
MIR30C2	MIR30C	only_in_union
DNAJC30	DNAJC30	only_in_union
MIR6751	MIR6751	only_in_union
MIR1193	MIR1193	only_in_union
MIR6875	MIR6875	only_in_union
SNORD9	SNORD9	only_in_union
PLA2G10	PLA2G10	only_in_union
MIR129-2	MIR129	only_in_union
CRIPTO	CRIPTO	only_in_union
IQCA1L	IQCA1L	only_in_union
LCE1C	LCE1C	only_in_union
RHOB	RHOB	only_in_union
OR3A2	OR3A2	only_in_union
RNU4ATAC18P	RNU4ATAC18P	only_in_union
ZSCAN10	ZSCAN10	only_in_union
SNORD12C	SNORD12C	only_in_union
CIMIP2C	CIMIP2C	only_in_union
SNORA5A	SNORA5A	only_in_union
C17orf113	C17orf113	only_in_union
JPH3	JPH3	only_in_union
MIR887	MIR887	only_in_union
BHMT	BHMT	only_in_union
MIR181A1	ggo-mir-181a-1	only_in_union
SNORA5B	SNORA5B	only_in_union
RNU2-3P	U2	only_in_union
C9orf152	C9orf152	only_in_union
MIR4800	MIR4800	only_in_union
MIR3148	MIR3148	only_in_union
ptr-mir-518a	MIR1283-1	only_in_union
C10orf90	C10orf90	only_in_union
NAMPT	NAMPT	only_in_union
RAP2A	RAP2A	only_in_union
ptr-mir-181d	MIR181D	only_in_union
MIR3156-1	MIR3156-1	only_in_union
ANKHD1	ANKHD1	only_in_union
RNU11-3P	RNU11-3P	only_in_union
MIR665	MIR665	only_in_union
C6orf120	C6orf120	only_in_union
MIR1225	MIR1225	only_in_union
MIR22	MIR22	only_in_union
HAX1	HAX1	only_in_union
PDCL3	PDCL3	only_in_union
TEKTL1	TEKTL1	only_in_union
MIR504	MIR504	only_in_union
MIR370	MIR370	only_in_union
MIR134	ggo-mir-134	only_in_union
SCARNA12	SCARNA12	only_in_union
SKP1	SKP1	only_in_union
GLTP	GLTP	only_in_union
C12orf60	C12orf60	only_in_union
RNaseP_nuc	RNaseP_nuc	only_in_union
C10orf105	C10orf105	only_in_union
ptr-mir-590	MIR590	only_in_union
MIR9-1	MIR9-1	only_in_union
snoZ196	snoZ196	only_in_union
MIR3138	MIR3138	only_in_union
DEFB130B	DEFB130B	only_in_union
SNORA62	SNORA62	only_in_union
MIR196A2	ggo-mir-196-2	only_in_union
FIS1	FIS1	only_in_union
CDCA8	CDCA8	only_in_union
MIR1255A	ggo-mir-1255a	only_in_union
GK3	GK3	only_in_union
MIR569	MIR569	only_in_union
LAMA5	LAMA5	only_in_union
SNORD114-10	SNORD114-10	only_in_union
ZNF20	ZNF20	only_in_union
NUDT14	NUDT14	only_in_union
MIR5687	MIR5687	only_in_union
OR5K2	OR5K2	only_in_union
SNORA3A	SNORA3A	only_in_union
MIR425	MIR425	only_in_union
C14orf28	C14orf28	only_in_union
PRKACA	PRKACA	only_in_union
MIR592	MIR592	only_in_union
MIR654	MIR654	only_in_union
GPR17	GPR17	only_in_union
RAB2B	RAB2B	only_in_union
SNORD107	SNORD107	only_in_union
ZNF324B	ZNF324B	only_in_union
SNORA73B	SNORA73	only_in_union
MIR133A1	ggo-mir-133a	only_in_union
SNORD18A	SNORD18	only_in_union
C19orf67	C19orf67	only_in_union
7SK	7SK	only_in_union
SLC38A2	SLC38A2	only_in_union
MIR1197	MIR1197	only_in_union
MIR365A	MIR365A	only_in_union
MIR1306	MIR1306	only_in_union
METTL9	METTL9	only_in_union
SNORA70I	SNORA70	only_in_union
RPS18	RPS18	only_in_union
MIR5703	MIR5703	only_in_union
SNORA2C	SNORA2C	only_in_union
SRP72	SRP72	only_in_union
C10orf71	C10orf71	only_in_union
MIR548AG1	MIR548AG1	only_in_union
MIR325	MIR325	only_in_union
MIR1275	MIR1275	only_in_union
ARPC1A	ARPC1A	only_in_union
MIR211	MIR211	only_in_union
C7H7orf33	C7orf33	only_in_union
SNORD121A	SNORD121A	only_in_union
ZNF532	ZNF532	only_in_union
TMEM120A	TMEM120A	only_in_union
MIR4766	MIR4766	only_in_union
MIR5584	MIR5584	only_in_union
C1orf210	C1orf210	only_in_union
SNORA7B	SNORA7B	only_in_union
MIR626	MIR626	only_in_union
MIR766	ggo-mir-766	only_in_union
MIR449A	MIR449A	only_in_union
MIR4705	MIR4705	only_in_union
SNORD64	SNORD64	only_in_union
RHEB	RHEB	only_in_union
MIR1182	MIR1182	only_in_union
SNORD105	SNORD105	only_in_union
MIR3197	MIR3197	only_in_union
FABP5	FABP5	only_in_union
MIR1185-1	MIR1185-1	only_in_union
TFDP1	TFDP1	only_in_union
ARL5A	ARL5A	only_in_union
SNORA77B	SNORA77B	only_in_union
SNORA38B	SNORA38B	only_in_union
MIR197	MIR197	only_in_union
MIR369	MIR369	only_in_union
C1orf43	C1orf43	only_in_union
MIR23C	ggo-mir-23c	only_in_union
MIR320B2	MIR320B	only_in_union
DDX19A	DDX19A	only_in_union
SNORA8	SNORA8	only_in_union
MIR579	MIR579	only_in_union
RNU6ATAC41P	RNU6ATAC41P	only_in_union
MIR655	MIR655	only_in_union
MIR6852	MIR6852	only_in_union
MIR656	MIR656	only_in_union
C3orf38	C3orf38	only_in_union
MIR554	MIR554	only_in_union
MIR3170	MIR3170	only_in_union
MIR32	ggo-mir-32	only_in_union
VCF1	VCF1	only_in_union
MIR128-1	MIR128	only_in_union
MIR600	MIR600	only_in_union
SNORD87	SNORD87	only_in_union
SNORA18	SNORA18	only_in_union
PXMP2	PXMP2	only_in_union
MCF2L	MCF2L	only_in_union
ZNF254	ZNF254	only_in_union
MIR23B	MIR23B	only_in_union
SNORD53B	SNORD53B	only_in_union
MIR5739	MIR5739	only_in_union
MIR30B	ggo-mir-30b	only_in_union
MIR4743	MIR4743	only_in_union
SNORA2A	SNORA2A	only_in_union
HOXA9	HOXA9	only_in_union
MIR4313	MIR4313	only_in_union
ATPAF2	ATPAF2	only_in_union
MIR1226	MIR1226	only_in_union
AGAP3	AGAP3	only_in_union
MIR651	MIR651	only_in_union
ptr-mir-499	MIR499A	only_in_union
SNORD25	SNORD25	only_in_union
MIR1179	MIR1179	only_in_union
RGN	RGN	only_in_union
MIR145	ggo-mir-145	only_in_union
MIR8076	MIR8076	only_in_union
SIGLEC12	SIGLEC12	only_in_union
ptr-mir-589	MIR589	only_in_union
ZNF551	ZNF551	only_in_union
C21orf91	C21orf91	only_in_union
MIR577	MIR577	only_in_union
MIR7856	MIR7856	only_in_union
MIR196A1	ggo-mir-196-1	only_in_union
MIR548AE1	MIR548AE1	only_in_union
MIR873	MIR873	only_in_union
PYGM	PYGM	only_in_union
DBNL	DBNL	only_in_union
MIR587	MIR587	only_in_union
MIR487A	MIR487A	only_in_union
MIR4292	MIR4292	only_in_union
ptr-mir-548a-1	MIR548A	only_in_union
SNORD4B	SNORD4B	only_in_union
SNORD8	SNORD8	only_in_union
MIR518C	MIR518C	only_in_union
RNU11-5P	RNU11-5P	only_in_union
MIR676	MIR676	only_in_union
SNORD43	SNORD43	only_in_union
DCAF12L2	DCAF12L2	only_in_union
SNORD113-3	SNORD113-3	only_in_union
MIR1976	MIR1976	only_in_union
MIR4420	MIR4420	only_in_union
MEGF10	MEGF10	only_in_union
MIR383	MIR383	only_in_union
MIR4718	MIR4718	only_in_union
MIR769	ggo-mir-769	only_in_union
TMEM187	TMEM187	only_in_union
YPEL1	YPEL	only_in_union
MIR548AJ1	MIR548AJ1	only_in_union
SNORD114-16	SNORD114-16	only_in_union
MIR1205	MIR1205	only_in_union
SNORD114-30	SNORD114-30	only_in_union
MIR582	MIR582	only_in_union
MIR27A	ggo-mir-27a	only_in_union
SNORD114-14	SNORD114-14	only_in_union
MIR5583-2	MIR5583-2	only_in_union
MIR205	ggo-mir-205	only_in_union
MIR454	ggo-mir-454	only_in_union
C4orf17	C4orf17	only_in_union
MIR186	ggo-mir-186	only_in_union
MID1	MID1	only_in_union
ptr-mir-891b	MIR891B	only_in_union
ptr-mir-4524a	ggo-mir-4524a	only_in_union
BRD10	BRD10	only_in_union
MIR3929	MIR3929	only_in_union
MIR187	ggo-mir-187	only_in_union
MIR4728	MIR4728	only_in_union
C2orf78	C2orf78	only_in_union
C6orf62	C6orf62	only_in_union
HOXA5	HOXA5	only_in_union
SNORD114-1	SNORD114-1	only_in_union
COX7C	COX7C	only_in_union
RHOQ	RHOQ	only_in_union
FN3KRP	FN3KRP	only_in_union
PANX3	PANX	only_in_union
SNORA17A	SNORA17A	only_in_union
C6orf163	C6orf163	only_in_union
MIR432	MIR432	only_in_union
MIR378G	MIR378G	only_in_union
ptr-mir-527	MIR1283-2	only_in_union
C16orf90	C16orf90	only_in_union
CENPVL3	CENPVL3	only_in_union
MIR409	MIR409	only_in_union
MIR548E	MIR548E	only_in_union
CLDN4	CLDN4	only_in_union
ptr-mir-520h	MIR520G	only_in_union
MIR4667	MIR4667	only_in_union
ptr-mir-517b-2	MIR517C-2	only_in_union
C3orf80	C3orf80	only_in_union
C10orf88	C10orf88	only_in_union
ACTL10	ACTL10	only_in_union
C1orf216	C1orf216	only_in_union
MIR631	MIR631	only_in_union
RAB3IP	RAB3IP	only_in_union
MIR3618	MIR3618	only_in_union
RNU4ATAC2P	RNU4ATAC2P	only_in_union
SNORD45B	SNORD45B	only_in_union
SCARNA3	SCARNA3	only_in_union
SNORD12B	SNORD12B	only_in_union
MIR485	MIR485	only_in_union
ZNF799	ZNF799	only_in_union
SNORD105B	SNORD105B	only_in_union
ECRG4	ECRG4	only_in_union
SCARNA2	SCARNA2	only_in_union
SNORA50B	SNORA50B	only_in_union
MIR15A	ggo-mir-15a	only_in_union
MIR216B	MIR216B	only_in_union
MIR155	MIR155	only_in_union
C17orf99	C17orf99	only_in_union
MIR6124	MIR6124	only_in_union
MIR378E	MIR378E	only_in_union
SMIM10	SMIM10	only_in_union
SOHLH2	SOHLH2	only_in_union
NAA11	NAA11	only_in_union
MIR6884	MIR6884	only_in_union
IL18R1	IL18R1	only_in_union
MIR520C	MIR520C	only_in_union
SNORA41B	SNORA41B	only_in_union
MIR552	MIR552	only_in_union
SNORA37	SNORA37	only_in_union
NBEA	NBEA	only_in_union
DECR2	DECR2	only_in_union
MIR3139	MIR3139	only_in_union
SNORD41	SNORD41	only_in_union
MIR6873	MIR6873	only_in_union
C6orf118	C6orf118	only_in_union
SNORD48	SNORD48	only_in_union
HLA-DRB5	HLA-DRB5	only_in_union
SMAD3	SMAD3	only_in_union
SNORA52	SNORA52	only_in_union
SNORD114-28	SNORD114-28	only_in_union
MIR29C	MIR29C	only_in_union
MIR372	MIR372	only_in_union
MIR1307	MIR1307	only_in_union
DUSP9	DUSP9	only_in_union
RNU4ATAC16P	RNU4ATAC16P	only_in_union
MIR328	MIR328	only_in_union
CLDN12	CLDN12	only_in_union
SNORA79	SNORA79	only_in_union
MIR7976	MIR7976	only_in_union
WAS	WAS	only_in_union
CHMP4BP1	CHMP4BP1	only_in_union
MIR133B	MIR133B	only_in_union
MIR6894	MIR6894	only_in_union
MIR1251	MIR1251	only_in_union
BANF1	BANF1	only_in_union
ptr-mir-182	ggo-mir-182	only_in_union
KRT5	KRT5	only_in_union
MIR33A	ggo-mir-33	only_in_union
YWHAZ	YWHAZ	only_in_union
C11orf86	C11orf86	only_in_union
MIR1-2	MIR1-2	only_in_union
MIR495	MIR495	only_in_union
MIR6801	MIR6801	only_in_union
COX6B2	COX6B2	only_in_union
SNORA80B	SNORA80B	only_in_union
NRON	NRON	only_in_union
MIR99B	MIR99B	only_in_union
SNORD14E	SNORD14	only_in_union
EFNA3	EFNA3	only_in_union
RPRML	RPRML	only_in_union
MIR650	MIR650	only_in_union
MIR412	MIR412	only_in_union
ATP5PF	ATP5PF	only_in_union
SCART1	SCART1	only_in_union
MIR150	MIR150	only_in_union
SNORA11C	SNORA11C	only_in_union
C12orf43	C12orf43	only_in_union
SNORD31B	SNORD31	only_in_union
MIR6515	MIR6515	only_in_union
C11orf87	C11orf87	only_in_union
SNORD27	SNORD27	only_in_union
GALNT9	GALNT9	only_in_union
C1orf56	C1orf56	only_in_union
SNORA29	SNORA29	only_in_union
MIR191	MIR191	only_in_union
SNORD38B	SNORD38B	only_in_union
SNORA79B	SNORA79B	only_in_union
C1QTNF9B	C1QTNF9B	only_in_union
MIR422A	MIR422A	only_in_union
MIR204	ggo-mir-204	only_in_union
ARSD	ARSD	only_in_union
SNORD97	SNORD97	only_in_union
CIBAR1	CIBAR1	only_in_union
SNORA9B	SNORA9B	only_in_union
MIR548AH	MIR548D	only_in_union
MDP1	MDP1	only_in_union
C8orf48	C8orf48	only_in_union
MIR128-2	MIR128-2	only_in_union
DNAI2	DNAI2	only_in_union
MIR1302-1	MIR1302-1	only_in_union
ptr-mir-501	MIR501	only_in_union
PCDHAC2	PCDHAC2	only_in_union
MIR4696	MIR4696	only_in_union
MIR4506	MIR4506	only_in_union
PRH2	PRH2	only_in_union
FAR2	FAR2	only_in_union
TMEM165	TMEM165	only_in_union
MIR520F	MIR520F	only_in_union
MIR3117	MIR3117	only_in_union
ptr-mir-329-2	MIR329B	only_in_union
SNORA35	SNORA35	only_in_union
NEDD8	NEDD8	only_in_union
TCP11	TCP11	only_in_union
ptr-mir-503	MIR503	only_in_union
SNORD81	SNORD81	only_in_union
ptr-mir-548n	MIR548N	only_in_union
MIR34A	ggo-mir-34a	only_in_union
C8orf33	C8orf33	only_in_union
MIR1287	MIR1287	only_in_union
MIR326	MIR326	only_in_union
MIR744	MIR744	only_in_union
OR2M5	OR2M5	only_in_union
CELSR2	CELSR2	only_in_union
C8orf88	C8orf88	only_in_union
SNORD113-1	SNORD113-1	only_in_union
MIR421	MIR421	only_in_union
MIR548AS	MIR548AS	only_in_union
IGKV1-6	IGKV1-6	only_in_union
STARD5	STARD5	only_in_union
MIRLET7A1	MIRLET7A1	only_in_union
MT1X	MT1X	only_in_union
MIR190B	MIR190B	only_in_union
MIR493	MIR493	only_in_union
MIR4773-2	MIR4773-2	only_in_union
MIR539	MIR539	only_in_union
MIR8073	MIR8073	only_in_union
SNORD58	SNORD58	only_in_union
C2orf68	C2orf68	only_in_union
TPT1	TPT1	only_in_union
MIR6818	MIR6818	only_in_union
DLGAP2	DLGAP2	only_in_union
SNORD88A	SNORD88A	only_in_union
MIR34B	MIR34B	only_in_union
SNORD114-19	SNORD114-19	only_in_union
MIR4723	MIR4723	only_in_union
MIR124-3	MIR124-3	only_in_union
SLC38A3	SLC38A3	only_in_union
SNORD89	SNORD89	only_in_union
MIR1291	MIR1291	only_in_union
SNORD96A	SNORD96	only_in_union
GALNS	GALNS	only_in_union
LRRC4B	LRRC4B	only_in_union
MIR375	MIR375	only_in_union
MIR382	MIR382	only_in_union
SNORD32A	SNORD33	only_in_union
C16orf54	C16orf54	only_in_union
SNORD127	SNORD127	only_in_union
DEF8	DEF8	only_in_union
C1orf52	C1orf52	only_in_union
SNORA21	SNORA21	only_in_union
SNORD30	SNORD30	only_in_union
MIR1470	MIR1470	only_in_union
MIR29B2	ggo-mir-29b-2	only_in_union
MIR135B	MIR135B	only_in_union
SNORA16A	SNORA16A	only_in_union
RNY1	Y_RNA	only_in_union
EZHIP	EZHIP	only_in_union
MIR4682	MIR4682	only_in_union
MIR556	MIR556	only_in_union
MIR181B1	ggo-mir-181b	only_in_union
SNORA74A	SNORA74	only_in_union
CES3	CES3	only_in_union
FKBP4	FKBP4	only_in_union
C16orf46	C16orf46	only_in_union
MIR30C1	MIR30C1	only_in_union
TIMP1	TIMP1	only_in_union
SNORA108	SNORD28	only_in_union
SRP54	SRP54	only_in_union
MIR450A2	MIR450A	only_in_union
SNORD114-12	SNORD114-12	only_in_union
SNORA57	SNORA57	only_in_union
MIR6070	MIR6070	only_in_union
C5orf52	C5orf52	only_in_union
MIR4644	MIR4644	only_in_union
C6orf15	C6orf15	only_in_union
MIR144	MIR144	only_in_union
MIR3200	MIR3200	only_in_union
MIR519C	MIR519C	only_in_union
C18orf54	C18orf54	only_in_union
SNORD20	SNORD20	only_in_union
SNORD113-5	SNORD113-5	only_in_union
ANXA2	ANXA2	only_in_union
OXTR	OXTR	only_in_union
RNU1-15P	U1	only_in_union
MIR3160-1	MIR3160-1	only_in_union
ICA1L	ICA1L	only_in_union
MIR342	MIR342	only_in_union
5S_rRNA	5S_rRNA	only_in_union
MIR193B	MIR193B	only_in_union
MIR5194	MIR5194	only_in_union
SNORD2	SNORD2	only_in_union
MIR876	MIR876	only_in_union
MIR340	MIR340	only_in_union
MIR3064	MIR3064	only_in_union
CTRB2	CTRB2	only_in_union
MIR548F3	MIR548F3	only_in_union
ptr-mir-502	MIR502A	only_in_union
MIR6758	MIR6758	only_in_union
SNORD115	SNORD115	only_in_union
TAAR2	TAAR2	only_in_union
MIR548P	MIR548P	only_in_union
MIR1185-2	MIR1185	only_in_union
MIR4442	MIR4442	only_in_union
MIR365B	MIR365B	only_in_union
MIR135A2	ggo-mir-135a	only_in_union
U8	U8	only_in_union
C9orf78	C9orf78	only_in_union
PTCHD1	PTCHD1	only_in_union
ptr-mir-222	ggo-mir-222	only_in_union
C12orf71	C12orf71	only_in_union
SNORD37	SNORD37	only_in_union
SNORD100	SNORD100	only_in_union
MRPL53	MRPL53	only_in_union
C21H21orf58	C21orf58	only_in_union
RAD21L1	RAD21L1	only_in_union
WNT9B	WNT9B	only_in_union
C18orf63	C18orf63	only_in_union
KCNJ1	KCNJ1	only_in_union
MIR522	MIR522	only_in_union
C8orf76	C8orf76	only_in_union
RNU4ATAC11P	RNU4ATAC11P	only_in_union
IGFL4	IGFL4	only_in_union
SNORA58	SNORA58	only_in_union
MIR6768	MIR6768	only_in_union
C16orf87	C16orf87	only_in_union
ARL3	ARL3	only_in_union
MIR378B	MIR378B	only_in_union
SNORA40C	SNORA40C	only_in_union
SNORA33	SNORA33	only_in_union
MIR33B	MIR33B	only_in_union
ZXDA	ZXDA	only_in_union
SPSB1	SPSB1	only_in_union
C22orf31	C22orf31	only_in_union
MIR98	MIR98	only_in_union
MIR548AX	MIR548AX	only_in_union
LCE1B	LCE1B	only_in_union
C22orf42	C22orf42	only_in_union
RNU4-55P	U4	only_in_union
MIR142	MIR142	only_in_union
C1orf185	C1orf185	only_in_union
MIR148B	ggo-mir-148b	only_in_union
SNORD95	SNORD95	only_in_union
INS	INS	only_in_union
RBM14	RBM14	only_in_union
FUT6	FUT6	only_in_union
C16orf96	C16orf96	only_in_union
MIR4643	MIR4643	only_in_union
ptr-mir-146a	ggo-mir-146a	only_in_union
SNORD112	SNORD112	only_in_union
MIR488	MIR488	only_in_union
ptr-mir-6129	MIR6129	only_in_union
MIR431	MIR431	only_in_union
ZFP69B	ZFP69B	only_in_union
MIR4688	MIR4688	only_in_union
MIR3127	MIR3127	only_in_union
C15orf39	C15orf39	only_in_union
NCOR1	NCOR1	only_in_union
C11orf52	C11orf52	only_in_union
RCOR2	RCOR2	only_in_union
MIR6812	MIR6812	only_in_union
MIR1915	MIR1915	only_in_union
FAM174B	FAM174B	only_in_union
MMP23B	MMP23B	only_in_union
ARHGAP18	ARHGAP18	only_in_union
C1orf167	C1orf167	only_in_union
SNORA16B	SNORA16B	only_in_union
MIR758	MIR758	only_in_union
C3orf70	C3orf70	only_in_union
MIR525	MIR525	only_in_union
MIR99A	ggo-mir-99a	only_in_union
C11orf97	C11orf97	only_in_union
MIR583	MIR583	only_in_union
ZNF652	ZNF652	only_in_union
ATG4B	ATG4B	only_in_union
SNORA72	SNORA72	only_in_union
MIR450B	MIR450B	only_in_union
MIR6736	MIR6736	only_in_union
TNFRSF6B	TNFRSF6B	only_in_union
MIR5589	MIR5589	only_in_union
RHOXF1	RHOXF1	only_in_union
KRT33B	KRT33B	only_in_union
C17orf75	C17orf75	only_in_union
CFAP141	CFAP141	only_in_union
MT1G	MT1G	only_in_union
MIR514B	MIR514B	only_in_union
GABRE	GABRE	only_in_union
SNORA51	SNORA51	only_in_union
BICRA	BICRA	only_in_union
IMPA2	IMPA2	only_in_union
SNORD66	SNORD66	only_in_union
MIR4703	MIR4703	only_in_union
GPX5	GPX5	only_in_union
MIR127	MIR127	only_in_union
SNORD17	SNORD17	only_in_union
SNORA80A	SNORA80A	only_in_union
C4orf51	C4orf51	only_in_union
MIR628	MIR628	only_in_union
OAZ2	OAZ2	only_in_union
SNORD111	SNORD111	only_in_union
EML3	EML3	only_in_union
SNORD68	SNORD68	only_in_union
SCARNA10	SCARNA10	only_in_union
MIR4289	MIR4289	only_in_union
GMPR	GMPR	only_in_union
MIR223	ggo-mir-223	only_in_union
SNORD92	SNORD92	only_in_union
SNORA64	SNORA64	only_in_union
MIR7154	MIR7154	only_in_union
MIR548H3	MIR548H3	only_in_union
ADAMTS7	ADAMTS7	only_in_union
C1orf105	C1orf105	only_in_union
DRG1	DRG1	only_in_union
SNORD114-25	SNORD114-25	only_in_union
C1orf127	C1orf127	only_in_union
CYP11A1	CYP11A1	only_in_union
BBS4	BBS4	only_in_union
MIR1912	MIR1912	only_in_union
SNRPA1	SNRPA1	only_in_union
SNORD114-17	SNORD114-17	only_in_union
MIR640	MIR640	only_in_union
MIR2113	MIR2113	only_in_union
ZNF43	ZNF43	only_in_union
PLSCR3	PLSCR3	only_in_union
NLGN4X	NLGN4X	only_in_union
MIR1-1	MIR1-1	only_in_union
MIR516A1	MIR516A-1	only_in_union
KRTAP2-1	KRTAP2-2	only_in_union
MIR1208	MIR1208	only_in_union
MIR19B2	ggo-mir-19b-2	only_in_union
MIR106B	ggo-mir-106b	only_in_union
PRICKLE4	PRICKLE4	only_in_union
SNORD123	SNORD123	only_in_union
OR2AP1	OR2AP1	only_in_union
SNORA24B	SNORA24B	only_in_union
RPL13A	RPL13A	only_in_union
SNORD13P3	SNORD13P3	only_in_union
SNORA26	SNORA26	only_in_union
MIR1286	MIR1286	only_in_union
MIR26B	MIR26B	only_in_union
EPS8L2	EPS8L2	only_in_union
UBR7	UBR7	only_in_union
SNORA13	SNORA13	only_in_union
NHSL3	NHSL3	only_in_union
SNORA55	SNORA55	only_in_union
MIR584	MIR584	only_in_union
SNORA47	SNORA47	only_in_union
ZNF596	ZNF596	only_in_union
C2orf66	C2orf66	only_in_union
RNU6ATAC21P	RNU6ATAC21P	only_in_union
MIR31	ggo-mir-31	only_in_union
MIR4779	MIR4779	only_in_union
MIR516A2	MIR516A-2	only_in_union
SNORA23	SNORA23	only_in_union
MIR323A	MIR323A	only_in_union
SNORA41	SNORA41	only_in_union
MIR4523	MIR4523	only_in_union
C19orf53	C19orf53	only_in_union
ptr-mir-16-1	ggo-mir-16	only_in_union
C1orf115	C1orf115	only_in_union
SNORA81	SNORA81	only_in_union
MIR553	MIR553	only_in_union
MIR6133	MIR6133	only_in_union
SPN	SPN	only_in_union
MMP24	MMP24	only_in_union
CSNK2A2	CSNK2A2	only_in_union
SNORA27	SNORA27	only_in_union
MIR490	MIR490	only_in_union
ZNF197	ZNF197	only_in_union
MIR7-3	ggo-mir-7-3	only_in_union
MIR1253	MIR1253	only_in_union
MIR26A1	ggo-mir-26a	only_in_union
ptr-mir-199b	MIR199B	only_in_union
MIR130A	ggo-mir-130a	only_in_union
SNORA50A	SNORA50A	only_in_union
PHB1	PHB1	only_in_union
MIR489	MIR489	only_in_union
TCEAL9	TCEAL9	only_in_union
MEIS3	MEIS3P2	only_in_union
PLAAT1	PLAAT1	only_in_union
MIR548F1	MIR548F1	only_in_union
MIR15B	ggo-mir-15b	only_in_union
ptr-mir-202	ggo-mir-202	only_in_union
MIRLET7D	MIRLET7D	only_in_union
MIR5704	MIR5704	only_in_union
CCL3L3	CCL3L3	only_in_union
SOWAHA	SOWAHA	only_in_union
MIR5186	MIR5186	only_in_union
MTCL2	MTCL2	only_in_union
SNORD12	SNORD12	only_in_union
KCTD7	KCTD7	only_in_union
SNORD114-26	SNORD114-26	only_in_union
ZNF267	ZNF267	only_in_union
MIR612	MIR612	only_in_union
MIR642A	MIR642A	only_in_union
ALKBH1	ALKBH1	only_in_union
SNORD38C	SNORD38C	only_in_union
C17orf50	C17orf50	only_in_union
MIR378A	MIR378A	only_in_union
MIR3074	MIR3074	only_in_union
KLK7	KLK7	only_in_union
C5orf15	C5orf15	only_in_union
C20H20orf173	C20orf173	only_in_single
GMPR2	GMPR	only_in_single
RBM4	RBM14	only_in_single
SMIM10L3	SMIM10	only_in_single
TUBB4A	TUBB2B	only_in_single
C20H20orf141	C20orf141	only_in_single
C3H3orf80	C3orf80	only_in_single
C19H19orf67	C19orf67	only_in_single
SLC35E2	SLC35E2B	only_in_single
C11H11orf42	C11orf42	only_in_single
DECR2	NME4	only_in_single
ARB2A	FAM172A	only_in_single
C1H1orf167	C1orf167	only_in_single
FAM228A	CFAP141	only_in_single
KRT34	KRT33B	only_in_single
H2BC12	H2BC12L	only_in_single
C14H14orf93	C14orf93	only_in_single
C19H19orf38	C19orf38	only_in_single
TUBB4B	TUBB4A	only_in_single
C4H4orf36	C4orf36	only_in_single
C1H1orf53	C1orf53	only_in_single
C8H8orf74	C8orf74	only_in_single
C17H17orf99	C17orf99	only_in_single
C14H14orf119	C7orf33	only_in_single
RAB3IL1	RAB3IP	only_in_single
C10H10orf67	C10orf67	only_in_single
CCDC169	SOHLH2	only_in_single
NOP16	SMKR1	only_in_single
ELN	RBM24	only_in_single
C4A	CPAMD8	only_in_single
C3H3orf70	C3orf70	only_in_single
C1H1orf115	C1orf115	only_in_single
KRT6B	KRT5	only_in_single
C8H8orf33	C8orf33	only_in_single
C1H1orf52	C1orf52	only_in_single
C6H6orf15	C6orf15	only_in_single
VCF1	FAM104A	only_in_single
RPS18	RPS13	only_in_single
C8H8orf34	C8orf34	only_in_single
C11H11orf87	C11orf87	only_in_single
C1H1orf185	C1orf185	only_in_single
C21H21orf91	C21orf91	only_in_single
C11H11orf24	C11orf24	only_in_single
C2AH2orf68	C2orf68	only_in_single
FKBP3	PRKACA	only_in_single
ARSD	ARSL	only_in_single
ALDH9A1	GART	only_in_single
C1H1orf94	C1orf94	only_in_single
C1H1orf87	C1orf87	only_in_single
C19H19orf73	C19orf73	only_in_single
REDIC1	C12orf40	only_in_single
C2AH2orf74	C2orf74	only_in_single
PDCD6	AHRR	only_in_single
GJB7	GJB6	only_in_single
C1H1orf105	C1orf105	only_in_single
C1H1orf146	C1orf146	only_in_single
GK2	GK3	only_in_single
C6H6orf89	C6orf89	only_in_single
C3H3orf33	C3orf33	only_in_single
C11H11orf97	C11orf97	only_in_single
CRIPTO3	TDGF1	only_in_single
