A	B	source
RUVBL2	RUVBL2	only_in_union
SIGLEC11	SIGLEC11	only_in_union
MIR802	mml-mir-802	only_in_union
KRT4	KRT4	only_in_union
ALG11	ALG11	only_in_union
OSGIN2	OSGIN2	only_in_union
MIR298	mml-mir-298	only_in_union
MIR652	mml-mir-652	only_in_union
ERRFI1	ERRFI1	only_in_union
SNORD9	SNORD9	only_in_union
MIR20B	mml-mir-20b	only_in_union
SLC35G1	SLC35G1	only_in_union
MIRLET7I	mml-let-7i	only_in_union
LCE1C	LCE1C	only_in_union
HYCC2	HYCC2	only_in_union
C1RL	C1RL	only_in_union
RNU4ATAC18P	RNU4ATAC18P	only_in_union
MIR365B	mml-mir-365-2	only_in_union
HCK	HCK	only_in_union
THEM5	THEM4	only_in_union
WARS1	WARS1	only_in_union
SNORD12C	SNORD12C	only_in_union
DAND5	DAND5	only_in_union
CIMIP2C	CIMIP2C	only_in_union
PXDC1	PXDC1	only_in_union
VPS4B	VPS4B	only_in_union
SNORA5A	SNORA5A	only_in_union
MIR433	mml-mir-433	only_in_union
MIR508	mml-mir-508	only_in_union
SNORA5B	SNORA5B	only_in_union
RARS1	RARS1	only_in_union
MIR609	mml-mir-609	only_in_union
TTLL3	TTLL3	only_in_union
EXD3	EXD3	only_in_union
PDE8A	PDE8A	only_in_union
ggo-mir-106b	mml-mir-106b	only_in_union
MIR1224	mml-mir-1224	only_in_union
SNX5	SNX5	only_in_union
ZNF528	ZNF528	only_in_union
ZNF418	ZNF418	only_in_union
SNORD11B	SNORD11B	only_in_union
BTBD18	BTBD18	only_in_union
CNNM4	CNNM4	only_in_union
MIR22	MIR22	only_in_union
MIR361	mml-mir-361	only_in_union
HAX1	HAX1	only_in_union
PDCL3	PDCL3	only_in_union
TEKTL1	TEKTL1	only_in_union
OSBPL1A	OSBPL1A	only_in_union
SCARNA12	SCARNA12	only_in_union
KCNH1	KCNH1	only_in_union
MIR513A2	mml-mir-513a-2	only_in_union
DISP1	DISP1	only_in_union
ggo-mir-223	mml-mir-223	only_in_union
MAP3K14	MAP3K14	only_in_union
U5	U5	only_in_union
ADAM10	ADAM10	only_in_union
SPOUT1	SPOUT1	only_in_union
H3C2	H3C3	only_in_union
RNaseP_nuc	RNaseP_nuc	only_in_union
NDUFC2	NDUFC2	only_in_union
FOXD4	FOXD4L1	only_in_union
ZNF846	ZNF846	only_in_union
MIR374A	mml-mir-374a	only_in_union
TRIM36	TRIM36	only_in_union
DEFB130B	DEFB130B	only_in_union
SNORA62	SNORA62	only_in_union
ZNF582	ZNF582	only_in_union
NDRG1	NDRG1	only_in_union
FIS1	FIS1	only_in_union
CDCA8	CDCA8	only_in_union
ggo-mir-19a	mml-mir-19a	only_in_union
SNORD65	SNORD65	only_in_union
GK3	GK3	only_in_union
NFKBIZ	NXPE3	only_in_union
ggo-mir-30d	mml-mir-30d	only_in_union
SNORD114-10	SNORD114-10	only_in_union
MIR518F	mml-mir-518f	only_in_union
HYPK	HYPK	only_in_union
CALM1	CALM1	only_in_union
SNORA3A	SNORA3A	only_in_union
ZNF177	ZNF177	only_in_union
FAM89B	FAM89B	only_in_union
ABCC3	ABCC3	only_in_union
PRKACA	PRKACA	only_in_union
MIR592	MIR592	only_in_union
SNORD107	SNORD107	only_in_union
SLC25A12	SLC25A12	only_in_union
FBXO4	RIMOC1	only_in_union
ACTG1	ACTG1	only_in_union
INIP	INIP	only_in_union
SNORA70	SNORA70	only_in_union
SNORD14	SNORD14	only_in_union
MIR365A	MIR365A	only_in_union
ZNF222	ZNF222	only_in_union
MIR1306	MIR1306	only_in_union
ZSCAN2	ZSCAN2	only_in_union
OR8J3	OR8J3	only_in_union
SNORA2C	SNORA2C	only_in_union
POU2AF3	POU2AF3	only_in_union
ZNF354A	ZNF354A	only_in_union
BCL7A	BCL7A	only_in_union
RNF146	RNF146	only_in_union
SNORD121A	SNORD121A	only_in_union
SCARNA14	SCARNA14	only_in_union
MIR103A2	mml-mir-103-2	only_in_union
ggo-mir-124a	mml-mir-124a-1	only_in_union
MIR545	mml-mir-545	only_in_union
CRX	CRX	only_in_union
ggo-mir-29a	MIR29A	only_in_union
KYAT1	KYAT1	only_in_union
SNORA56	SNORA56	only_in_union
PLEKHA7	PLEKHA7	only_in_union
ZNF571	ZNF571	only_in_union
MAPK3	MAPK3	only_in_union
FBLN7	TMEM87B	only_in_union
MIR513B	mml-mir-513b-2	only_in_union
SNORD64	SNORD64	only_in_union
SNORA14B	SNORA14B	only_in_union
ggo-mir-210	mml-mir-210	only_in_union
SNORD105	SNORD105	only_in_union
MIR1296	mml-mir-1296	only_in_union
MIR939	mml-mir-939	only_in_union
MIR597	mml-mir-597	only_in_union
RIDA	RIDA	only_in_union
FCN3	FCN3	only_in_union
PPP2CA	SKP1	only_in_union
MTURN	MTURN	only_in_union
C17orf107	C16H17orf107	only_in_union
SNORA38B	SNORA38B	only_in_union
MIR197	MIR197	only_in_union
SIRPA	SIRPA	only_in_union
MIR654	mml-mir-654	only_in_union
SNX20	SNX20	only_in_union
CSNK2A2IP	CSNKA2IP	only_in_union
SYCE1	SYCE1	only_in_union
GNB4	GNB4	only_in_union
H2AZ2	H2AZ2	only_in_union
DDX19A	DDX19A	only_in_union
ggo-mir-96	mml-mir-96	only_in_union
RNU6ATAC41P	RNU6ATAC41P	only_in_union
LSM3	LSM3	only_in_union
ggo-mir-7-3	mml-mir-7-3	only_in_union
DES	DES	only_in_union
MIR519B	mml-mir-519a	only_in_union
UBE3B	UBE3B	only_in_union
MYH10	MYH10	only_in_union
H4C11	H4C3	only_in_union
DDX21	KIFBP	only_in_union
GNPTAB	GNPTAB	only_in_union
PARP10	PARP10	only_in_union
B9D2	B9D2	only_in_union
TACC2	TACC2	only_in_union
VCF1	VCF1	only_in_union
TTLL13	TTLL13	only_in_union
MIR590	mml-mir-590	only_in_union
SNORD87	SNORD87	only_in_union
MYRIP	MYRIP	only_in_union
SNORA18	SNORA18	only_in_union
MIR137	mml-mir-137	only_in_union
PXMP2	PXMP2	only_in_union
UBE2E1	UBE2E1	only_in_union
RAB17	RAB17	only_in_union
COPS6	COPS6	only_in_union
ggo-mir-9	mml-mir-9-2	only_in_union
ZNF254	ZNF254	only_in_union
MTCL3	SOGA3	only_in_union
KIAA1191	KIAA1191	only_in_union
MIR23B	MIR23B	only_in_union
MIR934	mml-mir-934	only_in_union
SNORD53B	SNORD53B	only_in_union
LTBP2	LTBP2	only_in_union
HSFX4	HSFX3	only_in_union
MIR4743	MIR4743	only_in_union
OR6V1	OR6V1	only_in_union
SCN3A	SCN3A	only_in_union
PRSS53	PRSS53	only_in_union
SNORA2A	SNORA2A	only_in_union
ENOPH1	ENOPH1	only_in_union
ZNF470	ZNF470	only_in_union
GKN1	GKN1	only_in_union
ggo-mir-153	mml-mir-153-2	only_in_union
MIR624	mml-mir-624	only_in_union
ZNF551	ZNF551	only_in_union
CHCHD10	CHCHD10	only_in_union
LHB	CGB8	only_in_union
ENAM	RUFY3	only_in_union
OTX2	OTX2	only_in_union
NT5C2	NT5C2	only_in_union
LAGE3	LAGE3	only_in_union
PYGM	PYGM	only_in_union
THOC1	THOC1	only_in_union
NIPSNAP1	NIPSNAP1	only_in_union
FUS	TRIM72	only_in_union
MIR33B	mml-mir-33b	only_in_union
SNORD4B	SNORD4B	only_in_union
CMTM1	CMTM1	only_in_union
LEFTY2	LEFTY2	only_in_union
MIR133A2	mml-mir-133c	only_in_union
ALG10B	ALG10	only_in_union
SNORD8	SNORD8	only_in_union
RPA1	RPA1	only_in_union
RNU11-5P	RNU11-5P	only_in_union
SNORD21	SNORD21	only_in_union
POM121C	POM121C	only_in_union
ggo-mir-181c	mml-mir-181c	only_in_union
SNORD43	SNORD43	only_in_union
SNORD113-3	SNORD113-3	only_in_union
KAT2A	RAB5C	only_in_union
MIR383	MIR383	only_in_union
TUBGCP2	TUBGCP2	only_in_union
TMSB10	TMSB10	only_in_union
ZNF771	ZNF771	only_in_union
MIR761	mml-mir-761	only_in_union
SNORD114-16	SNORD114-16	only_in_union
C1QTNF6	C1QTNF6	only_in_union
SNORD114-30	SNORD114-30	only_in_union
SNORA71	SNORA71	only_in_union
PRKAB1	PRKAB1	only_in_union
MIR548P	mml-mir-548e	only_in_union
SNORD114-14	SNORD114-14	only_in_union
ggo-mir-106a	mml-mir-106a	only_in_union
MIR34C	mml-mir-34c	only_in_union
BRD10	BRD10	only_in_union
CNDP1	CNDP1	only_in_union
ggo-mir-214	mml-mir-214	only_in_union
MIR16-2	mml-mir-16-2	only_in_union
ZNF44	ZNF44	only_in_union
MIR542	mml-mir-542	only_in_union
UBE3C	UBE3C	only_in_union
BACE2	BACE2	only_in_union
DVL3	DVL3	only_in_union
SLC35F6	SLC35F6	only_in_union
HIGD1B	HIGD1B	only_in_union
EMC8	EMC8	only_in_union
MIR660	mml-mir-660	only_in_union
CCNL2	CCNL2	only_in_union
UBA2	UBA2	only_in_union
ggo-mir-26a	mml-mir-26a-1	only_in_union
ALPP	ALPP	only_in_union
MIR515-2	mml-mir-519e	only_in_union
SNORD23	SNORD23	only_in_union
COX7C	COX7C	only_in_union
SNORD114-1	SNORD114-1	only_in_union
ZNF25	ZNF25	only_in_union
RFFL	RFFL	only_in_union
NIPSNAP3B	NIPSNAP3B	only_in_union
MIR548A	mml-mir-548a	only_in_union
DGKH	DGKH	only_in_union
CENPVL3	CENPVL3	only_in_union
MIR516B-1	mml-mir-516b	only_in_union
TNFRSF13B	TNFRSF13B	only_in_union
MIR551B	mml-mir-551b	only_in_union
MIR631	mml-mir-631	only_in_union
NEIL1	NEIL1	only_in_union
NAPB	NAPB	only_in_union
YWHAQ	YWHAQ	only_in_union
ADPRHL1	DCUN1D2	only_in_union
PSMC1	PSMC1	only_in_union
MIR3618	MIR3618	only_in_union
RNU4ATAC2P	RNU4ATAC2P	only_in_union
MIR181D	mml-mir-181d	only_in_union
MEIS3P2	MEIS3	only_in_union
TRPM4	TRPM4	only_in_union
SNORD45B	SNORD45B	only_in_union
MIR942	mml-mir-942	only_in_union
SCARNA3	SCARNA3	only_in_union
CFB	CFB	only_in_union
ggo-mir-148b	mml-mir-148b	only_in_union
MYRFL	MYRFL	only_in_union
SNORD12B	SNORD12B	only_in_union
MIR519A-2	mml-mir-517b	only_in_union
DHCR7	DHCR7	only_in_union
MIR125A	mml-mir-125a	only_in_union
SNORD105B	SNORD105B	only_in_union
PEDS1	UBE2V1	only_in_union
OR7D4	OR7D4	only_in_union
ZNF816	ZNF816	only_in_union
SNORA50B	SNORA50B	only_in_union
ST6GALNAC5	ST6GALNAC5	only_in_union
AKIRIN2	AKIRIN2	only_in_union
RAB6A	RAB6A	only_in_union
MIR496	mml-mir-496	only_in_union
LPCAT3	LPCAT3	only_in_union
ABRAXAS1	ABRAXAS1	only_in_union
ggo-mir-141	mml-mir-141	only_in_union
SNORD42	SNORD42	only_in_union
ADAT1	ADAT1	only_in_union
CTDSP2	CTDSP2	only_in_union
MIR676	mml-mir-676-1	only_in_union
UTS2B	UTS2B	only_in_union
ONECUT1	ONECUT1	only_in_union
SOHLH2	SOHLH2	only_in_union
MIR520C	MIR520C	only_in_union
SNORA41B	SNORA41B	only_in_union
SNORA37	SNORA37	only_in_union
CYP2A6	CYP2A29	only_in_union
U1	U1	only_in_union
NBEA	NBEA	only_in_union
SNORD41	SNORD41	only_in_union
SNORD48	SNORD48	only_in_union
MIR509	mml-mir-509-1	only_in_union
ggo-mir-199a	mml-mir-199a-1	only_in_union
KLF13	KLF13	only_in_union
MIR551A	mml-mir-551a	only_in_union
REEP3	REEP3	only_in_union
SNORA52	SNORA52	only_in_union
SNORD114-28	SNORD114-28	only_in_union
FSCN3	FSCN3	only_in_union
ACAP1	ACAP1	only_in_union
MIR29C	MIR29C	only_in_union
MIR1307	MIR1307	only_in_union
SNORA79	SNORA79	only_in_union
MIR133B	mml-mir-133b	only_in_union
NEU3	NEU3	only_in_union
ERICH3	CRYZ	only_in_union
MIR1251	MIR1251	only_in_union
MIR425	mml-mir-425	only_in_union
YWHAZ	YWHAZ	only_in_union
MED26	MED26	only_in_union
DHFR	DHFR	only_in_union
MIR412	mml-mir-412	only_in_union
MIR1-2	MIR1-2	only_in_union
ZNF81	ZNF81	only_in_union
PLCD4	PLCD4	only_in_union
SNORA80B	SNORA80B	only_in_union
ggo-mir-34a	mml-mir-34a	only_in_union
ggo-mir-93	mml-mir-93	only_in_union
MAP2K3	MAP2K3	only_in_union
FAM136A	FAM136A	only_in_union
S100A14	S100A14	only_in_union
MIR99B	MIR99B	only_in_union
PTGR1	PTGR1	only_in_union
JAK3	JAK3	only_in_union
ggo-mir-186	mml-mir-186	only_in_union
MIR153-1	mml-mir-153-1	only_in_union
ACE	ACE	only_in_union
MIR1204	MIR1204	only_in_union
ULBP3	ULBP3	only_in_union
ggo-mir-221	mml-mir-221	only_in_union
MIR218-2	mml-mir-218-2	only_in_union
PRTN3	PRTN3	only_in_union
SNORA11C	SNORA11C	only_in_union
ggo-mir-133a	mml-mir-133a	only_in_union
CD22	CD22	only_in_union
SNORD27	SNORD27	only_in_union
SCARF2	SCARF2	only_in_union
SNORA29	SNORA29	only_in_union
CERCAM	CERCAM	only_in_union
MIR191	MIR191	only_in_union
U2	U2	only_in_union
ALDH1L1	ALDH1L1	only_in_union
ZNF559	ZNF559	only_in_union
PTBP1	PTBP1	only_in_union
SNORD38B	SNORD38B	only_in_union
ZNF540	ZNF540	only_in_union
ggo-mir-146a	mml-mir-146a	only_in_union
SNORA79B	SNORA79B	only_in_union
UMPS	UMPS	only_in_union
ggo-mir-16	mml-mir-16-1	only_in_union
KANSL3	KANSL3	only_in_union
MIR1288	MIR1288	only_in_union
SNORD97	SNORD97	only_in_union
ZNF667	ZNF667	only_in_union
SNORA9B	SNORA9B	only_in_union
MIR301B	mml-mir-301b	only_in_union
TMEM139	GSTK1	only_in_union
ggo-mir-105	mml-mir-105-1	only_in_union
SLC25A1	SLC25A1	only_in_union
ggo-mir-32	MIR32	only_in_union
FLOT2	FLOT2	only_in_union
ABITRAM	ABITRAM	only_in_union
GYPA	GYPA	only_in_union
SLC2A10	SLC2A10	only_in_union
CNOT8	CNOT8	only_in_union
ATXN7L2	ATXN7L2	only_in_union
CT47B1	CT47B1	only_in_union
ARF3	ARF3	only_in_union
RNF103	RNF103	only_in_union
ZNF124	ZNF124	only_in_union
CYYR1	CYYR1	only_in_union
SNORD15	SNORD15	only_in_union
MIRLET7F2	mml-let-7f-2	only_in_union
MIR523	mml-mir-523a	only_in_union
SNORA35	SNORA35	only_in_union
OR2J2	OR2J2	only_in_union
SIX1	SIX1	only_in_union
IGLON5	IGLON5	only_in_union
SNORD81	SNORD81	only_in_union
KLHL26	KLHL26	only_in_union
MIR199A1	mml-mir-199a-2	only_in_union
MIR326	MIR326	only_in_union
MIR744	MIR744	only_in_union
MIR887	mml-mir-887	only_in_union
ABRACL	ABRACL	only_in_union
CHM	CHM	only_in_union
ZNF696	ZNF696	only_in_union
ZNF791	ZNF791	only_in_union
AURKB	AURKB	only_in_union
LRP5	LRP5	only_in_union
MIR30C1	mml-mir-30c-1	only_in_union
RAB1A	RAB1A	only_in_union
ZNF823	ZNF823	only_in_union
PYGB	PYGB	only_in_union
MIRLET7A1	MIRLET7A1	only_in_union
MT1X	MT1X	only_in_union
GRIK3	GRIK3	only_in_union
MIR521	mml-mir-521	only_in_union
ggo-mir-107	mml-mir-107	only_in_union
SNORD58	SNORD58	only_in_union
FGFR4	ZNF346	only_in_union
TPT1	TPT1	only_in_union
ggo-mir-448	mml-mir-448	only_in_union
MIR122	mml-mir-122a	only_in_union
FLT3LG	FLT3LG	only_in_union
DLGAP2	DLGAP2	only_in_union
FOLR2	FOLR2	only_in_union
EPB41L3	EPB41L3	only_in_union
RESP18	RESP18	only_in_union
ZNF530	ZNF530	only_in_union
SNORD88A	SNORD88A	only_in_union
STARD6	STARD6	only_in_union
SNORD114-19	SNORD114-19	only_in_union
ggo-mir-130a	mml-mir-130a	only_in_union
MIR432	mml-mir-432	only_in_union
ZNF774	ZNF774	only_in_union
MIR124-3	MIR124-3	only_in_union
ZNF227	ZNF227	only_in_union
GPD1	GPD1	only_in_union
ITGAE	ITGAE	only_in_union
CEACAM8	CEACAM8	only_in_union
MIR431	mml-mir-431	only_in_union
SNORD89	SNORD89	only_in_union
ggo-mir-182	mml-mir-182	only_in_union
HLA-DOA	MAMU-DOA	only_in_union
ABCB5	ABCB5	only_in_union
IGFALS	IGFALS	only_in_union
LRRC4B	LRRC4B	only_in_union
MIR375	MIR375	only_in_union
ZNF248	ZNF248	only_in_union
NPM1	NPM1	only_in_union
SNORD127	SNORD127	only_in_union
DEF8	DEF8	only_in_union
KDELR2	KDELR2	only_in_union
GABRG1	GABRG1	only_in_union
MIR129	mml-mir-129-2	only_in_union
SNORA21	SNORA21	only_in_union
EFHD1	EFHD1	only_in_union
SPATS2	SPATS2	only_in_union
SNORD30	SNORD30	only_in_union
MIR562	mml-mir-562	only_in_union
MIR135B	MIR135B	only_in_union
SNORA16A	SNORA16A	only_in_union
GNAI1	GNAI1	only_in_union
MIR489	mml-mir-489	only_in_union
MIR556	MIR556	only_in_union
RCAN3	RCAN3	only_in_union
PARD6A	PARD6A	only_in_union
DONSON	DONSON	only_in_union
GHRHR	GHRHR	only_in_union
MAP1LC3C	MAP1LC3C	only_in_union
USP32	USP32	only_in_union
GGTLC1	GGT1	only_in_union
FTCDNL1	FTCDNL1	only_in_union
MIR541	mml-mir-541	only_in_union
PZP	PZP	only_in_union
CRYBG2	CRYBG2	only_in_union
PPP2R1A	PPP2R1A	only_in_union
SNORD114-12	SNORD114-12	only_in_union
ADCY4	ADCY4	only_in_union
ggo-mir-29b-2	mml-mir-29b-2	only_in_union
EPHA6	EPHA6	only_in_union
ggo-mir-27a	mml-mir-27a	only_in_union
LIMA1	CERS5	only_in_union
MS4A6E	MS4A6E	only_in_union
DERL2	DERL2	only_in_union
SNORD20	SNORD20	only_in_union
NNAT	NNAT	only_in_union
SNORD113-5	SNORD113-5	only_in_union
ANXA2	ANXA2	only_in_union
ggo-mir-92-1	mml-mir-92a-1	only_in_union
TAFA2	TAFA2	only_in_union
MIR874	mml-mir-874	only_in_union
5S_rRNA	5S_rRNA	only_in_union
MIR429	mml-mir-429	only_in_union
SNORD2	SNORD2	only_in_union
OSBPL2	OSBPL2	only_in_union
CRIPTO	TDGF1	only_in_union
MIR885	mml-mir-885	only_in_union
TMEM70	TMEM70	only_in_union
DUSP28	DUSP28	only_in_union
SNORD115	SNORD115	only_in_union
MIR193A	mml-mir-193a	only_in_union
ALPK3	ZNF592	only_in_union
NAPA	NAPA	only_in_union
MIR339	mml-mir-339	only_in_union
TTLL1	TTLL1	only_in_union
DDX3X	DDX3X	only_in_union
U8	U8	only_in_union
UBE2A	UBE2A	only_in_union
POLN	POLN	only_in_union
MIR372	mml-mir-372	only_in_union
RPL15	RPL15	only_in_union
TRIM62	TRIM62	only_in_union
CYTH4	CYTH4	only_in_union
MTARC2	MTARC2	only_in_union
SNORD37	SNORD37	only_in_union
SNORD100	SNORD100	only_in_union
ZSCAN30	ZSCAN30	only_in_union
PCBP2	PCBP2	only_in_union
RAD21L1	RAD21L1	only_in_union
ZNF382	ZNF382	only_in_union
ZNF195	ZNF195	only_in_union
ggo-mir-195	mml-mir-195	only_in_union
SNORD11	SNORD11	only_in_union
ggo-mir-29b-1	mml-mir-29b-1	only_in_union
TUBA1C	TUBA1C	only_in_union
MTHFD2L	MTHFD2L	only_in_union
SNORA58	SNORA58	only_in_union
GPC1	GPC1	only_in_union
MIR569	mml-mir-569	only_in_union
MIR208B	mml-mir-208b	only_in_union
NME3	NME3	only_in_union
SNORA40C	SNORA40C	only_in_union
ggo-mir-19b-2	mml-mir-19b-2	only_in_union
SNORA33	SNORA33	only_in_union
MIR128	MIR128-1	only_in_union
SPSB1	SPSB1	only_in_union
ggo-mir-217	mml-mir-217	only_in_union
LST1	LST1	only_in_union
RANBP1	RANBP1	only_in_union
MIR142	MIR142	only_in_union
SNORD95	SNORD95	only_in_union
DOK1	DOK1	only_in_union
CEP89	CEP89	only_in_union
EPC2	EPC2	only_in_union
SNORD77B	SNORD77B	only_in_union
INS	INS	only_in_union
MIR6501	MIR6501	only_in_union
ZNF775	ZNF517	only_in_union
CFAP157	CFAP157	only_in_union
SNORD112	SNORD112	only_in_union
MIR490	mml-mir-490	only_in_union
ZFP69B	ZFP69B	only_in_union
ggo-mir-187	mml-mir-187	only_in_union
MIR6812	MIR6812	only_in_union
CYTL1	CYTL1	only_in_union
ZNF160	ZNF160	only_in_union
GARS1	GARS1	only_in_union
TTC6	TTC6	only_in_union
FAM174B	FAM174B	only_in_union
U4	U4	only_in_union
SNORA16B	SNORA16B	only_in_union
MARCHF2	MARCHF2	only_in_union
CCL2	CCL2	only_in_union
SH3TC1	SH3TC1	only_in_union
MIR320A	mml-mir-320a	only_in_union
SNORD96	SNORD96	only_in_union
GLT8D2	GLT8D2	only_in_union
MIR519C-1	mml-mir-519a-2	only_in_union
MIR600	mml-mir-600	only_in_union
NAA40	NAA40	only_in_union
ggo-mir-218	mml-mir-218-1	only_in_union
SNORA72	SNORA72	only_in_union
SNORD56B	SNORD56B	only_in_union
AQP5	AQP5	only_in_union
SNORA63	SNORA63	only_in_union
SNORA51	SNORA51	only_in_union
NIPSNAP2	NIPSNAP2	only_in_union
MOB1A	MOBKL1B	only_in_union
AVIL	AVIL	only_in_union
RELA	RELA	only_in_union
ggo-mir-183	mml-mir-183	only_in_union
SNORD66	SNORD66	only_in_union
CELSR1	CELSR1	only_in_union
ZNF568	ZNF568	only_in_union
ggo-mir-454	mml-mir-454	only_in_union
TRABD	TRABD	only_in_union
TSNAX	TSNAX	only_in_union
MIR876	mml-mir-876	only_in_union
SNORD17	SNORD17	only_in_union
KLHL7	KLHL7	only_in_union
TXN	TXN	only_in_union
RNF123	RNF123	only_in_union
SNORA22B	SNORA22B	only_in_union
MIR500A	mml-mir-500a	only_in_union
LRRC72	LRRC72	only_in_union
LIF	LIF	only_in_union
SNORA80A	SNORA80A	only_in_union
SNORD93	SNORD93	only_in_union
MS4A6A	MS4A6A	only_in_union
ggo-mir-145	mml-mir-145	only_in_union
TINF2	TINF2	only_in_union
SCGN	SCGN	only_in_union
SNORD111	SNORD111	only_in_union
EML3	EML3	only_in_union
SNORD68	SNORD68	only_in_union
HSPG2	HSPG2	only_in_union
ggo-mir-28	mml-mir-28	only_in_union
MKS1	MKS1	only_in_union
SCARNA10	SCARNA10	only_in_union
MIR520G	mml-mir-520g	only_in_union
PEF1	PEF1	only_in_union
GMPR	GMPR	only_in_union
TAL1	PDZK1IP1	only_in_union
SNORD92	SNORD92	only_in_union
SNORA64	SNORA64	only_in_union
CPA2	CPA2	only_in_union
PLA2G2D	PLA2G2D	only_in_union
OR2L13	OR2L13	only_in_union
TMEM69	TMEM69	only_in_union
TUBA1A	TUBA1A	only_in_union
ARFGEF1	ARFGEF1	only_in_union
MCM8	MCM8	only_in_union
ORMDL3	ORMDL3	only_in_union
DRG1	DRG1	only_in_union
ggo-mir-194	mml-mir-194-1	only_in_union
SNORD114-25	SNORD114-25	only_in_union
KRT81	KRT81	only_in_union
ggo-mir-25	mml-mir-25	only_in_union
ZNF93	ZNF93	only_in_union
MIR450A	mml-mir-450a-2	only_in_union
SNORA80D	SNORA80D	only_in_union
SCRN2	MRPL10	only_in_union
ATOSA	ATOSA	only_in_union
SNORD114-17	SNORD114-17	only_in_union
TMEM263	TMEM263	only_in_union
NRSN2	NRSN2	only_in_union
KLK7	KLK8	only_in_union
RASL10A	RASL10A	only_in_union
MIR2113	MIR2113	only_in_union
TUBB6	TUBB6	only_in_union
MIR516A-2	mml-mir-516a-1	only_in_union
MIR711	mml-mir-711	only_in_union
ZNF143	ZNF143	only_in_union
ZNF606	ZNF606	only_in_union
MIR505	mml-mir-505	only_in_union
ggo-mir-31	MIR31	only_in_union
SNORD123	SNORD123	only_in_union
PPP1R8	STX12	only_in_union
SNRNP70	SNRNP70	only_in_union
ETFBKMT	ETFBKMT	only_in_union
MYC	MYC	only_in_union
TUBB2B	TUBB2B	only_in_union
FAH	FAH	only_in_union
MYL12B	MYL12B	only_in_union
SNORA24B	SNORA24B	only_in_union
MIR219A2	mml-mir-219-2	only_in_union
SNORA26	SNORA26	only_in_union
MIR26B	MIR26B	only_in_union
ACAT2	ACAT2	only_in_union
UBR7	UBR7	only_in_union
GMFG	GMFG	only_in_union
SNORA15	SNORA15	only_in_union
MIR451A	mml-mir-451	only_in_union
MIR190B	mml-mir-190b	only_in_union
SNORA13	SNORA13	only_in_union
ZNF233	ZNF233	only_in_union
NHSL3	NHSL3	only_in_union
SNORA55	SNORA55	only_in_union
EEF1A2	EEF1A2	only_in_union
SNORA47	SNORA47	only_in_union
ZNF671	ZNF671	only_in_union
MIR144	mml-mir-144	only_in_union
ggo-mir-30a	mml-mir-30a	only_in_union
ERVH48-1	ERVH48-1	only_in_union
COA3	CCDC56	only_in_union
SNORA23	SNORA23	only_in_union
SNORA41	SNORA41	only_in_union
MIR323A	MIR323A	only_in_union
VPS37A	VPS37A	only_in_union
ZNF189	ZNF189	only_in_union
ggo-mir-17	mml-mir-17	only_in_union
Metazoa_SRP	Metazoa_SRP	only_in_union
MIR1283-1	mml-mir-518a-3	only_in_union
NAT8	NAT8	only_in_union
ZNF112	ZNF112	only_in_union
PFKM	PFKM	only_in_union
ARPC5	ARPC5	only_in_union
B4GALT5	B4GALT5	only_in_union
SNORA81	SNORA81	only_in_union
MIR9-3	mml-mir-9-3	only_in_union
UPK3A	UPK3A	only_in_union
CSNK2A2	CSNK2A2	only_in_union
SNORA27	SNORA27	only_in_union
ggo-mir-224	mml-mir-224	only_in_union
DRC1	SELENOI	only_in_union
ggo-mir-154	mml-mir-154	only_in_union
SNORA50A	SNORA50A	only_in_union
SNORD110	SNORD110	only_in_union
PHB1	PHB1	only_in_union
VPS9D1	VPS9D1	only_in_union
UGT3A1	UGT3A1	only_in_union
PPP2R5C	PPP2R5C	only_in_union
Y_RNA	Y_RNA	only_in_union
MIR519C	mml-mir-519c	only_in_union
MIR301A	mml-mir-301a	only_in_union
MIRLET7D	MIRLET7D	only_in_union
ggo-mir-181b	mml-mir-181b-1	only_in_union
ZNF445	ZNF445	only_in_union
MTCL2	MTCL2	only_in_union
SNORD12	SNORD12	only_in_union
SNORD114-26	SNORD114-26	only_in_union
ZNF267	ZNF267	only_in_union
SLC11A1	SLC11A1	only_in_union
ATP13A5	ATP13A5	only_in_union
CD300LD	CD300LD	only_in_union
SNORD38C	SNORD38C	only_in_union
SNX27	SNX27	only_in_union
ggo-mir-215	mml-mir-215	only_in_union
GPSM3	GPSM3	only_in_union
MIR378A	MIR378A	only_in_union
MYH11	MYH11	only_in_union
PTBP3	PTBP3	only_in_union
MIR3074	MIR3074	only_in_union
FAM20A	FAM20A	only_in_union
SORCS1	SORCS1	only_in_union
OSBPL2	OSBPL1A	only_in_single
THEM4	THEM4	only_in_single
OR2J2	OR2J1	only_in_single
TUBA1B	TUBA1A	only_in_single
TRIM72	TRIM72	only_in_single
PIGB	ZFAND1	only_in_single
PYGB	PYGM	only_in_single
CEP192	ANKRD26	only_in_single
PSME3IP1	C14H11orf58	only_in_single
SIX1	PBX1	only_in_single
COQ9	MCU	only_in_single
ZFP69B	ZNF554	only_in_single
HHATL	CCDC13	only_in_single
CHML	CHM	only_in_single
CEACAM6	CEACAM8	only_in_single
ACTB	ACTG1	only_in_single
CTDSPL	CTDSP2	only_in_single
EEF1E1	BLOC1S5	only_in_single
IFNA1	IFNA13	only_in_single
UBE4B	RBP7	only_in_single
TECTA	VWF	only_in_single
RARS1	MSRB1	only_in_single
