A	B	source
SNORD38B	Gm22980	only_in_union
RNU6-185P	Gm55060	only_in_union
RNU6-346P	Gm55659	only_in_union
SNORA21	Snora21	only_in_union
RNU6-544P	Gm24596	only_in_union
MS4A6A	Ms4a6b	only_in_union
FOXF2	Foxf2	only_in_union
SDC3	Sdc3	only_in_union
RPL39	Rpl39	only_in_union
METTL13	Mettl13	only_in_union
SNORD116-10	Gm22941	only_in_union
USP12	Usp12	only_in_union
SSNA1	Ssna1	only_in_union
RNU6-1270P	Gm54461	only_in_union
DEAF1	Deaf1	only_in_union
PANK1	Pank1	only_in_union
FAM114A2	Fam114a2	only_in_union
CIAO2B	Ciao2b	only_in_union
LAX1	Lax1	only_in_union
PON1	Pon1	only_in_union
SMC4	Smc4	only_in_union
KCTD2	Kctd2	only_in_union
POC1B	Poc1b	only_in_union
TMEM198	Tmem198	only_in_union
RNU6-1034P	Gm25473	only_in_union
MAN2A2	Man2a2	only_in_union
TADA1	Tada1	only_in_union
YIPF4	Yipf4	only_in_union
MBTPS1	Mbtps1	only_in_union
SCARA5	Scara5	only_in_union
RN7SL570P	Gm24812	only_in_union
PRL	Prl	only_in_union
PFKL	Pfkl	only_in_union
OR52M1	Or52m1	only_in_union
PGM2	Pgm2	only_in_union
DHX37	Dhx37	only_in_union
SCARNA17	Gm25913	only_in_union
ATP2B4	Atp2b4	only_in_union
SLC35E2B	Slc35e2	only_in_union
SNORD124	Gm22059	only_in_union
RNU6-1127P	Gm23341	only_in_union
MSL2	Msl2	only_in_union
CFAP44	Cfap44	only_in_union
SEC23IP	Sec23ip	only_in_union
HIGD1B	Higd1b	only_in_union
IFT25	Ift25	only_in_union
ACO2	Aco2	only_in_union
ITPK1	Itpk1	only_in_union
PPP4R3A	Ppp4r3a	only_in_union
CLIC4	Clic4	only_in_union
ANKRD17	Ankrd17	only_in_union
SNORA5A	Gm24313	only_in_union
TOR1A	Tor1a	only_in_union
RNU6-1137P	Gm54928	only_in_union
PDGFC	Pdgfc	only_in_union
ITGAM	Itgam	only_in_union
MT-ND4	mt-Nd4	only_in_union
SNORD54	Gm24016	only_in_union
DPAGT1	Dpagt1	only_in_union
RIOK1	Riok1	only_in_union
WDR13	Wdr13	only_in_union
H2BC26	H2bc26	only_in_union
TRPM2	Trpm2	only_in_union
NAGK	Nagk	only_in_union
CTNND1	Ctnnd1	only_in_union
TFPI2	Tfpi2	only_in_union
MYH3	Myh3	only_in_union
Vault	Vaultrc5	only_in_union
ARHGEF16	Arhgef16	only_in_union
CLCF1	Clcf1	only_in_union
FOXO3	Foxo3	only_in_union
ATP2B2	Atp2b2	only_in_union
DNAJC13	Dnajc13	only_in_union
HNRNPC	Hnrnpc	only_in_union
MIR486-1	Mir486	only_in_union
RNU6-775P	Gm25578	only_in_union
RBM48	Rbm48	only_in_union
SNORD10	Gm25835	only_in_union
GABRR2	Gabrr2	only_in_union
TLR6	Tlr6	only_in_union
ARF1	Arf1	only_in_union
CCDC198	Ccdc198	only_in_union
SKAP1	Skap1	only_in_union
HDAC5	Hdac5	only_in_union
RNU6-772P	Gm24737	only_in_union
MIR490	Mir490	only_in_union
RNU6-950P	Gm25199	only_in_union
ESAM	Esam	only_in_union
OR1F1	Or1f19	only_in_union
RNU6-577P	Gm24905	only_in_union
CCDC106	Ccdc106	only_in_union
MT-ND2	mt-Nd2	only_in_union
SSBP3	Ssbp3	only_in_union
MIR135A2	Mir135a-2	only_in_union
SNORA16B	Gm23454	only_in_union
MIR105-2	Mir105	only_in_union
ALDH3B2	Aldh3b2	only_in_union
RNF44	Rnf44	only_in_union
TPRG1	Tprg1	only_in_union
CLEC11A	Clec11a	only_in_union
FAF2	Faf2	only_in_union
SNORA17B	Snora43	only_in_union
RNU6-603P	Gm22576	only_in_union
OR10Z1	Or10z1	only_in_union
RNU6-174P	Gm25600	only_in_union
RNU6-929P	Gm26253	only_in_union
MIR30C2	Mir30c-2	only_in_union
MSH2	Msh2	only_in_union
SNORD11	Snord11	only_in_union
MIR409	Mir409	only_in_union
GALNT10	Galnt10	only_in_union
RNU6-754P	Gm54543	only_in_union
SNORD27	Gm24452	only_in_union
SURF1	Surf1	only_in_union
BRAP	Brap	only_in_union
AOC2	Aoc2	only_in_union
SARDH	Sardh	only_in_union
SNORA63B	Gm24201	only_in_union
RRAD	Rrad	only_in_union
SAPCD1	Sapcd1	only_in_union
SLC38A5	Slc38a5	only_in_union
MTMR2	Mtmr2	only_in_union
CLEC4C	Clec4b1	only_in_union
FARP1	Farp1	only_in_union
TFRC	Tfrc	only_in_union
ARHGAP26	Arhgap26	only_in_union
RNU6-117P	Gm23691	only_in_union
CALM3	Calm3	only_in_union
NKIRAS2	Nkiras2	only_in_union
CSF2RB	Csf2rb	only_in_union
DNAJB8	Dnajb8	only_in_union
KCNJ15	Kcnj15	only_in_union
EPS8L2	Eps8l2	only_in_union
SNORD101	Gm23130	only_in_union
PLEKHO1	Plekho1	only_in_union
RPL23	Rpl23	only_in_union
CLEC4G	Clec4g	only_in_union
OR10G2	Or10g1	only_in_union
TM2D2	Tm2d2	only_in_union
TMEM125	Tmem125	only_in_union
ARPC5L	Arpc5l	only_in_union
ENGASE	Engase	only_in_union
DCTN5	Dctn5	only_in_union
RNU6-261P	Gm25268	only_in_union
MIR761	Mir761	only_in_union
SNORA19	Snora19	only_in_union
MIR10A	Mir10a	only_in_union
ZNF570	Zfp39	only_in_union
MORC4	Morc4	only_in_union
LMBR1L	Lmbr1l	only_in_union
TEX56	Tex56	only_in_union
SNORD104	Snord104	only_in_union
MAS1	Mas1	only_in_union
RNASET2	Rnaset2a	only_in_union
ORC4	Orc4	only_in_union
RNU6-1186P	Gm25895	only_in_union
MIR219A2	Mir219a-2	only_in_union
SAMD12	Samd12	only_in_union
OR1J1	Or1j1	only_in_union
AKAP8	Akap8	only_in_union
MTCL3	Mtcl3	only_in_union
ACHE	Ache	only_in_union
PTBP2	Ptbp2	only_in_union
SLC6A4	Slc6a4	only_in_union
FOXN1	Foxn1	only_in_union
PDE2A	Pde2a	only_in_union
LAMC3	Lamc3	only_in_union
GPNMB	Gpnmb	only_in_union
SPATA6L	Spata6l	only_in_union
MYL11	Mylpf	only_in_union
OLFML3	Olfml3	only_in_union
FABP7	Fabp7	only_in_union
SAMD8	Samd8	only_in_union
COL16A1	Col16a1	only_in_union
FAM50A	Fam50a	only_in_union
PRR14L	Prr14l	only_in_union
GPR12	Gpr12	only_in_union
FAP	Fap	only_in_union
RNU6-1167P	Gm26187	only_in_union
MIR122	Mir122	only_in_union
REN	Ren1	only_in_union
SNORD114-22	Gm25854	only_in_union
RNU6-481P	Gm22509	only_in_union
THY1	Thy1	only_in_union
EVX1	Evx1	only_in_union
FAM20A	Fam20a	only_in_union
LOXL1	Loxl1	only_in_union
VWCE	Vwce	only_in_union
UHRF1	Uhrf1	only_in_union
SMIM45	Smim45	only_in_union
TLK2	Tlk2	only_in_union
ASAH1	Asah1	only_in_union
MIR505	Mir505	only_in_union
SNORA84	Gm25394	only_in_union
MIR133A2	Mir133a-2	only_in_union
PLD3	Pld3	only_in_union
KCTD16	Kctd16	only_in_union
MIR502	Mir500	only_in_union
CMKLR2	Cmklr2	only_in_union
ISCA2	Isca2	only_in_union
CNTROB	Cntrob	only_in_union
ZNF609	Zfp609	only_in_union
RNU6-1120P	Gm54442	only_in_union
OTULIN	Otulin	only_in_union
RNU6-1257P	Gm55405	only_in_union
DRAM1	Dram1	only_in_union
SLC4A2	Slc4a2	only_in_union
ARRDC2	Arrdc2	only_in_union
CWC22	Cwc22	only_in_union
RNU6-575P	Gm26159	only_in_union
NRDC	Nrdc	only_in_union
MIR1251	Mir1251	only_in_union
ATL2	Atl2	only_in_union
AFMID	Afmid	only_in_union
ACTC1	Actc1	only_in_union
RBM28	Rbm28	only_in_union
VSIG10L2	Vsig10l2	only_in_union
STAC	Stac	only_in_union
PHB1	Phb1	only_in_union
NHSL3	Nhsl3	only_in_union
OR2L13	Or2l13	only_in_union
MIR151A	Mir151	only_in_union
RSL1D1	Rsl1d1	only_in_union
RNU6-1340P	Gm23056	only_in_union
CFAP100	Cfap100	only_in_union
MRPL13	Mrpl13	only_in_union
HIVEP1	Hivep1	only_in_union
SPMIP1	Spmip1	only_in_union
GGCX	Ggcx	only_in_union
MIR221	Mir221	only_in_union
MIR101-1	Mir101a	only_in_union
ARF3	Arf3	only_in_union
TUBGCP2	Tubgcp2	only_in_union
PIAS2	Pias2	only_in_union
ITGB2	Itgb2	only_in_union
PCDHB10	Pcdhb18	only_in_union
SEPTIN5	Septin5	only_in_union
CD3D	Cd3d	only_in_union
GTF3C2	Gtf3c2	only_in_union
RPS6KA3	Rps6ka3	only_in_union
MIR542	Mir542	only_in_union
RNU6-170P	Gm25078	only_in_union
HSD17B6	Hsd17b6	only_in_union
XPOT	Xpot	only_in_union
MYH6	Myh6	only_in_union
PSMD1	Psmd1	only_in_union
FAM237B	Fam237b	only_in_union
TMPRSS11A	Tmprss11a	only_in_union
SNORA78	Snora78	only_in_union
FAM234B	Fam234b	only_in_union
MIR335	Mir335	only_in_union
MOV10	Mov10	only_in_union
DNM3	Dnm3	only_in_union
PLXNA1	Plxna1	only_in_union
STK38	Stk38	only_in_union
PDE8B	Pde8b	only_in_union
GULP1	Gulp1	only_in_union
PTPRG	Ptprg	only_in_union
RNU6-294P	Gm56187	only_in_union
RNU6-1143P	Gm25049	only_in_union
EXOC3L4	Exoc3l4	only_in_union
SNORA23	Snora23	only_in_union
SELPLG	Selplg	only_in_union
C20orf96	6820408C15Rik	only_in_union
REV1	Rev1	only_in_union
COG5	Cog5	only_in_union
TNFAIP8	Tnfaip8	only_in_union
PPP1CC	Ppp1cc	only_in_union
SNORD105B	Gm23008	only_in_union
CDK14	Cdk14	only_in_union
S1PR2	S1pr2	only_in_union
FOXN4	Foxn4	only_in_union
RTN4	Rtn4	only_in_union
MIR223	Mir223	only_in_union
PRAMEF20	Pramel15	only_in_union
ALG13	Alg13	only_in_union
SNORD18A	Gm23344	only_in_union
SLC6A12	Slc6a12	only_in_union
RN7SL7P	Gm22567	only_in_union
SUGCT	Sugct	only_in_union
PSMC5	Psmc5	only_in_union
WARS1	Wars1	only_in_union
SRPRA	Srpra	only_in_union
PIERCE1	Pierce1	only_in_union
EMX2	Emx2	only_in_union
SNORD62A	Gm22192	only_in_union
APBB3	Apbb3	only_in_union
RNU1-96P	Gm23735	only_in_union
DHH	Dhh	only_in_union
ARIH2	Arih2	only_in_union
TMEM132B	Tmem132b	only_in_union
ATRNL1	Atrnl1	only_in_union
CYB5R1	Cyb5r1	only_in_union
TIMM23	Timm23	only_in_union
SNRK	Snrk	only_in_union
ATP10D	Atp10d	only_in_union
RNF214	Rnf214	only_in_union
RNU6-673P	Gm25047	only_in_union
SNORA63C	Gm55296	only_in_union
H2AZ2	H2az2	only_in_union
RNU6-874P	Gm22212	only_in_union
LTF	Ltf	only_in_union
MAEA	Maea	only_in_union
FHIP2B	Fhip2b	only_in_union
RNU6-428P	Gm22067	only_in_union
MIR27B	Mir27b	only_in_union
LEFTY2	Lefty2	only_in_union
NIPAL1	Nipal1	only_in_union
RAF1	Raf1	only_in_union
CSNK2A2IP	Csnk2a2ip	only_in_union
KCNQ1	Kcnq1	only_in_union
GSPT1	Gspt1	only_in_union
OR13C3	Or13c3	only_in_union
MKNK2	Mknk2	only_in_union
MIA2	Mia2	only_in_union
L3MBTL1	L3mbtl1	only_in_union
FBF1	Fbf1	only_in_union
MAN1B1	Man1b1	only_in_union
CLIP3	Clip3	only_in_union
MIR191	Gm55600	only_in_union
DSCAM	Dscam	only_in_union
CMTR2	Cmtr2	only_in_union
RNU1-20P	Gm55957	only_in_union
SCN2A	Scn2a	only_in_union
DOCK11	Dock11	only_in_union
DHX30	Dhx30	only_in_union
ACP3	Acp3	only_in_union
BTF3L4	Btf3l4b	only_in_union
MAGEA8	Magea13	only_in_union
RNU6-1031P	Gm24242	only_in_union
RNF167	Rnf167	only_in_union
SMG1	Smg1	only_in_union
TGFB1	Tgfb1	only_in_union
ATP5MC3	Atp5mc3	only_in_union
MIR124-2	Mir124a-2	only_in_union
ADGRE1	Adgre1	only_in_union
GOT1L1	Got1l1	only_in_union
STXBP2	Stxbp2	only_in_union
CLEC6A	Clec4n	only_in_union
PTCD3	Ptcd3	only_in_union
AK3	Ak3	only_in_union
ANKRD24	Ankrd24	only_in_union
OCEL1	Ocel1	only_in_union
KLK5	Klk5	only_in_union
SNORA60	Gm25129	only_in_union
OR4D10	Or4d10	only_in_union
GRB10	Grb10	only_in_union
PNLIPRP1	Pnliprp1	only_in_union
FCGR3A	Fcgr4	only_in_union
ACSL5	Acsl5	only_in_union
CERS2	Cers2	only_in_union
PAH	Pah	only_in_union
SCN8A	Scn8a	only_in_union
SNORD88C	Gm26247	only_in_union
GATD3	Gatd3a	only_in_union
SIL1	Sil1	only_in_union
SNORD81	Gm25789	only_in_union
RNU6-1188P	Gm55671	only_in_union
RARS1	Rars1	only_in_union
TLX2	Tlx2	only_in_union
OR6N2	Or6n2	only_in_union
UQCRC1	Uqcrc1	only_in_union
MIR431	Mir431	only_in_union
UMOD	Umod	only_in_union
CPNE8	Cpne8	only_in_union
HAPLN2	Hapln2	only_in_union
RD3	Rd3	only_in_union
ATP6V0E1	Atp6v0e	only_in_union
MIR18A	Mir18	only_in_union
MIR16-2	Mir16-2	only_in_union
HLA-DRB5	H2-Eb2	only_in_union
SNORD2	Snord2	only_in_union
DARS1	Dars1	only_in_union
OR5H8	Or5h26	only_in_union
NME1	Nme1	only_in_union
PADI6	Padi6	only_in_union
RNU6-679P	Gm25879	only_in_union
SNORA46	Gm26493	only_in_union
HYCC1	Hycc1	only_in_union
SPTBN2	Sptbn2	only_in_union
KTI12	Kti12	only_in_union
CDH4	Cdh4	only_in_union
MKX	Mkx	only_in_union
NABP1	Nabp1	only_in_union
RHOBTB1	Rhobtb1	only_in_union
DUSP23	Dusp23	only_in_union
PIGB	Pigb	only_in_union
RNU6-700P	Gm25828	only_in_union
RNU6-492P	Gm22633	only_in_union
B4GALT4	B4galt4	only_in_union
STXBP6	Stxbp6	only_in_union
RNU4-9P	Gm56237	only_in_union
YWHAG	Ywhag	only_in_union
OTOA	Otoa	only_in_union
CABIN1	Cabin1	only_in_union
EPHB2	Ephb2	only_in_union
RNU6-133P	Gm24388	only_in_union
GNG5	Gng5	only_in_union
PTPN3	Ptpn3	only_in_union
GK3	Gk	only_in_union
SLC6A8	Slc6a8	only_in_union
PRR35	Prr35	only_in_union
RNU6-1096P	Gm55125	only_in_union
ABHD5	Abhd5	only_in_union
RNU6-1051P	Gm23231	only_in_union
RNF8	Rnf8	only_in_union
UBE3D	Ube3d	only_in_union
BTBD19	Btbd19	only_in_union
RNU6-867P	Gm24925	only_in_union
CAMTA1	Camta1	only_in_union
SNORD110	Snord110	only_in_union
BCAM	Bcam	only_in_union
MYOZ2	Myoz2	only_in_union
PITRM1	Pitrm1	only_in_union
RNU6-78P	Gm24131	only_in_union
DNAI7	Dnai7	only_in_union
MIR142	Mir142	only_in_union
PCMTD1	Pcmtd1	only_in_union
PTGS2	Ptgs2	only_in_union
CAMKMT	Camkmt	only_in_union
SEBOX	Sebox	only_in_union
PRTG	Prtg	only_in_union
SNORA70	Gm24000	only_in_union
RNU6-430P	Gm56216	only_in_union
SLC12A4	Slc12a4	only_in_union
C1orf105	4930558K02Rik	only_in_union
SYNDIG1	Syndig1	only_in_union
SYNPO	Synpo	only_in_union
NKX2-3	Nkx2-3	only_in_union
WDR82	Wdr82	only_in_union
TTC16	Ttc16	only_in_union
TMEM33	Tmem33	only_in_union
NAPA	Napa	only_in_union
LRRC61	Lrrc61	only_in_union
ZKSCAN1	Zkscan1	only_in_union
RNU6-643P	Gm24378	only_in_union
FOLH1	Folh1	only_in_union
DNAH10	Dnah10	only_in_union
SMARCA5	Smarca5	only_in_union
AP1M1	Ap1m1	only_in_union
LACC1	Lacc1	only_in_union
ERO1A	Ero1a	only_in_union
ANKRD13D	Ankrd13d	only_in_union
PFKFB4	Pfkfb4	only_in_union
GNGT2	Gngt2	only_in_union
KCNT2	Kcnt2	only_in_union
DNAH11	Dnah11	only_in_union
RNU6-85P	Gm23677	only_in_union
SNORA50A	Gm26265	only_in_union
PTPN13	Ptpn13	only_in_union
HSPA12A	Hspa12a	only_in_union
SLFN14	Slfn14	only_in_union
RNU6-801P	Gm24750	only_in_union
ZNF583	Zfp583	only_in_union
SLC36A3	Slc36a3	only_in_union
RABEPK	Rabepk	only_in_union
C1QC	C1qc	only_in_union
RNU6-863P	Gm26214	only_in_union
TOP6BL	Top6bl	only_in_union
RNU1-46P	Gm22042	only_in_union
SNRPC	Snrpc	only_in_union
NHERF1	Nherf1	only_in_union
CCL7	Ccl7	only_in_union
TMC8	Tmc8	only_in_union
RNU6-833P	Gm26371	only_in_union
PCDH17	Pcdh17	only_in_union
SNORD42A	Snord42a	only_in_union
RNU1-16P	Gm25130	only_in_union
BMP6	Bmp6	only_in_union
AAK1	Aak1	only_in_union
ITGAX	Itgax	only_in_union
PDE6A	Pde6a	only_in_union
SLC17A1	Slc17a1	only_in_union
WNT7B	Wnt7b	only_in_union
PSMA8	Psma8	only_in_union
RPL3L	Rpl3l	only_in_union
CRY1	Cry1	only_in_union
METTL25	Mettl25	only_in_union
KANSL3	Kansl3	only_in_union
FRS3	Frs3	only_in_union
SLC25A24	Slc25a24	only_in_union
TBL1Y	Tbl1x	only_in_union
PLOD3	Plod3	only_in_union
NR1D2	Nr1d2	only_in_union
MIR199A1	Mir199a-1	only_in_union
TRAV12-1	Trav7d-3	only_in_union
AGAP2	Agap2	only_in_union
NDUFS1	Ndufs1	only_in_union
KATNBL1	Katnbl1	only_in_union
BTN1A1	Btn1a1	only_in_union
RIMS2	Rims2	only_in_union
COP1	Cop1	only_in_union
ACACA	Acaca	only_in_union
RNU6-245P	Gm22450	only_in_union
SKIC3	Skic3	only_in_union
ARFGEF2	Arfgef2	only_in_union
ARL1	Arl1	only_in_union
TIMM10B	Timm10b	only_in_union
IRGC	Irgc	only_in_union
TMEM50B	Tmem50b	only_in_union
PLXNA2	Plxna2	only_in_union
SNORA29	Gm22884	only_in_union
SNORD114-7	Gm22205	only_in_union
PAN3	Pan3	only_in_union
RNU6-945P	Gm23269	only_in_union
RRP9	Rrp9	only_in_union
SYT10	Syt10	only_in_union
PPM1F	Ppm1f	only_in_union
GDPD4	Gdpd4	only_in_union
SP1	Sp1	only_in_union
ARAP1	Arap1	only_in_union
TMEM44	Tmem44	only_in_union
TRAV17	Trav8n-2	only_in_union
BEX2	Bex1	only_in_union
RNU2-54P	Gm23206	only_in_union
OR11A1	Or11a4	only_in_union
NCAPD2	Ncapd2	only_in_union
IGKV4-1	Igkv8-27	only_in_union
SAP18	Sap18	only_in_union
GRK4	Grk4	only_in_union
EXOC3	Exoc3	only_in_union
PTS	Pts	only_in_union
YPEL1	Ypel1	only_in_union
ENTREP1	Entrep1	only_in_union
WSB1	Wsb1	only_in_union
ARL15	Arl15	only_in_union
FOXP1	Foxp1	only_in_union
RNU6-958P	Gm55119	only_in_union
IFITM2	Ifitm1	only_in_union
SPAG4	Spag4	only_in_union
OR4Q3	Or4q3	only_in_union
TFF3	Tff3	only_in_union
RNU6-102P	Gm24283	only_in_union
ACTR1B	Actr1b	only_in_union
CDKL1	Cdkl1	only_in_union
SNORD65	Snord65	only_in_union
ZNF778	Zfp763	only_in_union
RNU6-996P	Gm23461	only_in_union
MIR455	Mir455	only_in_union
RPL22	Rpl22	only_in_union
BRIX1	Brix1	only_in_union
RCN2	Rcn2	only_in_union
GSDMD	Gsdmd	only_in_union
BMPR1A	Bmpr1a	only_in_union
YTHDF2	Ythdf2	only_in_union
PYCR1	Pycr1	only_in_union
RGL2	Rgl2	only_in_union
ANKRD45	Ankrd45	only_in_union
ACTN4	Actn4	only_in_union
RFX5	Rfx5	only_in_union
RGS4	Rgs4	only_in_union
SMC1B	Smc1b	only_in_union
MIR199A2	Mir199a-2	only_in_union
EYA1	Eya1	only_in_union
WNK1	Wnk1	only_in_union
RNU6-602P	Gm26485	only_in_union
OR5H2	Or5h18	only_in_union
MTMR4	Mtmr4	only_in_union
CDH5	Cdh5	only_in_union
SBSPON	Sbspon	only_in_union
GCM2	Gcm2	only_in_union
NPHS1	Nphs1	only_in_union
MIR1306	Mir1306	only_in_union
GRHL2	Grhl2	only_in_union
BTG3	Btg3	only_in_union
CLTA	Clta	only_in_union
HTRA4	Htra4	only_in_union
KCNS2	Kcns2	only_in_union
MSH3	Msh3	only_in_union
CCM2L	Ccm2l	only_in_union
LIX1	Lix1	only_in_union
MEIS2	Meis2	only_in_union
RNU6-690P	Gm25657	only_in_union
PPFIA4	Ppfia4	only_in_union
LYL1	Lyl1	only_in_union
PEDS1	Peds1	only_in_union
TSG101	Tsg101	only_in_union
MDFIC	Mdfic	only_in_union
ALDH1A1	Aldh1a1	only_in_union
RNU6-753P	Gm24875	only_in_union
MIR148B	Mir148b	only_in_union
HSP90AB1	Hsp90ab1	only_in_union
ANKRD37	Ankrd37	only_in_union
BDKRB2	Bdkrb2	only_in_union
WDR37	Wdr37	only_in_union
CMTM7	Cmtm7	only_in_union
UQCC5	Uqcc5	only_in_union
C11orf71	Gm5617	only_in_union
LAMC1	Lamc1	only_in_union
LTO1	LTO1	only_in_union
LYSMD2	Lysmd2	only_in_union
CCL15	Ccl6	only_in_union
PASK	Pask	only_in_union
DAB1	Dab1	only_in_union
DUSP12	Dusp12	only_in_union
MIR186	Mir186	only_in_union
ASGR1	Asgr1	only_in_union
NHERF2	Nherf2	only_in_union
LSS	Lss	only_in_union
TCP11	Tcp11	only_in_union
MIR544A	Gm55839	only_in_union
MIR497	Mir497	only_in_union
NUP88	Nup88	only_in_union
ZFP36L1	Zfp36l1	only_in_union
ZNF292	Zfp292	only_in_union
OR52A5	Or52a5	only_in_union
RNU6-877P	Gm26076	only_in_union
SNORD94	Snord94	only_in_union
SLC9B2	Slc9b2	only_in_union
SYN3	Syn3	only_in_union
NOD1	Nod1	only_in_union
MIR671	Mir671	only_in_union
CIMIP2A	Cimip2a	only_in_union
EXT1	Ext1	only_in_union
SMPDL3A	Smpdl3a	only_in_union
IFIT2	Ifit2	only_in_union
USP46	Usp46	only_in_union
PSMB11	Psmb11	only_in_union
ANKRD40CL	Ankrd40cl	only_in_union
SNORD16	Snord16a	only_in_union
UBE2S	Ube2s	only_in_union
MIR199B	Mir199b	only_in_union
NPAS1	Npas1	only_in_union
SGSH	Sgsh	only_in_union
SPAG6	Spag6	only_in_union
NINJ2	Ninj2	only_in_union
TACC1	Tacc1	only_in_union
RNU1-42P	Gm25682	only_in_union
KARS1	Kars1	only_in_union
MRPL3	Mrpl3	only_in_union
PLPP7	Plpp7	only_in_union
AKR1B1	Akr1b1	only_in_union
ROCK2	Rock2	only_in_union
DCBLD1	Dcbld1	only_in_union
SLX9	Slx9	only_in_union
MLH1	Mlh1	only_in_union
KLF8	Klf8	only_in_union
ATF1	Atf1	only_in_union
RNU6-449P	Gm23955	only_in_union
RNU6-629P	Gm54979	only_in_union
SNORD24	Gm23969	only_in_union
ME3	Me3	only_in_union
SLC2A4	Slc2a4	only_in_union
PI16	Pi16	only_in_union
TVP23A	Tvp23a	only_in_union
SLC66A3	Slc66a3	only_in_union
OR12D3	Or12d17	only_in_union
STS	Sts	only_in_union
AFAP1L1	Afap1l1	only_in_union
ARAP3	Arap3	only_in_union
EFCAB5	Efcab5	only_in_union
TMC6	Tmc6	only_in_union
RNU1-72P	Gm22658	only_in_union
RNU6-167P	Gm26011	only_in_union
NPB	Npb	only_in_union
MYH9	Myh9	only_in_union
SNORA15	Snora15	only_in_union
CPSF3	Cpsf3	only_in_union
MANF	Manf	only_in_union
MYO1F	Myo1f	only_in_union
PDE8A	Pde8a	only_in_union
SMCHD1	Smchd1	only_in_union
MAP3K4	Map3k4	only_in_union
UBA52	Uba52	only_in_union
NRIP1	Nrip1	only_in_union
CPLX2	Cplx2	only_in_union
TBKBP1	Tbkbp1	only_in_union
RNASE6	Rnase6	only_in_union
PRPS1	Prps1	only_in_union
FOLR1	Folr1	only_in_union
MIR208B	Mir208b	only_in_union
AKAP13	Akap13	only_in_union
VPS4A	Vps4a	only_in_union
RNU6-959P	Gm25552	only_in_union
TRIM34	Trim34a	only_in_union
ADAM32	Adam32	only_in_union
RNU6-279P	Gm25269	only_in_union
AAAS	Aaas	only_in_union
ST6GALNAC6	St6galnac6	only_in_union
AKAP14	Akap14	only_in_union
TLE1	Tle1	only_in_union
STYX	Styx	only_in_union
SPMIP9	Spmip9	only_in_union
SNORD29	Gm22744	only_in_union
IPO9	Ipo9	only_in_union
MIR98	Mir98	only_in_union
SNORA52	Snora52	only_in_union
AIM2	Aim2	only_in_union
FCGR1A	Fcgr1	only_in_union
APOL4	Apol9a	only_in_union
SNORD23	Snord23	only_in_union
STK31	Stk31	only_in_union
EDRF1	Edrf1	only_in_union
SNORD79	Gm50452	only_in_union
RHBDD3	Rhbdd3	only_in_union
CFAP119	Cfap119	only_in_union
GARIN1A	Garin1a	only_in_union
OVOL1	Ovol1	only_in_union
PLPP5	Plpp5	only_in_union
UBE2D1	Ube2d1	only_in_union
PLEKHA7	Plekha7	only_in_union
CLTB	Cltb	only_in_union
SLFN5	Slfn5	only_in_union
TMEM230	Tmem230	only_in_union
WNT10A	Wnt10a	only_in_union
SMC6	Smc6	only_in_union
TCF23	Tcf23	only_in_union
SNORD1A	Snord1a	only_in_union
RNU4-11P	Gm56427	only_in_union
PTPMT1	Ptpmt1	only_in_union
RNU2-35P	Gm25052	only_in_union
HAND2	Hand2	only_in_union
EXOC1L	Exoc1l	only_in_union
IL17RC	Il17rc	only_in_union
RNU6-214P	Gm24162	only_in_union
COPS7A	Cops7a	only_in_union
ZSCAN21	Zscan21	only_in_union
TMEM126A	Tmem126a	only_in_union
IFNA14	Ifna13	only_in_union
ANKHD1	Ankhd1	only_in_union
SYNJ1	Synj1	only_in_union
PRSS33	Prss33	only_in_union
HIRA	Hira	only_in_union
EIF4A1	Eif4a1	only_in_union
PABIR2	Pabir2	only_in_union
DNAJB14	Dnajb14	only_in_union
OR2D3	Or2d36	only_in_union
ABCC6	Abcc6	only_in_union
SNORD51	Gm26457	only_in_union
ABCC1	Abcc1	only_in_union
ZNF777	Zfp777	only_in_union
ELL	Ell	only_in_union
MRPS9	Mrps9	only_in_union
CLN8	Cln8	only_in_union
FABP3	Fabp3	only_in_union
ARL9	Arl9	only_in_union
RPL3	Rpl3	only_in_union
EEIG2	Eeig2	only_in_union
OR51C1P	Or51f23b	only_in_union
COX5A	Cox5a	only_in_union
SMYD1	Smyd1	only_in_union
MIR30A	Mir30a	only_in_union
RNU6-885P	Gm24435	only_in_union
TLX1	Tlx1	only_in_union
IQCJ	Iqcj	only_in_union
ZNF629	Zfp629	only_in_union
CIMIP4	Cimip4	only_in_union
GBP6	Gbp6	only_in_union
ATCAY	Atcay	only_in_union
SPMAP1	Spmap1	only_in_union
MS4A12	Ms4a12	only_in_union
GSK3A	Gsk3a	only_in_union
DOCK1	Dock1	only_in_union
FPR2	Fpr2	only_in_union
NEMF	Nemf	only_in_union
RNU6-621P	Gm55032	only_in_union
CFAP144	Cfap144	only_in_union
CYP2F1	Cyp2f2	only_in_union
CENPU	Cenpu	only_in_union
RNU4-74P	Gm25102	only_in_union
CLXN	Clxn	only_in_union
OR8D1	Or8d1b	only_in_union
RAX	Rax	only_in_union
NIPSNAP1	Nipsnap1	only_in_union
RNU6-1000P	Gm54772	only_in_union
YJU2B	Yju2b	only_in_union
CDH26	Cdh26	only_in_union
ACTG1	Actg1	only_in_union
UBE2D2	Ube2d2a	only_in_union
