A	B	source
Crh	UCN	only_in_union
Mrps18c	mrpl35	only_in_union
Gm44502	chkb	only_in_union
Lamtor3	lamtor3l	only_in_union
Gfral	gfra3	only_in_union
Chrd	chrd	only_in_union
Krt17	krt19	only_in_union
Apod	rbp4l	only_in_union
Elane	prtn3	only_in_union
Fam102a	eeig1	only_in_union
Fam53c	mgc86483	only_in_union
Cacng6	tmem178.2	only_in_union
Gm43302	gbp7	only_in_union
2610507B11Rik	bltp2	only_in_union
Gatd1	gatd1	only_in_union
Pbx1	pbx1	only_in_union
Tbc1d24	tbc1d24	only_in_union
Nrl	nrl	only_in_union
Chkb	chka	only_in_union
Pfdn4	pfdn4	only_in_union
Mapk8ip3	mapk8ip3	only_in_union
1190007I07Rik	c12orf73	only_in_union
Txn1	XB5909790	only_in_union
Ik	ik	only_in_union
Tex36	tex36	only_in_union
Gbp2b	gbp1	only_in_union
Zkscan5	znf205	only_in_union
Ephx3	ephx3	only_in_union
Srgn	uts2	only_in_union
H2ac1	h2az1	only_in_union
Hhex	hhex	only_in_union
Tigd2	tmem14c	only_in_union
Kng1	kng1	only_in_union
Fgfr4	fgfr4	only_in_union
Spdye4b	spdyc	only_in_union
Ddx21	ddx21	only_in_union
Cep250	CROCC2	only_in_union
Zfp455	znf519	only_in_union
Zfp27	znf850	only_in_union
Rab8b	rab8b	only_in_union
Cyp2c23	cyp2a6.3	only_in_union
Col27a1	col27a1	only_in_union
Col22a1	col22a1	only_in_union
Gm6169	plp2	only_in_union
Cyp4f40	cyp4f22	only_in_union
Mrgprh	mas1l	only_in_union
Nhlh1	nhlh1	only_in_union
Zfp597	znf397	only_in_union
Gramd2	gramd2a	only_in_union
Iqcc	iqcc	only_in_union
Lcorl	lcorl	only_in_union
Usp2	usp2	only_in_union
N4bp3	lzts1	only_in_union
Bend6	bend2	only_in_union
Cd209a	clec4m	only_in_union
Anxa9	anxa9	only_in_union
Ptprh	ptprh	only_in_union
Adam7	adam28.2	only_in_union
Cyp2j12	cyp2j2	only_in_union
Cox6b1	cox6b1	only_in_union
Tmem229b	tmem229b	only_in_union
Zscan22	zscan2	only_in_union
Gm21060	MGC146893	only_in_union
Ino80b	mogs	only_in_union
Gatd3a	XB5871767	only_in_union
Il15	il15	only_in_union
Tchp	tchp	only_in_union
Cldn15	cldn15.2	only_in_union
Gbp7	gbp6	only_in_union
Glp2r	XB5730431	only_in_union
Hmcn2	hmcn2	only_in_union
Sult2a5	XB5850668	only_in_union
2310022A10Rik	c8h19orf47	only_in_union
Erc2	erc2	only_in_union
Nat1	XB22062350	only_in_union
Fcrla	XB5888674	only_in_union
Srsf3	srsf3	only_in_union
Wdr61	skic8	only_in_union
Hrg	hrg	only_in_union
Csf2rb2	csf2rb	only_in_union
Arl13a	arl13a	only_in_union
Tbc1d7	tbc1d7	only_in_union
Cck	xt6l	only_in_union
Serpina5	serpina1	only_in_union
Zfp119b	XB5772961	only_in_union
Amhr2	tgfbr2l	only_in_union
Mgat5	mgat5	only_in_union
Pex3	pex3	only_in_union
Lrtm1	lrtm1	only_in_union
Apoc3	apoc1	only_in_union
Retreg2	retreg2	only_in_union
Abcc8	abcc9	only_in_union
C2	c2	only_in_union
Teddm3	teddm1	only_in_union
Npm1	npm1	only_in_union
Zbp1	zbp1	only_in_union
Zfp623	znf333	only_in_union
Ms4a4d	ms4a1	only_in_union
Hmga2	hmga2	only_in_union
Cldn6	cldn6.2	only_in_union
Dus4l	dus2	only_in_union
Atpif1	atp5if1	only_in_union
Slc25a35	slc25a34	only_in_union
BB014433	XB5956456	only_in_union
Kcna7	kcna7	only_in_union
Kcnb2	kcnb2	only_in_union
Sult2a3	sult5a1	only_in_union
Slc25a51	slc25a51	only_in_union
Ticam2	c1h19orf25	only_in_union
Mrpl42	mrpl42	only_in_union
Tnfrsf23	tnfrsf14	only_in_union
Myof	dysf	only_in_union
Neu3	neu3	only_in_union
Reg4	MGC64513	only_in_union
Fam166a	fam166b	only_in_union
Hsd11b1	fn3krp	only_in_union
Amy2a1	amy2b	only_in_union
Chad	chad	only_in_union
L3mbtl3	l3mbtl3	only_in_union
1810009J06Rik	prss1.2	only_in_union
AW551984	vwa5a	only_in_union
Hspa1b	hspa1a	only_in_union
Ftmt	fth1.1	only_in_union
Kif24	kif24	only_in_union
Gm8882	xa-1	only_in_union
Ldb3	ldb3	only_in_union
Aplnr	galr3	only_in_union
Capn13	capn10l	only_in_union
Spag8	c5h2orf73	only_in_union
Cnpy4	CNPY3	only_in_union
H2-Aa	hla-dqa1	only_in_union
Stard3	stard3	only_in_union
Akap17b	akap17a	only_in_union
Nme8	nme9	only_in_union
Prrg4	prrg2	only_in_union
Atp5j2	atp5mf	only_in_union
Cyp21a1	cyp21a2.1	only_in_union
Gm382	khnyn	only_in_union
Trdv4	XB5806080	only_in_union
Actg1	actg1	only_in_union
9530068E07Rik	c3h5orf15	only_in_union
Krtap6-3	ouro1	only_in_union
Eloc	eloc	only_in_union
Zfp2	znf184	only_in_union
Gm36028	btnl10.2	only_in_union
Prl3b1	il11	only_in_union
Crygb	crygbl.2	only_in_union
Hebp2	hebp2	only_in_union
Fabp7	pmp2	only_in_union
Xndc1	xndc1n	only_in_union
Jaml	vsig4	only_in_union
ccdc198	CCDC198	only_in_union
Mroh2b	mroh1	only_in_union
Tas2r131	t2r8	only_in_union
Zbed6	zbed6cl	only_in_union
Fcna	MGC107780	only_in_union
Gm45521	SPMIP1	only_in_union
Slc39a10	slc39a10	only_in_union
Fbxw28	XB5721468	only_in_union
Glrx2	glrx2	only_in_union
Fut2	fut1	only_in_union
Lrriq1	lrriq1	only_in_union
Rnf39	trim14	only_in_union
Eif4e1b	eif4e1b	only_in_union
Ppp1r32	saxo4	only_in_union
Xbp1	xbp1	only_in_union
8030462N17Rik	ark2n	only_in_union
Fchsd2	fchsd1	only_in_union
Acp1	acp1	only_in_union
Uba1	uba1	only_in_union
Fthl17c	MGC75752	only_in_union
BC016579	c3orf52	only_in_union
Nt5c2	nt5c2	only_in_union
1700025G04Rik	c4h1orf21	only_in_union
Olfr612	or5l1	only_in_union
1700012B07Rik	kiaa2012	only_in_union
Nanog	mix1	only_in_union
Il34	il34	only_in_union
Anapc4	anapc4	only_in_union
Spata5	afg2a	only_in_union
Ankrd65	ankrd65	only_in_union
Rnf186	rnf186	only_in_union
Ripk3	ripk3	only_in_union
Gars	gars1	only_in_union
Gm10309	fancd2os	only_in_union
Ssna1	ssna1	only_in_union
Septin4	septin12	only_in_union
Hes5	hes5.4	only_in_union
Hars	hars2	only_in_union
Crygs	cryga.4	only_in_union
Ccdc105	ccdc105	only_in_union
Nup210l	nup210	only_in_union
Fam240a	cripto.3	only_in_union
Pigr	pigr	only_in_union
Fam189a1	entrep2	only_in_union
Ctsj	ctsk.4	only_in_union
Dusp18	dusp18	only_in_union
Prrg2	prrg4	only_in_union
Tmem176a	XB5734924	only_in_union
Art2b	art1	only_in_union
Glipr1l1	crisp2-like	only_in_union
Nupl2	nup42	only_in_union
Stpg4	stpg4	only_in_union
Ift43	ift43	only_in_union
Asic5	scnn1d	only_in_union
Atox1	atox1	only_in_union
2700062C07Rik	c6h18orf21	only_in_union
Lamp3	itih6	only_in_union
Foxd4	foxd1	only_in_union
Gm29609	gtf3c2	only_in_union
Dchs2	dchs1	only_in_union
Map3k6	exd3	only_in_union
Gm4847	MGC89174	only_in_union
Hcrtr2	hcrtr2	only_in_union
Trim80	XB5895313	only_in_union
Vwde	vwde	only_in_union
Trim14	trim72	only_in_union
Zg16	zg16	only_in_union
Akain1	cfap141	only_in_union
Zfp57	znf268	only_in_union
Cyp2c55	cyp2a6.7	only_in_union
Zfp708	znf470	only_in_union
Serf2	serf2	only_in_union
Lrg1	XB6050834	only_in_union
Foxi3	foxi4.2	only_in_union
Ltb4r1	ltb4r2	only_in_union
Niban1	niban2	only_in_union
Cdx4	cdx1	only_in_union
Slc9a3r1	nherf1	only_in_union
Zfp974	znf282	only_in_union
Msr1	msr1	only_in_union
Magix	pdzd2	only_in_union
Insl6	rflcii	only_in_union
Map3k19	nacad	only_in_union
Srpr	srpra	only_in_union
Gm1141	resf1	only_in_union
Stkld1	stkld1	only_in_union
Srp54c	srp54	only_in_union
Cyp2c69	cyp2a6.4	only_in_union
Ccpg1os	PIERCE2	only_in_union
Mgat4f	mgat4g	only_in_union
Igkv4-51	IGLV11-55	only_in_union
Gart	gart	only_in_union
Il21r	il11ra	only_in_union
Hsf5	hsf5	only_in_union
Bcl2l10	bcl2l10	only_in_union
Cdhr3	cdhr3	only_in_union
Slc23a4	slc23a1	only_in_union
Gucy1b2	gucy1b2	only_in_union
2410004P03Rik	c5h2orf50	only_in_union
Krt24	krt9.1	only_in_union
Fam126a	hycc1	only_in_union
Faap20	faap20	only_in_union
Ddias	shld2	only_in_union
Muc20	csf1	only_in_union
Comt	comt	only_in_union
BC055324	firrm	only_in_union
Wdr95	efcab8	only_in_union
Cyp8b1	ptgis	only_in_union
Csta3	cstb	only_in_union
Ncl	ncl	only_in_union
Tlr9	tlr9	only_in_union
Pdcd6ip	pdcd6ip	only_in_union
Tigd4	tigd5	only_in_union
Igha	ighx	only_in_union
Map3k20	map3k20	only_in_union
Trpv5	cat1	only_in_union
Plekhg2	plekhg2	only_in_union
Cmtm1	cldn8.3	only_in_union
Trim26	XB5836359	only_in_union
Fam47c	fam47e	only_in_union
Cx3cr1	cxcr3	only_in_union
Satl1	mgc147172	only_in_union
Traf3ip2	traf3ip2	only_in_union
Sectm1a	MGC147188	only_in_union
Zfp668	znf668	only_in_union
Prlhr	prlhr	only_in_union
Tmprss11d	prss27	only_in_union
Adh6a	adh1	only_in_union
Pcbp3	pcbp1	only_in_union
Igdcc4	igdcc4	only_in_union
Lsm2	lsm2	only_in_union
Ido1	ido1	only_in_union
Pde11a	pde11a	only_in_union
Rgl2	rgl2	only_in_union
Taf9	taf9b	only_in_union
Lrrc19	lrrc19	only_in_union
Shtn1	shtn1	only_in_union
2810459M11Rik	c2orf72	only_in_union
Vcam1	vcam1	only_in_union
Prol1	omp	only_in_union
Nat8	nat8.1	only_in_union
Zrsr1	zrsr2	only_in_union
Htr1a	htr1a	only_in_union
Cycs	cycs	only_in_union
Kcnd1	kcnd1	only_in_union
Rps18-ps6	rps18	only_in_union
Hhla1	astl	only_in_union
Etfbkmt	etfbkmt	only_in_union
Zfp830	znf830	only_in_union
Gm28043	rnf8	only_in_union
Polr2j	polr2j	only_in_union
Rpl26	rpl26	only_in_union
Traj52	clca3p	only_in_union
Mtus2	bicd2	only_in_union
Uhrf1bp1l	bltp3b	only_in_union
Arntl	bmal1	only_in_union
Utrn	utrn	only_in_union
Muc2	muc2	only_in_union
Kat5	kat5	only_in_union
Esrra	esrrgr	only_in_union
Klhl6	klhl6	only_in_union
Upk2	upk2	only_in_union
Acpp	acp4	only_in_union
Tyrobp	tyrobp	only_in_union
Shcbp1	shcbp1	only_in_union
Parp4	parp4.1	only_in_union
Dclk3	dclk3	only_in_union
Cdan1	cdan1	only_in_union
Olfr1160	or5ap2	only_in_union
Ak9	spef2	only_in_union
Hyi	hyi	only_in_union
Fhod3	fhod1	only_in_union
Birc7	birc7	only_in_union
Cdk5rap1	cdk5rap1	only_in_union
Pyurf	pyurf	only_in_union
Slc6a1	XB5944457	only_in_union
Tjp2	tjp2	only_in_union
Rab11fip3	rab11fip4l	only_in_union
C1ra	c1r	only_in_union
Odf4	cldnd1	only_in_union
Ace	ace	only_in_union
Pinx1	pinx1	only_in_union
Acrv1	mansc1	only_in_union
Myh7b	myh7b	only_in_union
Trdj2	accsl2	only_in_union
Tle7	paaf1	only_in_union
Ndp	ndp	only_in_union
E130309D02Rik	ints15	only_in_union
Pcdhgb7	pcdhgc4	only_in_union
Cldn10	cldn10	only_in_union
Hspb11	ift25	only_in_union
Btg1c	MGC75753	only_in_union
Zscan4-ps3	XB5729191	only_in_union
Zdhhc25	zdhhc24	only_in_union
Tceanc2	tceanc2	only_in_union
Zfp626	znf853	only_in_union
Dcaf1	dcaf1	only_in_union
Cd163	cd163	only_in_union
Birc3	birc2	only_in_union
Zfp777	aire	only_in_union
4921507P07Rik	c7orf31	only_in_union
Gm1123	btn2a1	only_in_union
9530003J23Rik	lyz	only_in_union
Cd86	cd86	only_in_union
Llph	llph	only_in_union
Mterf1b	mterf2	only_in_union
Terb2	terb2	only_in_union
Pgc	pgc	only_in_union
Mospd3	mospd3	only_in_union
Gdpd5	gdpd5	only_in_union
Casp8	casp8	only_in_union
Kcna6	kcna6	only_in_union
Uts2r	uts2r	only_in_union
Ppbp	cxc8b.1	only_in_union
Gpr22	gpr22	only_in_union
Armc10	armc10	only_in_union
Cenpe	numa1	only_in_union
Ripply1	ripply2.2	only_in_union
Serpinb3c	serpinb10	only_in_union
B3gnt3	dmac2	only_in_union
Psd3	psd4	only_in_union
Sowahc	sowahc	only_in_union
Gm527	c8h14orf28	only_in_union
Trim5	XB5765006	only_in_union
Srprb	srprb	only_in_union
Yae1d1	yae1	only_in_union
Espn	espn	only_in_union
Reg1	reg4	only_in_union
Abcc12	abcc12	only_in_union
Ccdc141	syne2	only_in_union
Slc6a11	slc6a13	only_in_union
Dcst1	ocstamp	only_in_union
4930579F01Rik	TBATA	only_in_union
Trim60	trim69.2	only_in_union
Hmgn1	hmgn1	only_in_union
Mbl2	XB5952892	only_in_union
C5ar2	gpr25	only_in_union
Krt78	pcgf1	only_in_union
Sult2a8	XB986081	only_in_union
2210016F16Rik	qng1	only_in_union
2310061I04Rik	c8h6orf136	only_in_union
Ttc30b	ift70a	only_in_union
Pole3	pole3	only_in_union
Triobp	pik3c2g	only_in_union
Cdca2	cdca2	only_in_union
Slc17a5	fam200c	only_in_union
Jak3	jak3	only_in_union
mt-Atp8	ATP8	only_in_union
Prl2c2	prl.2	only_in_union
Paxx	paxx	only_in_union
Epm2aip1	thap12	only_in_union
Tmem86a	tmem86a	only_in_union
Tars2	tars2	only_in_union
Sart1	sart1	only_in_union
Alms1	rab11fip3	only_in_union
Lrrc30	lrrc30	only_in_union
Pcdhb1	pcdha13	only_in_union
A930007A09Rik	tbc1d10b	only_in_union
Isx	nkx1-2	only_in_union
Tas2r139	tas2r13	only_in_union
Crisp4	crispl	only_in_union
Tbc1d2	tbc1d2b	only_in_union
Gpsm2	gpsm2	only_in_union
Paics	paics	only_in_union
Rps3	rps3	only_in_union
Nptxr	nptxr	only_in_union
Zcchc3	XB5957862	only_in_union
Nppa	nppa	only_in_union
1810013L24Rik	hapstr1	only_in_union
Pttg1	XB5905938	only_in_union
Apela	apela	only_in_union
Cd200r4	XB5962421	only_in_union
Serpinb7	serpinb11	only_in_union
Ak8	ak8	only_in_union
Rubcn	rubcn	only_in_union
Tnnt2	tnnt2	only_in_union
Syde1	stard8	only_in_union
AK157302	isca1	only_in_union
H2-Ob	HLA-DMB	only_in_union
Abcg2	abcg2	only_in_union
Krtap26-1	slain2l	only_in_union
Scn1a	scn8a	only_in_union
2810004N23Rik	c5h1orf131	only_in_union
Kctd12b	kctd8	only_in_union
Eva1b	eva1b	only_in_union
Prss48	tpsb2	only_in_union
H2bc18	h2bc21	only_in_union
Lyrm2	lyrm2	only_in_union
Icos	ICOS	only_in_union
Zfp781	MGC89226	only_in_union
Get1	get1	only_in_union
Echdc3	echdc3	only_in_union
Ghrhr	sctr	only_in_union
Serpinb3a	serpinb6	only_in_union
Olfr543	or52l1l	only_in_union
Laptm5	laptm5	only_in_union
4932438H23Rik	epcip	only_in_union
Rnaseh2c	rnaseh2c	only_in_union
Dusp14	dusp14	only_in_union
Rhobtb3	rhobtb3	only_in_union
Msrb2	msrb2	only_in_union
Dph3	dph3	only_in_union
Adamdec1	XB5838589	only_in_union
Lrmp	irag2	only_in_union
Lxn	rarres1	only_in_union
Rhox1	sia1	only_in_union
Fbxl19	fbxl19	only_in_union
Zbtb39	aurka	only_in_union
Timd4	havcr1	only_in_union
Tubb4b	tubb4a	only_in_union
Il31	il4	only_in_union
Nop2	nop2	only_in_union
Herc6	herc6	only_in_union
Zfp664	znf33a	only_in_union
Khnyn	n4bp1	only_in_union
Kiss1	kiss1	only_in_union
Prss32	tpsab1	only_in_union
Rex1bd	rex1bd	only_in_union
Rpl37	rpl37	only_in_union
Ccdc58	mix23	only_in_union
Esx1	bix1.1	only_in_union
Pim2	pim1	only_in_union
Vmn2r19	or2g3	only_in_union
Neurl3	neurl3	only_in_union
Hbb-bh1	hbg1	only_in_union
Nfu1	nfu1	only_in_union
Trf	tf	only_in_union
Pnisr	pnisr	only_in_union
Cdhr2	cdhr2	only_in_union
Dnah7a	dnah7	only_in_union
Cenpx	CENPX	only_in_union
Gm49405	nudt8	only_in_union
1700030K09Rik	c1h19orf44	only_in_union
Cntnap5c	cntnap5	only_in_union
Treml4	trem2	only_in_union
Arntl2	arntl2	only_in_union
Nxpe5	nxpe3l.6	only_in_union
Acr	acr	only_in_union
Cd34	REELD1	only_in_union
AI429214	c8orf48	only_in_union
Tle5	tle5	only_in_union
Brd3os	BRD3OS	only_in_union
Igsf5	igsf5	only_in_union
Hrh4	hrh4.d1	only_in_union
4930402F06Rik	abo.3	only_in_union
Lrrc15	lrrc15	only_in_union
Il1rl1	il1r2	only_in_union
Zfp672	znf665l	only_in_single
Cd209c	clec4m	only_in_single
Cstb	cstb	only_in_single
Ripk3	ripk3l.1	only_in_single
Sh2d2a	sh2d2a	only_in_single
Spef2	spef2	only_in_single
Fchsd1	fchsd1	only_in_single
Ocstamp	ocstamp	only_in_single
Plekhg4	plekhg4	only_in_single
Trim47	trim45	only_in_single
Rsph3a	rsph3	only_in_single
Il11	il11	only_in_single
Chia1	chia	only_in_single
Mix23	mix23	only_in_single
Zfp719	znf268	only_in_single
Mrps36	mrps36	only_in_single
Miip	miip	only_in_single
Ascl1	ascl2	only_in_single
Dus2	dus2	only_in_single
Tlr11	tlr13	only_in_single
Neu3	neu3.1	only_in_single
Rnf8	rnf8	only_in_single
Fut1	fut1	only_in_single
Fam47e	fam47e	only_in_single
Klf17	klf2	only_in_single
Opn3	opn3	only_in_single
B020011L13Rik	znf333	only_in_single
Trdv2-2	trac	only_in_single
Klhl35	gdpd5	only_in_single
Casp1	casp8	only_in_single
2510009E07Rik	c3orf70	only_in_single
Olfm2	tac1	only_in_single
Sorbs3	sorbs3	only_in_single
Ifnl2	il28b.1	only_in_single
Thap2	thap2	only_in_single
Tas2r121	t2r2	only_in_single
Hycc2	fam126b	only_in_single
Mtarc1	mtarc1	only_in_single
4930503L19Rik	c18orf54	only_in_single
Col22a1	col16a1	only_in_single
Uspl1	uspl1	only_in_single
A4gnt	XB991164 [provisional:a4galt]	only_in_single
Armcx3	armc10	only_in_single
Ddi1	ddi2	only_in_single
Il7r	il7r	only_in_single
Glyat	glyatl2	only_in_single
Fam217a	fam217b	only_in_single
Cst7	cst7	only_in_single
Prrg4	prrg4	only_in_single
B2m	XB5829483 [provisional]	only_in_single
Nat8f4	nat8.1	only_in_single
Pglyrp1	pglyrp1-like.1	only_in_single
Emd	emd	only_in_single
Mrpl35	mrpl35	only_in_single
Chka	chka	only_in_single
Limd1	limd1	only_in_single
Cfc1	tdgf1.2	only_in_single
Tas2r144	t2r14	only_in_single
Kcnj11	kcnj21	only_in_single
Msh4	rabggtb	only_in_single
Nudt16	nudt16	only_in_single
Mterf2	mterf2	only_in_single
Tmem72	tmem72	only_in_single
Hsd11b1	hsd11b1l.2	only_in_single
Rab11fip3	rab11fip3	only_in_single
Gfral	hcrtr2	only_in_single
Map3k19	map3k19	only_in_single
Nsdhl	nsdhl	only_in_single
Wtip	wtip	only_in_single
Rarres1	rarres1	only_in_single
Ccdc60	ccdc60	only_in_single
Tbc1d10b	tbc1d10b	only_in_single
Prtn3	prtn3	only_in_single
Usp22	usp22	only_in_single
Sh3d21	sh3d21	only_in_single
Klk13	gzmh	only_in_single
Pabir1	pabir3	only_in_single
Slc28a1	slc28a2	only_in_single
Erc2	btbd9	only_in_single
Sult3a2	XB5843062 [provisional:sult3a1]	only_in_single
Usp40	usp40	only_in_single
Art3	XB5799088 [provisional:art5]	only_in_single
Zfp352	klf17	only_in_single
Exo1	XB5992703 [provisional]	only_in_single
Slc6a21	slc6a16	only_in_single
Paics	paics.1	only_in_single
Sult2a3	sult2b1	only_in_single
Lyz1	lyz	only_in_single
Tigd5	tigd5	only_in_single
Ccr5	ccr2	only_in_single
Birc2	birc2	only_in_single
Ankrd31	ankrd31	only_in_single
Fbxw16	efcab8	only_in_single
Aire	aire	only_in_single
Ccdc86	ccdc86	only_in_single
Igsf3	igsf3	only_in_single
Commd6	commd6	only_in_single
Unc93a	XB22065091 [provisional:unc93a]	only_in_single
Shld2	shld2	only_in_single
Capn11	capn11	only_in_single
Pdzd2	pdzd2	only_in_single
Scd2	scd	only_in_single
Mfsd12	XB5954422 [provisional]	only_in_single
Cenpb	tigd3	only_in_single
Arf6	arf6	only_in_single
Antkmt	antkmt	only_in_single
Npy4r	XB996286 [provisional:npy4r]	only_in_single
Dll3	dlk2	only_in_single
Zdhhc25	dnz1	only_in_single
Sebox	sia1	only_in_single
Sap18	sap18	only_in_single
Hrg	MGC69493	only_in_single
Rcvrn	rcvrn.1	only_in_single
Cbx2	syngr2	only_in_single
Ralgds	rgl2	only_in_single
Cck	pgq	only_in_single
Zfp185	slain2l	only_in_single
Tmem40	tmem40	only_in_single
Gars1	gars1	only_in_single
Tlr12	tlr3	only_in_single
Uap1l1	uap1l1	only_in_single
Duxbl1	mix1	only_in_single
Trim80	trim47	only_in_single
Rtp2	rtp3	only_in_single
Fhod3	fhod3	only_in_single
Plp2	plp2	only_in_single
Astl	astl	only_in_single
Pgc	MGC108380	only_in_single
Hsf1	hsf5	only_in_single
Srpra	srpra	only_in_single
Lemd1	lemd1	only_in_single
Slc17a1	slc37a3	only_in_single
Tmem238	tmem238	only_in_single
Serpinb11	serpinb11	only_in_single
Nppb	nppa	only_in_single
Akap13	akap13	only_in_single
Septin4	septin4	only_in_single
Pttg1	XB5905938 [provisional:pttg1]	only_in_single
Foxi2	foxi2	only_in_single
Plscr1	plscr2	only_in_single
Prss21	prss29	only_in_single
Adprhl1	dcun1d2	only_in_single
Fbl	fbl	only_in_single
Nynrin	khnyn	only_in_single
Trappc6a	trappc6a	only_in_single
Il21r	il21r	only_in_single
Dusp21	dusp18	only_in_single
Mogs	mogs	only_in_single
Frrs1l	znf830	only_in_single
Ankle1	ankle1	only_in_single
Stard8	stard8	only_in_single
Kpna3	pamr1	only_in_single
Ice1	ice1	only_in_single
Cd209a	clec4e	only_in_single
1700030K09Rik	c19orf44	only_in_single
Myof	myof.1	only_in_single
Ccl5	ccl5	only_in_single
Cyp2c37	cyp2a6.3	only_in_single
Rab44	rab44	only_in_single
Cabin1	cabin1	only_in_single
Odam	odam	only_in_single
Ramp1	ramp1	only_in_single
Aurka	aurka	only_in_single
Hsf3	hsf3	only_in_single
2410002F23Rik	gin1	only_in_single
Satl1	satl1	only_in_single
Akr1b1	akr1b1	only_in_single
Cd1d1	mhc100494167	only_in_single
Gm28040	kiss1	only_in_single
Csf2rb	csf2rb	only_in_single
Mterf1b	mterf1	only_in_single
Dynlt1a	dynlt1	only_in_single
Enam	enam	only_in_single
Fancd2os	fancd2os	only_in_single
Gm49380	rnf26	only_in_single
Pon2	pon2	only_in_single
Ak6	taf9b	only_in_single
Exoc3l	exoc3l1	only_in_single
Prrt4	prrt4	only_in_single
Cdkn2a	cdkn2b	only_in_single
Il9	il9	only_in_single
Tbc1d2b	tbc1d2b	only_in_single
P2ry2	p2ry2	only_in_single
Gm973	kiaa2012	only_in_single
Isca1	isca1	only_in_single
Niban2	niban2	only_in_single
Icos	icos	only_in_single
AA986860	c1orf116	only_in_single
Dcp1b	dcp1b	only_in_single
Xndc1	xndc1	only_in_single
Rtn2	rtn2	only_in_single
Ccdc117	ccdc117	only_in_single
Serpinb3b	serpinb4	only_in_single
Golgb1	golgb1	only_in_single
Cdkn1c	cdknx	only_in_single
Casp4	casp1	only_in_single
Akr1c18	akr1c3	only_in_single
Fbxl19	mrps18c	only_in_single
Wdr55	ik	only_in_single
Trim50	trim50	only_in_single
Prss28	tpsab1	only_in_single
Zdhhc1	zdhhc1	only_in_single
Tas2r139	t2r10	only_in_single
Mfsd4b1	mfsd4b	only_in_single
Septin12	septin12	only_in_single
Zfp324	znf770	only_in_single
Irag2	irag2	only_in_single
2810004N23Rik	c1orf131	only_in_single
Nrgn	spa17	only_in_single
Wbp2nl	wbp2nl	only_in_single
Acp4	acp4	only_in_single
Mgam2-ps	mgam	only_in_single
Trim27	trim69.2	only_in_single
Dcaf6	dcaf6	only_in_single
Btbd17	btbd17	only_in_single
Bmal2	arntl2	only_in_single
Asgr1	clec10a	only_in_single
Septin14	septin5	only_in_single
Socs6	socs6	only_in_single
Cfap144	fam183b	only_in_single
Car5b	ca5b	only_in_single
Mroh1	mroh1	only_in_single
Gbp2	gbp1	only_in_single
2610528J11Rik	lrrc19	only_in_single
Akap17a	akap17a	only_in_single
Cox6b2	cox6b1	only_in_single
A2m	a2m	only_in_single
Trim69	trim69.1	only_in_single
Rtn3	htr6	only_in_single
Hexd	hexd	only_in_single
Nkx1-2	nkx1-2	only_in_single
Slc23a1	slc23a1	only_in_single
Reg4	reg4	only_in_single
Grcc10	c12orf57	only_in_single
Car9	ca9	only_in_single
Chkb	chkb	only_in_single
Ms4a5	ms4a1	only_in_single
Cyp27a1	XB1001094 [provisional:cyp27a1]	only_in_single
Capns1	capns2	only_in_single
Vars1	lsm2	only_in_single
Nup210	nup210	only_in_single
Necap1	necap1	only_in_single
St6gal1	st6gal1	only_in_single
Kng2	kng1	only_in_single
Zfp758	znf852	only_in_single
Tgfa	XB5893022 [provisional]	only_in_single
Slc35d3	pex7	only_in_single
Dazl	dazl	only_in_single
Prg4	prg4	only_in_single
Ptgis	ptgis	only_in_single
Got2	shtn1	only_in_single
Unc93a2	unc93a.1	only_in_single
Triobp	triobp	only_in_single
Dnajb3	dnajb2	only_in_single
Spin2c	spin1	only_in_single
Plscr2	plscr1	only_in_single
Srp54a	srp54	only_in_single
Lamtor3	lamtor3-like	only_in_single
Smtnl1	syne2	only_in_single
Xcr1	rhagl	only_in_single
Isx	isx	only_in_single
Sult6b1	sult6b1.2	only_in_single
Nat8	nat8.6	only_in_single
Ppp1r15b	fth1.1	only_in_single
Rce1	sart1	only_in_single
Top1	top1.1	only_in_single
Cldnd1	cldnd1	only_in_single
Il10ra	il10ra	only_in_single
Tex16	cnksr3	only_in_single
Abcg3	abcg2	only_in_single
Slc17a5	slc17a5	only_in_single
Gbp11	gbp7	only_in_single
Sftpd	XB5952892 [provisional]	only_in_single
Il11ra1	il11ra	only_in_single
Abcc8	abcc8	only_in_single
Isg20	aen	only_in_single
Prss36	tpsb2	only_in_single
Selenbp1	selenbp1	only_in_single
Aldh3b1	aldh3b1	only_in_single
Kctd12b	XB5843935 [provisional:kctd12]	only_in_single
Gp2	umod.3	only_in_single
Tlr5	tlrs5	only_in_single
Capn13	capn13	only_in_single
S100a5	s100a11	only_in_single
Arc	arc	only_in_single
Capns2	capn12	only_in_single
Fut2	fut2	only_in_single
Slc6a1	XB5944457 [provisional]	only_in_single
6430550D23Rik	abo2	only_in_single
Tbc1d20	tbc1d20.1	only_in_single
Slc6a12	slc6a13	only_in_single
Scn8a	scn8a	only_in_single
Prpf4b	prpf4b	only_in_single
Mospd1	mospd3	only_in_single
H2az2	h2az1	only_in_single
Proca1	proca1	only_in_single
Serpinb8	serpinb6	only_in_single
2700062C07Rik	c18orf21	only_in_single
Slc16a13	slc16a13	only_in_single
Nalf2	nalf2	only_in_single
Ctrb1	ctrb2	only_in_single
Nsl1	nsl1	only_in_single
Uba7	uba1	only_in_single
