GSE1,stk35
si:dkey-240h12.4,nek2
AFAP1,afap1
CLK1,clk1
PARP8,parp8
SLC26A5,slc26a5
MARCHF9,marchf9
HOXD3,hoxd3
GPR89B,gpr89b
POLDIP3,poldip3
SBK1,sbk1
YIPF4,yipf4
COMMD3,commd3
HPS3,hps3
tmem14a,tmem14a
CCM2L,ccm2l
ANKRD16,ankrd16
PDE4B,pde4b
RNF26,rnf26
tjp3,tjp3
TP53,tp53
FZR1,fzr1
SHOX,shox
NDUFAF2,ndufaf2
NCOR1,ncor1
SRM,srm
ACAD8,acad8
ZNF704,znf704
ANKRD37,ankrd37
SYF2,syf2
CAPSL,capsl
cdan1,cdan1
RPL4,rpl4
RPIA,rpia
MYO1D,myo1d
DHRS7,dhrs7
ARHGEF10,arhgef10
NAT9,nat9
rap1aa,rap1a
npvf,npvf
mogat3b,mogat3
SLC4A11,slc4a11
CSMD3,csmd3
ABCA2,abca2
TRMT10A,trmt10a
MFSD8,mfsd8
mfap5,mfap5
HEATR3,heatr3
sybu,sybu
RBM45,rbm45
KCTD4,kctd4
DNAJC25,dnajc25
EMP2,emp2
pcmtl,XB5997770 [provisional]
mrps27,mrps27
srebf2,srebf2
FBXO3,fbxo3
CDK8,cdk8
mzt2b,mzt2b
GCLM,gclm
SPTAN1,sptan1
LAPTM4A,laptm4a
si:ch211-107m4.1,hnrnpul2
DDX27,ddx27
zgc:86609,tmem111
ADCK2,adck2
XK,xk
si:ch211-225h24.2,tdrp
VPS25,vps25
EXTL2,extl2
SCRN3,scrn3
PHF3,cdc6
mavs,mavs
CCN2,ccn2
SMO,smo
KATNBL1,katnbl1
OSR1,osr1
RHOT2,rhot2
pou3f1,pou3f1
lrrc71,lrrc71
SSBP1,ssbp1
terfa,terf2
CCDC102A,ccdc102a
LPAR4,lpar4
RPS18,rps18
RASSF3,rassf3
TNNT1,tnnt1
PTPN3,ptpn3
HSD17B10,syp
trpv1,trpv2
POLD2,kcnk5
NR0B1,nr0b1
ABT1,abt1
secisbp2,secisbp2
ZIC4,zic4
gjb7,ccdc14
cyp1d1,cyp1d1
FBXO21,fbxo21
MAMDC2,mamdc2
zgc:103559,XB5950266 [provisional]
si:ch211-215a10.4,c6orf136
UGDH,ugdh
MCCC1,mccc1
WDR4,wdr4
zgc:101569,XB941699 [provisional]
ARRDC2,arrdc2
OPRM1,oprm1
MFAP1,mfap1
KATNB1,katnb1
CNR2,cnr2
C18H19orf47,c19orf47
RIT1,rit1
tlr21,tlr21
FAAP24,faap24
LRRC73,lrrc73
p2rx1,p2rx1
spata6l,spata6l
MTNR1A,mtnr1a
hmx4,soho1
ANKRD55,ankrd55
MAP2K7,map2k7
XPO7,xpo7
rgs17,rgs17
SACS,sacs
golm1,golm1
chad,chad
ISL1,isl1
blnk,blnk
KRIT1,krit1
ANO6,ano6
CDC6,wipf2
HYAL1,hyal1
ASMTL,asmtl
LRRC56,lrrc56
plxnb3,plxnb3
CD63,cd63
CCNB2,ccnb2
RER1,rer1
HECTD3,hectd3
edaradd,edaradd
OXR1,oxr1
SIL1,sil1
ccdc9b,ccdc9b
DSCC1,dscc1
APTX,aptx
AMPD1,ampd1
TMEM53,tmem53
IFRD1,ifrd1
numbl,numbl
KMT5B,kmt5b
si:ch211-11n16.2,zfyve1l
MDN1,mdn1
TENT5D,tent5d
atf7ip2,atf7ip2
AKAP6,akap6
MAN2B1,man2b1
lmcd1,lmcd1
ADO,ado
TM9SF4,tm9sf4
si:ch73-61d6.3,ocel1.2
LYSMD2,btnl8
si:dkey-184p18.2,c18orf21
TSKU,tsku
SLC5A11,slc5a11
SNX7,snx7
DPF1,dpf1
rad9a,rad9a
zgc:136439,XB5749127 [provisional]
SCML4,scml4
TRIM33,trim33
NEXN,nexn
STRIP1,strip1
pstpip2,PSTPIP2
NUDT2,nudt2
ATP8A2,atp8a2
GTF2IRD1,gtf2ird1
nfu1,nfu1
TAB2,tab2
CRADD,cradd.1
TMTC1,tmtc1
ADAM22,adam22
SLC20A2,slc20a2
TMEM59,tmem59
AKAP1,akap1
NUP43,nup43
EBNA1BP2,ebna1bp2
HTT,htt
HTATSF1,htatsf1
DHX15,dhx15
usp6nl,usp6nl
dbf4,dbf4
CTNS,ctns
LRRC38,lrrc38
PRMT9,prmt9
PTCD1,ptcd1
parp9,parp9
mthfsd,mthfsd
FOXF1,foxf1
SORD,sord
ATL2,atl2
zgc:110540,dck.2
ETFB,etfb
TMTC3,tmtc3
frem1b,frem1l
PCDH17,pcdh17
aplf,aplf
FAIM2,faim2
FLT4,flt4
zgc:101583,mgc108429
spata13,spata13
DLG2,dlg2
ccdc61,ccdc61
LRIG1,lrig1
kiaa0319,kiaa0319
NAIF1,naif1
EMC6,emc6
si:ch211-126i22.5,kiaa1958
mad1l1,mad1l1
si:ch211-152p11.4,rgs3
TFG,tfg
BCKDK,bckdk
GLRX5,glrx5
SRP54,srp54
mdm2,slc35e3
KRTCAP2,krtcap2
CCR7,ccr7
ADRB1,ADRB1
ZNRF1,znrf1
INPP4B,inpp4b
GDAP1,gdap1
CLUAP1,cluap1
SLC50A1,slc50a1
NAA30,naa30
DAPK1,dapk1
ATP10D,atp10d
lyrm2,lyrm2
tcap,tcap
LIPA,lipa
si:dkey-119f1.1,smc6
moxd1l,moxd2p
BCL9L,bcl9l
UBE2J2,ube2j2
LARP6,larp6
QPCT,qpct
akap8l,akap8l
CHST14,chst14
fam234b,fam234b
RIMS1,rims1
CNOT2,myh2
SH3TC2,sh3tc2
ABITRAM,abitram
GOLGA2,golga2
TMEM181,tmem181
cirop,CIROP
COX7C,cox7c
BCO1,bco1
SLITRK2,mynn
USP19,usp19
TTC36,ttc36
MAL2,mal2
EXOC3,exoc3
LYPD6B,lypd6b
CHRNA1,chrna1.2
CNTN5,cntn5
TCEA1,tcea1
dzip1l,dzip1l
ephb4b,ephb4
MRPS5,mrps5
CGAS,cgas
CXXC1,cxxc1
si:ch211-63b16.4,cenpe
BLTP3A,uhrf1bp1
PGP,pgp
lpcat4,lpcat4
MLST8,kcnj10
ACADM,acadm
TAB3,tab3
sh3bp2,sh3bp2
DHX35,dhx35
STAT4,stat4
zgc:123305,lpin3
NTMT2,ntmt2
RPL24,rpl24
tnk2b,tnk2
UBE2M,ube2m
nub1,nub1
IP6K1,ip6k1
SLIT2,slit2
GTPBP6,gtpbp6
PTGFR,ptgfr
SFXN2,sfxn2
DENND2B,dennd2b
ppp1r13l,ppp1r13l
NFX1,nfx1
PPP1R11,ppp1r11
rhoub,rhou
DEAF1,deaf1
BBS2,bbs2
FNTB,fntb
si:dkey-23a13.10,h3c14
cnga4,cnga4
PIF1,pif1
HSPA9,hspa9
vars2,vars2
MED21,med21
KLHL2,klhl2
PEX1,pex1
BUB3,bub3
si:ch211-198n5.11,XB5906919 [provisional:mccc2]
PHF24,phf24
vwa1,vwa1
SLC10A3,slc10a3
LIPT2,lipt2
fastkd2,fastkd2
CIR1,cir1
BICDL1,bicdl1
RCAN3,rcan3
lrrc74b,lrrc74b
RNASEH2A,rnaseh2a
nt5dc2,nt5dc2
WDR24,wdr24
CDCP2,cdcp2
etfbkmt,etfbkmt
ZMYM2,zmym2
RPL13A,rpl13a
DAW1,daw1
RFLNB,rflnb
fam49al,XB5901009 [provisional]
SCX,SCX
HYOU1,hyou1
NOC3L,noc3l
si:ch211-207d6.2,kiaa1217
emb,emb
ELOVL2,elovl2
SNTG2,sntg2
znf831,znf831
STT3A,stt3a
XRCC6,csdc2
UTP11,utp11
AP4M1,ap4m1
TMEM184C,tmem184c
TMEM69,tmem69
PHIP,phip
EI24,ei24
BLTP3B,uhrf1bp1l
LYSET,tmem251
C7H16orf87,c16orf87
ATP6V0B,atp6v0b
YWHAH,ywhah
SPRING1,spring1
MYO1C,myo1c
ano10b,ano10l
tamalin,tamalin
NUBP2,nubp2
commd5,commd5
fbxo7,fbxo7
HOXB6,hoxb6
RPN1,rpn1
PDE1A,pde1a
si:ch73-212j7.3,plekhg3
PRKAG2,prkag2
CETP,cetp
ASH1L,ash1l
PCIF1,pcif1
CHCHD7,chchd7
WNT1,wnt1
RFNG,rfng
RTN4R,rtn4r
bud13,bud13
ACBD7,acbd7
PEX11B,pex11b
TAX1BP3,tax1bp3
zgc:173742,top1.2
ALG9,alg9
DIAPH3,diaph3
FOSB,fosb
UBE4A,ube4a
tm2d1,tm2d1
CSNK1G1,csnk1g1
rilp,rilp
ELMOD3,elmod3
YDJC,ydjc
HIKESHI,hikeshi
SARM1,sarm1
UNC45B,unc45b
HIP1,hip1
ITGA4,itga4
CTNNAL1,ctnnal1
SNAPIN,snapin
trafd1,trafd1
MBLAC1,mblac1
HAPSTR1,c16orf72
AFF2,aff2
HACD4,hacd4
gyg2,gyg2
cd79b,cd79b
POU1F1,pou1f1
NGRN,ngrn
HAS1,has1l
tmprss9,tmprss9
ubxn11,ubxn11
STXBP4,stxbp4
EIF2AK3,eif2ak3
TTLL11,ttll11
fam149b1,fam149b1
FMR1,soho1
SMPD4,smpd4
ubox5,ubox5
nrxn1b,nrxn1
TOMM5,tomm5
ATP5PO,atp5po
GRHPR,XB5814630 [provisional:inmt]
NDUFS8,ndufs8
ACADL,acadl
ERCC4,ercc4
GRB2,grb2
tsga10,tsga10
KHDRBS2,khdrbs2
MTF2,mtf2
zcchc2,zcchc2
PHLPP1,phlpp1
tfb2m,tfb2m
ASL,asl
UBA52,uba52
CEP97,cep97
cfap221,cfap221
B3GAT3,b3gat3
POLDIP2,poldip2
SNRNP40,snrnp40
CRCP,crcp
KCTD10,kctd10
DDA1,dda1
nmur1a,nmur1
syt13,syt13
COPB2,copb2
cenpt,cenpt
rnf4,rnf4
LGR4,lgr4
MAML3,maml3
sdc4,sdc4
SLC38A7,slc38a7
KCNK2,kcnk2
SOCS1,socs1
EEA1,eea1
tbx16,vegt
DNAJC1,dnajc1
MRPL46,mrpl46
CRIM1,crim1
HPSE,hpse
rlf,rlf
LRRC42,lrrc42
zgc:171480,mrpl55
NMD3,nmd3
cdk13,cdk13
ADCK5,adck5
SVOP,svop
NDUFA1,ndufa1
ARHGAP10,arhgap10
MORF4L1,morf4l1
BACE2,bace2
si:ch211-106h11.1,lrrc8e.2
PACSIN2,pacsin2
ADAM15,adam15
ANGPTL5,angptl5
IBA57,iba57
MRPL24,mrpl24
EZH2,ezh2
TSPAN33,tspan33
IRF8,irf8
INTS12,ints12
NCKAP1,nckap1
CSNK2B,csnk2b
KICS2,kics2
PYGB,pygm
WDR90,wdr90
ATF2,chn1
LYPLA1,lypla1
CDK5RAP3,cdk5rap3
ST8SIA2,st8sia2
PTAR1,ptar1
EDF1,edf1
GPR45,gpr45
MTMR11,mtmr11
COQ7,coq7
fbxl17,fbxl17
FBXL22,fbxl22
NEK10,nek10
si:dkey-246g23.2,slc66a2.2
INTS11,ints11
HNF4A,hnf4a
tmem82,tmem82
UBAC2,ubac2
SLC35F6,slc35f6
si:dkey-199f5.8,b4galt3l2
GNAT2,gnat2
CELF4,celf4
CPB1,cpb1
ltk,ltk
ASCC2,ascc2
SLC7A6,rnf11.2
AFDN,afdn
SUSD6,susd6
CCSER1,ccser1
DCXR,dcxr
HADH,hadh
SPC25,spc25
IDH3A,cbln2
GBF1,gbf1
hmx1,hmx1
aqp12,aqp12a
KPNB1,kpnb1
SPATA1,spata1
SLC5A2,slc5a2
gnb1b,gnb1
ADARB2,adarb2
NPBWR2,npbwr1
AGPS,agps
DDX18,dpp10
SPTBN2,sptbn2
PROX1,prox1
CFAP97,cfap97
SERINC5,serinc5
insl5a,insl5
RPS7,rps7
SPTSSA,sptssa
hirip3,hirip3
nacad,nacad
SEC23B,sec23b
ANKDD1A,ankdd1a
ARHGEF19,arhgef19
MAP3K3,map3k3
NDUFB4,ndufb4
NOM1,nom1
anln,anln
AMPH,amph
ETFRF1,etfrf1
ATP6V1F,atp6v1f
PTDSS2,ptdss2
RNF157,rnf157
MEGF8,megf8
OGFOD3,ogfod3
pusl1,sgf29
ogg1,ogg1
CHPT1,chpt1
CLPTM1L,clptm1l
RNF185,rnf185
napsa,napsa
SCUBE1,scube1
HSPH1,hsph1
TM9SF3,tm9sf3
TMOD3,tmod3
SRGAP3,srgap3
cryzl1,cryzl1
LEO1,leo1
CYB5D2,cyb5d2
PTRH2,ptrh2
GDF5,gdf5
si:dkey-23a13.4,h3c14
ZGPAT,zgpat
ULK2,ulk2
lmnl3,lmnb3
EAF2,eaf2
RNF2,rnf2
TRIM37,trim37
XPR1,xpr1
ARMC3,armc3
KLHL18,klhl18
TSPAN7,tspan7
NPR3,npr3
ZPR1,zpr1
ABTB1,abtb1
DCAF5,dcaf5
tpte,tpte2
TTC6,ttc6
SSTR1,sstr1
heatr4,heatr4
PLCB1,plcb1
nudt22,nudt22
rtn2b,rtn2
ATM,atm
npy7r,npy2rl
FAM167B,fam167b
stk36,stk36
ARL13B,arl13b
BOLA1,bola1
atpaf1,atpaf1
BIRC2,birc2
pitpnc1b,pitpnc1l
DAB1,dab1
LIN9,lin9
vwa5b1,vwa5b1
FBXO22,fbxo22
FTSJ3,ftsj3
SEC24B,sec24b
HIBADH,hibadh
GABPA,gabpa
FBP2,fbp2
AK4,ak4
CREB3L2,CREB3L2
B3GALT9,b3galt9
PMM2,pmm1
PLD3,pld3
hdx,hdx
lck,lck
CASP2,casp2
PGBD5,pgbd5
RPS6KC1,rps6kc1
pask,pask
ECI1,eci1
DNAJC22,dnajc22
MBTPS1,mbtps1
tmprss13b,tmprss13
LONP1,lonp1
FBXO48,fbxo48
DUSP22,dusp22
CHURC1,churc1
RFC1,rfc1
TTC21B,ttc21b
MINDY1,mindy1
ENO3,eno3
ppargc1b,ppargc1b
FAM221A,fam221a
cox4i1l,cox4i2
RMDN1,rmdn1
slc11a2,slc11a2
ASB6,asb6
TFPI2,tfpi2
SEMA6D,sema6d
MPV17L2,mpv17l2
pfn1,pfn1
GPR61,gpr61
akt1s1,akt1s1
atat1,atat1
SREK1,srek1
PPCS,ppcs
PSMB4,psmb4
AP5M1,ap5m1
TPGS2,tpgs2
lamc2,lamc1
srsf10b,srsf10
CIB2,cib2
NMT2,nmt2
XPO4,xpo4
anln2,anln
SNRPC,snrpc
DOCK5,dock5
TBX5,tbx5
BTG1,btg1
CMIP,cmip
ACER3,acer3
THOC2,thoc2
NDUFS4,ndufs4
TGFBI,tgfbi
CHST7,chst7
ESRRG,esrrg
SLC5A10,slc5a10
CDIPT,cdipt
PIGC,pigc
DDX6,ddx6
SLC9A5,slc9a5
RHOF,rhof
KBTBD12,kbtbd12
si:ch73-193i2.2,cat2
EXOSC2,exosc2
ANGPTL4,angptl4
FAM13B,fam13b
PHF1,phf1
GPD1L,gpd1l
MAGT1,magt1
PELI2,peli2
CDK6,cdk6
SAMD4B,samd4b
cenpn,cenpn
SASS6,sass6.2
si:ch73-314g15.3,XB5959486 [provisional]
TMEM127,tmem127
USH2A,USH2A
TDRD1,tdrd1
TNPO3,tnpo3
GABRD,gabrd
ATP2C1,atp2c1
COPZ1,copz1
PSMC6,psmc6
GPR12,gpr185a
RPGRIP1L,rpgrip1l
KREMEN1,kremen1
SMG8,smg8
MARVELD3,marveld3
si:dkeyp-72h1.1,XB5959262 [provisional:lbh]
sorbs1,sorbs1
RUNDC1,rundc1
ACAA1,acaa1
GCH1,gch1
c2cd3,c2cd3
GNL2,gnl2
ZNHIT3,znhit3
WDR35,wdr35
ENTPD3,entpd3
HSBP1,hsbp1
SLC39A5,slc39a5
HSD11B2,hsd11b2
SLC5A9,slc5a9
styk1b,styk1
KCNQ3,kcnq3
commd9,commd9
txndc11,txndc11
SCYL3,scyl3
MAPKAPK2,mapkapk2
SCLT1,sclt1
cd226,cd226
DPM2,dpm2
ddias,ddias
SIX2,six2
knop1,knop1
SNRPF,snrpf
knl1,knl1
RRAGB,rraga
CPNE3,cpne3
fer1l4,fer1l4
PRELID3A,prelid3a
KHK,khk
RNFT2,rnft2
PEX12,pex12
BORCS5,borcs5
MICAL3,mical3
CDC7,cdc7
PARP1,parp1
FBXO32,fbxo32
POC1A,poc1a
ZC3H12B,zc3h12b
SUMO1,sumo1
zgc:112980,XB5835757 [provisional]
NKTR,nktr
itga2b,itga2b.1
ITPA,itpa
NR4A1,nr4a1
BSDC1,bsdc1
PPP1R1C,ppp1r1c
SVEP1,svep1
BLOC1S2,bloc1s2
NANP,nanp
DCLRE1A,dclre1a
DUSP28,XB5872720 [provisional]
PSMB1,psmb1
tfdp2,tfdp2
TLX1,tlx1
faap100,faap100
gipc2,gipc2
ghdc,ghdc
TBC1D20,tbc1d20.1
PNRC2,pnrc2
CNTN1,cntn1
YRDC,yrdc
SMAP1,smap1
HDLBP,hdlbp
SMIM18,smim18
LRP2,lrp2
PRKX,prkx
nkx1.2la,nkx1-2
EIF5,eif5
CDYL,cdyl
si:ch211-140b10.6,polr1d
GNG2,gng2
ACTR6,actr6
PRRC1,prrc1
GALR1,galr1
HSPA13,hspa13
zgc:77056,kiaa1143
CHRND,chrnd
POFUT1,pofut1
CASQ2,casq2
WDR37,wdr37
GLIPR2,glipr2
CASC3,casc3
ENPP2,enpp2
GSC,gsc
VPS13C,vps13c
GALNT4,galnt4
pgap1,pgap1
AICDA,aicda
SYK,syk
RMC1,rmc1
NUS1,nus1
AKIRIN2,akirin2
CCDC32,ccdc32
TYW5,tyw5
C20H12orf57,c12orf57
SRGAP1,srgap1
triap1,triap1
GTF2B,gtf2b
PPL,ppl
EFHD2,efhd2
B4GALT4,b4galt4
ING4,ing4
FABP3,fabp3
ANKFY1,ankfy1
ST8SIA3,st8sia3
INTU,intu
alas2,alas2
mindy4,mindy4
GBA1,GBA1
GAMT,gamt
NSUN5,nsun5
HIPK3,hipk3
UQCRB,UQCRB
OSTM1,ostm1
YTHDC1,ythdc1
KAT14,kat14
PCGF5,pcgf5
KLHL7,klhl7
RPL18,rpl18
arhgef49,arhgef49
PLA2G12B,aamp
FBXL18,fbxl18
AMACR,amacr
arhgef4,arhgef4
PDGFRL,pdgfrl
FBXO25,fbxo25
tex15,tex15
ANKRD27,ankrd27
dnaaf1,dnaaf1
unm_sa1614,XB5826631 [provisional:asap2]
COPS2,cops2
AFG1L,afg1l
zgc:158260,fam47e
PIGT,pigt
MBNL2,mbnl2
CPM,cpm
sfi1,sfi1
CPNE9,cpne5
SLC35G1,slc35g1
oc90,oc90
CEP152,cep152
MFSD9,mfsd9
EMX1,emx1
COL1A2,col1a2
SYT14,syt14
PPP3CC,ppp3cb
UBXN10,ubxn10
bet1,bet1
PRDM10,prdm10
CTSA,ctsa
HOXB2,hoxb2
RFT1,rft1
GPR65,gpr65
HTATIP2,htatip2
cfap97d2,cfap97d1
ELK4,elk4
OPN3,opn3
SERINC4,serinc4
PRPF8,prpf8
METTL21EP,mettl21ep
ERGIC1,ergic1
PERP,perp
card14,card14
USP39,usp39
POGLUT1,poglut1
nup153,nup153
TEPSIN,tepsin
TRAK1,trak1
si:ch1073-314i13.4,fmc1
ADCY8,adcy8
zgc:162396,XB5885669 [provisional]
CEP55,cep55
MRPL10,mrpl10
ccdc117,ccdc117
RANBP2,ranbp2
B3GAT2,b3gat2
DHRS9,dhrs9
sowahd,sowahd
zgc:153896,enpp7-l
lrrc61,lrrc61
KLF6,klf6
si:zfos-2326c3.2,nrk
HOXD9,hoxd9
SF3B4,sf3b4
NTF3,ntf3
car15,XB5797209 [provisional:car15]
USP7,usp7
ABCB11,abcb11.2
SCUBE2,scube2
OTX2,otx2
PRDM11,prdm11
EHF,ehf
si:dkeyp-72a4.1,rasal1
BABAM1,babam1
mknk1,mknk1
NEDD9,nedd9
med15,med15
ABLIM2,ablim2
TNFAIP8L3,tnfaip8l3
RNF111,rnf111
CASTOR2,castor2
ABHD11,abhd11
GRM3,grm3
aadacl4,aadacl3
LNX2,lnx2
RASAL2,rasal2
kcnj11l,kcnj11
P3H2,p3h2
CSRP3,csrp3
TMED4,tmed4
DICER1,dicer1
GPS2,GPS2
FNIP1,fnip1
tysnd1,tysnd1
zc3h3,zc3h3
JADE3,rgn
RUNX3,runx3
nol12,nol12
ncl,ncl
RAB33A,rab33a
EXOSC5,exosc5
ARID4B,arid4b
lemd1,lemd1
RAG2,rag2
KCND3,kcnd3
armc9,armc9
RPL26,rpl26
MBIP,mbip
SKP1,skp1
GALNT13,galnt13
si:ch211-184m13.4,gpr183.1
DEXI,DEXI
GEMIN4,gemin4
ST13,st13
stag3,stag3
COMMD2,commd2
ALKBH2,alkbh2
C11H6orf120,c6orf120
fras1,fras1
CASD1,casd1
FABP6,fabp6
STRA6,stra6
VPS35L,vps35l
fam228a,fam228b
KLHDC10,klhdc10
DERA,dera
ABCB10,abcb10
prkacab,prkaca
TTC32,ttc32
thumpd2,thumpd2
TTC38,ttc38
sytl4,sytl4
SRPX2,srpx2
ZCCHC24,zcchc24
TRMT11,cars1
EIF1AD,eif1ad
COQ6,coq6
zgc:154055,XB5960519 [provisional]
GNL3,gnl3
ctbp2a,ctbp2
eya2,eya2
IHH,ihh
prcc,gpr78
PCMT1,pcmt1
STX1B,stx1b
HINT3,hint3
TCP11L2,tcp11l2
si:dkey-188g12.1,c10orf67
KCNC2,kcnc2
zgc:64189,tsc22d3
irf10,irf10
CALHM3,calhm3
PPP6R3,ppp6r3
FNBP1L,fnbp1l
TCF7L1,tcf7l1
rnaseh2c,rnaseh2c
COX4I1,cox4i1
NOX5,nox5
RUVBL1,ruvbl1
taf4a,taf4
tssc4,tssc4
DOCK11,dock11
COG2,cog2
PSMC4,psmc4
SLC30A4,slc30a4
FGF14,fgf14
DNAJC6,dnajc6
ZFR,zfr
BMP6,bmp6
ZNF827,znf827
rgs1,rgs1
h3c13a,h3c14
GPATCH1,gpatch1
cltrn,cltrn
PTPN21,ptpn21
DAXX,daxx
gpr179,gpr179
SLC25A16,slc25a16
UBE2Z,ube2z
MYLK3,mylk3
RGS5,rgs5
POP4,pop4
gtf3c6,gtf3c6
MAP3K15,map3k15
mis18bp1,mis18bp1
AGTR2,agtr2
NDRG4,ndrg4
CHUK,chuk
EXOC6,exoc6
MLF2,mlf2
dsc2l,XB5854344 [provisional:nufip2]
CEP83,cep83
ankrd53,ankrd53
DHX9,dhx9
rell2,rell2
si:ch1073-440b2.1,lonrf2
DHCR24,dhcr24
MST1,mst1
SMIM13,smim13
PUM1,pum1
C6H3orf18,C3orf18
DDX5,ddx5
CHODL,chodl
ERCC8,ercc8
ddr2l,ddr2l
RBM5,rbm5
DRC1,drc1
NDE1,nde1
marchf11,marchf11
LRBA,lrba
TMEM260,tmem260
SEC14L1,sec14l5
RNASEH2B,rnaseh2b
ankrd45,ankrd45
BRIP1,brip1
tdrd15,tdrd15
fbxo2,fbxo2
GTPBP3,gtpbp3
INKA2,inka2
SPI1,spi1
CHD4,chd4
WRAP73,wrap73
SIRT5,sirt5
NOP56,nop56
TMEM187,tmem187
PRDM14,prdm14
PARS2,pars2
BTBD6,btbd6
DNAH1,dnah1
FNBP4,fnbp4
HELT,helt
RIBC1,ribc1
RAG1,RAG1
KERA,kera
LYN,blk
RALGAPA2,ralgapa2
MATN4,matn4
CACYBP,cacybp
NBAS,nbas
CHP1,chp1
nphp1,nphp1
EFTUD2,eftud2
lrrc9,lrrc9
OSBPL6,osbpl6
lamb4,lamb4
TTC22,ttc22
BAZ1B,baz1b
PLCG1,plcg1
P2RY1,p2ry1
lurap1,lurap1
XKR9,xkr9
JTB,jtb
SLC45A2,slc45a2
PRKCZ,prkcz
JAK1,jak1
HINT2,hint2
DNAAF11,dnaaf11
tial1,tia1
SNX21,snx21
adar,adar
CUL5,cul5
myo10l1,myo10.2
EIF2B4,eif2b4
FBXO45,fbxo45
zgc:66484,XB5760632 [provisional:paox]
TSHZ3,tshz3
ENDOU,endou
tspan36,tspan36
FGD6,fgd6
MTERF4,mterf4
H1-0,h1-0
LYSMD3,lysmd3
LIPT1,lipt1
HLTF,hltf
SKAP2,skap2
retreg2,retreg2
CELSR3,celsr3
NKX6-1,nkx6-1
UTP25,utp25
D2HGDH,d2hgdh
ECPAS,ecpas
FGR,fgr
naf1,naf1
AHDC1,ahdc1
FGF19,fgf19
XDH,xdh
IMP4,imp4
ODAD2,odad2
RDH8,XB1000829 [provisional]
plin3,plin3
ABCB4,abcb1
CALB1,calb1
MYL12A,myl12b
NLRX1,nlrx1
TIMM8B,timm8b
dusp22a,dusp22a
RUNDC3B,rundc3b
TCAIM,tcaim
VAMP4,vamp4
dusp11,dusp11
cnppd1,cnppd1
PLS3,pls3
CHN2,chn2
RFC4,rfc4
AIF1L,aif1l
MAP3K9,map3k9
TEAD1,tead1
cdh4,cdh4
MOCS2,MOCS2
zc2hc1c,zc2hc1c
RPP38,rpp38
R3HDML,r3hdml
MRPS23,mrps23
NXNL1,nxnl1
MLYCD,mlycd
SLC2A8,slc2a8
NCOA2,ncoa2
MANEA,manea
NFE2,nfe2
SRSF9,srsf9
ZIC5,zic5
CCNB1,ccnb1
DCAF7,dcaf7
RBL2,rbl2
CDC42BPB,cdc42bpb
rp9,rp9
SAMTOR,bmt2
KATNA1,ppil4
NIT2,nit2
ADD1,add1
ACBD6,acbd6
EFNB1,efnb1
WDR53,wdr53
PCDH7,pcdh7
CHRNE,chrne
mterf3,mterf3
GRK1,grk1
TECPR2,tecpr2
SETD7,setd7
CPN1,cpn1
MTIF2,mtif2
PKDCC,pkdcc.2
SUFU,sufu
WNT5B,wnt5b
SPRED1,spred1
BCAS3,bcas3
lrrfip1a,lrrfip1
tipin,tipin
PPAT,krt55
si:ch211-120k19.1,mpv17l
ADAT1,adat1
SPON2,spon2
BDNF,bdnf
LHFPL3,lhfpl3
TRAPPC11,trappc11
TXLNA,txlna
WARS2,wars2
ANKRD9,ankrd9
DYRK2,dyrk2
pkdccb,pkdcc.1
CSPG4,cspg4
CLCN2,clcn2
map7d3,map7d3
iqcg,iqcg
SMG1,smg1
STAM2,stam2
LRP8,lrp8
tprn,tprn
POLA1,pola1
lrrc74a,lrrc74a
nol7,nol7
HORMAD1,hormad1
PHPT1,phpt1
NOMO2,nomo3
selenop2,selenop2l
WDR83OS,wdr83os
HACD3,hacd3
ZNF277,znf277
HECTD2,hectd2
MEI4,mei4
haus2,haus2
SERPIND1,serpind1
SP9,sp9
tmco6,tmco6
SNRPB,snrpb
CLDN12,cldn12
ESRP1,esrp1
RSPO1,rspo1
INIP,inip
HAUS3,haus3
ZMPSTE24,zmpste24
GJC2,gjc2
MUL1,mul1
TMEM259,tmem259
SYT15,syt15
hpca,hpca
MED4,med4
USP5,usp5
VPS9D1,vps9d1
si:dkey-1h4.4,lrrc69
ERO1A,ero1a
SFT2D1,sft2d1
TRA2A,tra2a
OTOG,OTOG
SIPA1L3,sipa1l3
SEC13,sec13
RAB23,rab23
WIPF1,wipf1
TAF13,taf13
chga,chga
PODN,podn
FAM174B,fam174b
C9H2orf49,c2orf49
GPR137C,gpr137c
arhgef39,arhgef39
ZDHHC22,zdhhc22
CREBZF,crebzf
PLTP,pltp
LRCH1,lrch1
sycp2,sycp2
SLC14A2,slc14a2
MCEE,mcee
CLTA,clta
DDX47,ddx47
GINS3,gins3
arhgef37,arhgef37
SLC25A26,slc25a26
HYPK,hypk
SMAD7,smad7
PDP2,pdp2
NR2E3,nr2e3
tcn2,tcn2
CERS6,cers6
FXN,fxn
slc41a3,slc41a3
CNTNAP2,cntnap2
NLRC3,nlrc3
ANKRD22,ankrd22
EFNA3,efna3
SELENOI,selenoi
APAF1,apaf1
GNG7,gng7
shcbp1,shcbp1
WDPCP,wdpcp
SLC38A6,slc38a6
MTX2,mtx2
UGCG,ugcg
ocstamp,ocstamp
OGFRL1,ogfrl1
MLX,mlx
CHD5,chd5
dcbld2,dcbld2
TMEM208,tmem208
HDDC3,hddc3
