Gene name	Tropical clawed frog gene name	Tropical clawed frog homology type	%id. target Tropical clawed frog gene identical to query gene	%id. query gene identical to target Tropical clawed frog gene	Tropical clawed frog Gene-order conservation score	Tropical clawed frog orthology confidence [0 low, 1 high]
Hydin						
Rnf180	rnf180	ortholog_one2one	37.1622	39.4265	100	1
Gm43488						
Fgf2	fgf2	ortholog_one2one	79.8701	79.8701	100	1
Gm44754						
Gm44610						
Asb7	asb7	ortholog_one2one	94.9686	94.9686	75	1
Gm15195						
Gm15192						
Gm15196						
Gm15193						
Tceal8						
Gm42923						
Gatb	gatb	ortholog_one2one	62.8366	67.9612	50	1
Folh1	folh1	ortholog_one2one	66.3564	66.2683	50	1
Gm50457						
Gm8572						
Snx2	snx24	ortholog_one2one	79.7688	68.3168	100	1
Gm15981						
Mir6383						
Tceal5						
Gm15982						
6720475M21Rik						
Gm43167						
Gm25631						
Htr1a						
Rnf6						
Gm48208						
Gm48211						
Gm10739						
Gm48212						
Gm48214						
Or1j23-ps1						
Gm7054						
Gm48216						
Nqo2						
Bex1						
Gm1859						
Snx24						
Lsm3	lsm3	ortholog_one2one	96.0784	96.0784	100	1
Entpd1	entpd1	ortholog_one2one	55.2941	55.5118	0	0
Tceal7						
Ppic	ppic	ortholog_one2one	74.0566	71.3636	100	1
Tceal9						
Prdm6	prdm6	ortholog_one2one	75.8389	83.549	100	1
Cacna1f	cacna1f	ortholog_one2one	69.002	75.5519	50	1
Tmem176a						
Ywhaq-ps3						
Mir7665						
Gm55177						
Gm48081						
Jmjd7						
Megf9						
Gm47633						
Stx6	stx6	ortholog_one2one	74.1176	64.9485	100	1
Gm47640						
Lrriq3	lrriq3	ortholog_one2one	29.6998	28.2282	100	1
Vmn2r77						
Gm18329						
Dnaja4	dnaja4.1	ortholog_one2one	73.0479	73.2323	0	0
Vmn2r78						
Dph3b-ps						
Arsk	arsk	ortholog_one2one	53.4173	49.0099	100	1
Gm11227						
Gm11228						
Gm16027						
Gm8783						
Gm11229						
Gm50132						
Rps18-ps1						
Cc2d2b						
Gm11231						
Sephs1	sephs1	ortholog_one2one	95.6633	87.2093	100	1
Gm11232						
Josd2	josd2	ortholog_one2one	59.5745	60.8696	0	0
Tcf4	tcf4	ortholog_one2one	85.5491	85.9216	50	1
Gm11233						
Ccnj	ccnj	ortholog_one2one	75.7256	74.5455	0	0
Aoc1	aoc1	ortholog_one2many	50.9259	50	0	0
Poln	poln	ortholog_one2one	44.8037	44.5465	75	1
Cdkn2aip	cdkn2aip	ortholog_one2one	39.9645	54.7445	100	1
Epb41	epb41	ortholog_one2one	66.9735	63.4678	50	1
Adam7	XB990656 [provisional:adam9]	ortholog_many2many	24.0811	23.4568	0	0
Mir5710						
Rtn4ip1	rtn4ip1	ortholog_one2one	63.8889	60.095	100	1
Bckdhb	bckdhb	ortholog_one2one	82.0513	85.3333	100	1
Gm23627						
Gm22701						
Gm54954						
Gm54955						
Gm54956						
Gm45824						
Gm45864						
Cldn24		ortholog_one2many	56.3636	55.6054	100	1
Mir8092						
Zfp518a	znf518a	ortholog_one2one	30.5142	31.5605	50	1
Zswim4	zswim4	ortholog_one2one	74.4777	75.0916	100	1
Tfg	tfg	ortholog_one2one	80.8564	79.8507	50	1
Plaat3						
Hck	hck	ortholog_one2one	62.6243	59.0994	50	1
Aoc1l2	aoc1	ortholog_one2many	41.2096	38.0519	0	0
Gm37482						
Gm5285						
Scp2-ps1						
Dtx3	dtx3-like	ortholog_one2many	31.6456	58.9623	0	0
Dtx3	dtx3	ortholog_one2many	60.2532	67.4221	100	1
Gm24348						
Gm37449						
Gm10242						
Gm18538						
Gm37324						
Gm19172						
Gm23038						
Gm37102						
Aoc1l1	aoc1	ortholog_one2many	40.5256	38.0519	0	0
Gm37515						
9330178D15Rik						
Adamdec1	XB990656 [provisional:adam9]	ortholog_many2many	24.197	13.9506	0	0
Gm42947						
Gm6510						
Wwc2	wwc2	ortholog_one2one	67.818	64.7627	100	1
Gm42886						
Fhip1a	pnpla3	ortholog_one2one	57.1693	62.9969	75	1
Gm18539						
Aoc1l3	aoc1	ortholog_one2many	35.2439	37.5325	0	0
Gm24527						
Gm28989						
Pip4k2c	pip4k2c	ortholog_one2one	74.3468	71.6247	100	1
4833439L19Rik						
Adgrg7						
Blnk	blnk	ortholog_one2one	42.2319	32.5464	25	0
Gm38178						
Gm29273						
Gm19173						
Gm38069						
Gm44225						
Gm7560						
Gm26179						
Gm23924						
Gm8850						
Gm54887						
Gm22633	U6	ortholog_one2many	87.8505	87.8505		1
Gm8992						
Mir6341						
Gm2383						
Gm8993						
Gm6216						
Gm6210						
BC034090	kiaa1614	ortholog_one2one	22.213	25	100	0
Gm8999						
Nalcn	nalcn	ortholog_one2one	94.7096	94.4381	100	1
4933439N06Rik						
Gm9001						
Gm48747						
Crybg1	crybg1	ortholog_one2one	37.5787	29.6523	100	1
Gm44113						
Gm5995						
Tmx1	tmx1	ortholog_one2one	50.3597	53.2319	25	0
Gm54888						
Gm22283						
Gm44126						
Gm44163						
Rnf26rt	rnf26	ortholog_one2many	39.3868	37.6126	0	0
Gm29163						
Gm29164						
Gm26146						
Gm15693						
Gm18487						
Gm44166						
Gpnmb	gpnmb	ortholog_one2one	46.8641	45.8262	50	1
Tmem45a	tmem45a	ortholog_one2many	45.0549	45.0549	50	1
Gm8226						
Gm26126						
Gm48811						
Gm28625						
Gm48821						
Gm8228						
Gm28070						
Gm48830						
Gm25125						
Gm48842						
Nudt6	nudt6	ortholog_one2one	59.4249	62	100	1
Skic8	wdr61	ortholog_one2one	85.2459	85.2459	0	0
Gm48847						
Gm47290						
Gm40437						
Hdac9	hdac9	ortholog_one2one	38.8941	68.2566	100	1
Gm37622						
Xpr1	xpr1	ortholog_one2one	84.3165	84.6821	100	1
Mir7052						
Vmn2r79						
Gm15840						
Lnp1						
Gm8938						
D8Ertd738e	c19orf53	ortholog_one2one	53.1915	54.3478	75	1
Tmem45a2	tmem45a	ortholog_one2many	34.2561	36.2637	50	1
Gm5949						
Lgals12						
Metap2	metap2	ortholog_one2one	84.3096	83.4369	50	1
Cldn22		ortholog_one2many	58.6364	57.8475	75	1
Gm54963						
Gm2607						
Gm44925						
Vac14	vac14	ortholog_one2one	79.5396	79.5396	100	1
Gm6230						
Emc10	emc10	ortholog_one2one	55.2239	56.2738	0	0
Tomm70a	tomm70	ortholog_one2one	77.2504	81.6609	75	1
Glt28d2	alg13l	ortholog_one2one	66.6667	66.6667	0	0
4933425M03Rik						
Gm26204	U6	ortholog_one2many	87.8505	87.8505		1
Gm54781						
Gm54782						
Gm27811						
Nit2	nit2	ortholog_one2one	78.2609	65.4545	75	1
Negr1	negr1	ortholog_one2one	80.1724	68.5504	100	1
Itpr2	itpr2	ortholog_one2one	87.9674	87.8373	100	1
Arl10	arl10	ortholog_one2one	30.8642	33.7838	75	1
Gm49297						
Phyh	phyh	ortholog_one2one	65.9763	66.7665	100	1
Rft1	rft1	ortholog_one2one	56.3771	62.6283	75	1
Gm24195						
Nop16	nop16	ortholog_one2one	54.4944	57.7381	50	1
Haus3	haus3	ortholog_one2one	44.7368	42.7136	0	0
Dntt	dntt	ortholog_one2one	56.8627	57.1992	50	1
Gm46506						
Mir6959						
Adm2						
Lins1	lins1	ortholog_one2one	31.1518	33.0097	75	1
Miox	miox	ortholog_one2one	69.4737	60.7362	100	1
Gm42946						
Gm42942						
Gm42943						
Gm43528						
Gm13194						
Gm13193						
Gm15578						
Gm13192						
Higd2a	higd2a	ortholog_one2one	52.8302	59.5745	50	1
Gm15577						
Gm25918						
Gm43527						
Mri1	mri1	ortholog_one2one	65.8537	68.6441	50	1
Olfm1	olfm1	ortholog_one2one	93.4021	79.1958	75	1
Mxd4	mxd4	ortholog_one2one	63.6364	60.4545	75	1
Gm43526						
Ripk1	ripk1	ortholog_one2one	45.4268	36.8356	0	0
Tbc1d23	tbc1d23	ortholog_one2one	81.402	80.1408	50	1
4930566N20Rik						
Gm24373						
Gm23725						
Gm22458						
Gm23379						
Gm5983						
Afg2a	spata5	ortholog_one2one	63.2699	64.7936	100	1
Unk	unk	ortholog_one2one	77.284	76.3415	75	1
Crabp1	crabp1	ortholog_one2one	83.2117	76.5101	25	0
Yju2b	yju2b	ortholog_one2one	59.2208	59.0674	50	1
Gm17141						
Mxd4os1						
Setd1b	setd1b	ortholog_one2one	53.8035	54.4342	75	1
Rab7-ps1						
Ccdc15	ccdc15	ortholog_one2one	21.1422	35.8025	100	0
Gm54950						
Otulinl	otulinl	ortholog_one2one	51.8414	48.0315	50	1
Myo1b						
Opalin						
Plaat5						
Gm17083						
Gm17084						
Bphl	bphl	ortholog_one2one	60.1375	54.3478	50	1
Gm45608						
Mtss2	mtss2	ortholog_one2one	78.042	75.6098	100	1
Gm28042						
Itgbl1	itgbl1	ortholog_one2one	76.1134	74.0157	75	1
Cltb	cltb	ortholog_one2one	70.7424	72.6457	75	1
Tmem30c	tmem30cp	ortholog_one2one	52.0468	49.8599	50	1
Ppp1r26	ppp1r26	ortholog_one2one	27.4291	28.081	25	0
Gm16437						
Slc22a19	slc22a15.2	ortholog_many2many	22.5045	23.8921	0	0
Gm45098						
Gm10623						
Garin5a						
Gm43484						
Gm12564						
Gm12565						
Gm42922						
Zfyve28	zfyve28	ortholog_one2one	65.8564	62.4738	50	1
Spry1	spry1	ortholog_one2one	71.5655	65.4971	100	1
Gm55138						
Gm48126						
Atg5	atg5	ortholog_one2one	73.8182	71.7314	100	1
Il34						
Pierce1	c8h9orf116	ortholog_one2one	38.3234	50.7937	75	1
Cmss1	cmss1	ortholog_one2one	56.1594	55.5556	25	0
Btf3-ps4						
Gm15967						
Gm25272						
Fgf14	fgf14	ortholog_one2one	74.8988	73.4127	50	1
Mir1929						
Gm15968						
Kif5a	kif5a	ortholog_one2one	87.2444	86.1538	100	1
Gm8157						
Tll2						
Ucma	ucma	ortholog_one2one	65.942	65.942	100	1
Lmf2	lmf2	ortholog_one2one	53.4188	53.041	100	1
Gm43820						
Gm43414						
Gm5148						
Tubb2a	tubb2b	ortholog_one2many	95.9551	94.469	50	1
Filip1l	filip1l	ortholog_one2one	65.4288	63.0861	50	1
Cers3	cers3	ortholog_one2one	44.9086	44.3299	0	0
Gm15513						
Gm47065						
Msl1	msl1	ortholog_one2one	42.3701	52.7273	100	1
Rps23-ps1						
Gm28932						
Gm42848						
Rpl31-ps15						
Gm15422						
Gm47076						
Cfap99	cfap99	ortholog_one2one	48.9198	44.9645	100	1
Gm49070						
Gm49071						
Or6c220-ps1						
Gm26404						
Skic3	ttc37	ortholog_one2one	58.5413	58.1321	100	1
Gm42752						
Gm49069						
Gm42753						
Gm20755						
4930404O17Rik						
Gm5553						
Gm7799						
Gm42751						
Gm22899						
Adam28		ortholog_one2many	7.4401	51.7544	75	0
Adam28		ortholog_one2many	8.19672	58.0357	75	0
Adam28	adam28.2	ortholog_one2many	37.831	37.7358	0	0
Adam28		ortholog_one2many	7.81841	51.2397	75	0
Adam28		ortholog_one2many	7.69231	48.4127	75	0
Adam28		ortholog_one2many	8.57503	39.0805	75	0
Adam28	adam28.1	ortholog_one2many	38.8398	39.4872	0	0
Adam28		ortholog_one2many	7.69231	48.4127	75	0
Adam28		ortholog_one2many	8.95334	47.973	75	0
Gm15894						
Rpl21-ps10						
Cdk8	cdk8	ortholog_one2one	96.7672	87.0155	50	1
5430434I15Rik						
Gm2965						
Gm25574						
3830422I06Rik						
Arhgef10	arhgef10	ortholog_one2one	65.2045	63.7355	75	1
Sh3d19	sh3d19	ortholog_one2one	49.108	49.7621	75	1
Gm44646						
Mybpc2	mybpc2	ortholog_one2one	70.9507	70.2091	0	0
Gm17118						
Tmem115	tmem115	ortholog_one2one	49.4286	50.2907	100	1
Ttc3	ttc3	ortholog_one2one	30.6215	32.1145	100	1
Mrps2	mrps2	ortholog_one2many	59.7938	62.1429	0	0
Mrps2	mrps2	ortholog_one2many	59.7938	61.2676	25	0
Gm47643						
Gm47652						
Cyb561d2	XB5922676 [provisional:cav3]	ortholog_one2one	62.6126	52.2556	100	1
Trio	trio	ortholog_one2one	88.6561	89.2892	50	1
Slc22a26	slc22a15.2	ortholog_many2many	21.9203	23.3141	0	0
Rpsa-ps9						
Pla2g4b	jmjd7-pla2g4b	ortholog_many2many	34.8925	41.0714	0	0
Pla2g4b	pla2g4d	ortholog_many2many	41.4665	39.0942	100	1
Ireb2	ireb2	ortholog_one2one	67.8089	66.3618	25	0
Bex3						
Prdm1	prdm1	ortholog_one2one	67.0717	70.4082	100	1
Gm7096						
Casc3	casc3	ortholog_one2one	58.596	58.4286	100	1
Tm9sf3	tm9sf3	ortholog_one2one	93.0153	92.2297	25	0
Gm18025						
Gm47357						
4921508M14Rik						
Gm24429						
Prps1l1	prps1	ortholog_one2many	92.1384	90.9938	0	0
Hepacam	hepacam	ortholog_one2one	64.1148	64.5783	100	1
Gm54764						
Frmd6	frmd6	ortholog_one2one	81.3505	82.1429	50	1
Gm48639						
Tubb2b	tubb2b	ortholog_one2many	96.4045	94.9115	50	1
n-R5s12						
Nsa2-ps2						
Adamts17	adamts17	ortholog_one2one	72.6381	73.3573	75	1
Gm14997						
Gm4917						
Btf3-ps3						
Gm14994						
Gm14999						
Fam81b	fam81b	ortholog_one2one	38.6574	45.5041	100	1
Gm14998						
Gm43458						
Gm15739						
Gm14993						
Gm14992						
Gm14996						
Rpap2	rpap2	ortholog_one2one	40.8795	42.906	100	1
Syp						
Gm54852						
Psmg4						
Gbgt1						
Slc22a27	slc22a15.2	ortholog_many2many	19.9637	21.1946	0	0
Rapgefl1	rapgefl1	ortholog_one2one	63.4441	65.9341	100	1
Gm5950						
Gm22087						
Gm55146						
Gm47388						
Gm47389						
Gm47392						
Gm22503						
Dctn2	dctn2	ortholog_one2one	78.3582	78.1638	100	1
Ipo11	ipo11	ortholog_one2one	80.6911	81.3525	100	1
Gm10134						
Gm10457						
Sptbn5		ortholog_one2many	3.50442	70.5556	100	0
Sptbn5	arhgef3.1	ortholog_one2many	25.9934	33.3924	100	1
Hykk	hykk	ortholog_one2one	52.3936	49.1272	0	0
Gm54766						
Actr10	actr10	ortholog_one2one	85.8513	85.8513	50	1
Gm54891						
Gm6192						
Gm6386						
Slco4a1	slco4a1	ortholog_one2one	56.8465	57.969	50	1
Slc22a28	slc22a15.2	ortholog_many2many	20.2899	21.58	0	0
Wipf2						
Plac1						
Gm44755						
Gm44609						
Gm17909						
Gm45101						
Spib	spib	ortholog_one2one	47.9401	45.3901	50	1
Pik3ap1	pik3ap1	ortholog_one2one	51.418	51.2285	25	0
AY074887						
Nprl2	nprl2	ortholog_one2one	81.0526	79.1774	25	0
Prickle3	prickle3	ortholog_one2one	42.4679	46.9027	50	1
Gm54770						
Gm26071						
Psma3	psma3	ortholog_one2one	86.6667	75.6849	75	1
Gm6983						
Gm55093						
Gm55148						
Prep	prep	ortholog_one2one	82.3944	75.974	75	1
Glod4	glod4	ortholog_one2one	65.7718	58.8589	0	0
Lysmd4	lysmd4	ortholog_one2one	40.273	26.8793	75	1
Gm46476						
Gm47256						
Gm7815						
Prss48						
Ehd4	ehd4	ortholog_one2one	84.2884	84.9162	75	1
Stc1	stc1	ortholog_one2one	64.7773	64.7773	50	1
Plp2	plp2	ortholog_one2many	35.5263	33.3333	25	0
Ibtk	ibtk	ortholog_one2one	63.4615	64.1735	100	1
Gm25188						
Ankrd50	ankrd50	ortholog_one2one	79.4433	26.3121	100	1
Rps2-ps5						
Nkx2-6						
Magix						
Slc22a29	slc22a15.2	ortholog_many2many	20.1452	21.3873	0	0
Nox4	nox4	ortholog_one2one	65.7439	65.1801	50	1
Nkx3-1						
Gm54804						
Gm7824						
Rps3a1	rps3a	ortholog_one2one	91.6667	75.3894	50	1
Gm37762						
Gm19253						
Slc25a37	slc25a37	ortholog_one2one	67.1598	69.419	100	1
Ntsr1	NTSR1	ortholog_one2one	57.0755	63.0208	50	1
Gm8744						
Malsu1	malsu1	ortholog_one2one	44.7368	41.9753	50	1
Gm55149						
Popdc3						
Gm14644						
Gm22550						
Gm16428						
Snord73a						
Snord73b	SNORD73	ortholog_one2one	70.4225	71.4286		1
Gm37493						
Gm7916						
Gm23025						
Mcm10	mcm10	ortholog_one2one	54.5763	57.2275	100	1
Gm44086						
Gm6591						
Fat4	fat4	ortholog_one2one	75.3865	75.6751	100	1
Gm7890						
Gm14590						
Gm44087						
Gm15720						
Ndufa4						
Gm16431						
Gm7105						
Gm8184						
Gm55150						
Gm7974						
Gm26016						
Gm47433						
Lcor						
Gm27222						
Bves	bves	ortholog_one2one	66.4804	59.9496	75	1
Slxl1	sycp3	ortholog_one2many	15.4839	9.33852	0	0
Gm20236						
Gm31748						
Synb						
Zfp449						
Entpd4	entpd4	ortholog_one2many	77.4878	77.1104	75	1
Ahr	ahr	ortholog_one2one	56.0248	53.4994	100	1
Mbd6	mbd6	ortholog_one2one	35.6219	26.1505	100	1
Igf2bp3	igf2bp3	ortholog_one2one	75.9931	78.9946	100	1
Smim10l2a		ortholog_one2many	46.1538	46.7532	0	0
Mir8091						
Slc22a30	slc22a15.2	ortholog_many2many	20.6522	21.9653	0	0
Gm43308						
Gm43008						
Gm14633						
n-R5s195						
Gm42781						
Gm2174						
Gm23796						
Il1rapl2	il1rapl2	ortholog_one2one	73.9067	73.6919	75	1
Gm23831						
Gm42786						
Gm42785						
Gm54809						
Zranb2	zranb2	ortholog_one2one	85.4545	79.4366	100	1
Sf3b3	sf3b3	ortholog_one2one	96.6311	96.6311	75	1
Gm9891						
Gm20555						
Gm19883						
Gm8472						
Gm49233						
Gm27221						
Gm14988						
Gm54832						
Gm49234						
Gm14989						
Gm16867						
Gm54834						
Tex13a						
Ncaph2	ncaph2	ortholog_one2one	51.3158	50	75	1
Gm22057	U6	ortholog_one2many	97.1963	97.1963		0
Gm22057	U6	ortholog_one2many	97.1963	97.1963		0
Gm22057	U6	ortholog_one2many	97.1963	97.1963		0
Gm23958						
Gm15000						
Gm18010						
Gm15001						
Ints13	ints13	ortholog_one2one	82.3771	84.3357	75	1
Ints6l	ints6l	ortholog_one2one	73.6353	70.7589	50	1
Gm21451						
4933431K14Rik						
Slc22a23	slc22a23	ortholog_one2one	67.6343	72.4728	75	1
Gm22830						
Gm5619						
Gm18766						
Mrgbp	mrgbp	ortholog_one2one	66.6667	46.2585	75	1
Zmynd10	zmynd10	ortholog_one2one	56.8182	50.7099	50	1
Gm48237						
Gm38378						
Gm48264						
Gm37094						
Gm46317						
Gm37847						
Gm27179						
Gm7002						
Gm9472						
Agr3	agr3	ortholog_one2one	74.5455	75	100	1
Entpd4b	entpd4	ortholog_one2many	77.4878	77.1104	75	1
Gm6425						
Slc22a8	slc22a8	ortholog_one2one	50.6518	42.97	25	0
Gm12340						
Rtn4	rtn4	ortholog_one2one	38.1239	41.6745	100	1
Agr2	agr2	ortholog_one2one	60	60.3448	100	1
Ogfr		ortholog_one2many	28.436	26.4706	100	1
Ogfr		ortholog_one2many	27.3302	12.0642	100	0
Ogfr	ogfr	ortholog_one2many	20.5371	41.9355	100	0
Lin28b	lin28b	ortholog_one2one	66.4207	68.7023	0	0
Tpbg	tpbg	ortholog_one2one	45.7746	48.2673	75	1
Tra2a	tra2a	ortholog_one2one	86.5248	83.5616	100	1
Gm47604						
Gm18016						
Gm55152						
Slit1	slit1	ortholog_one2one	81.45	81.5566	50	1
Ddit3	ddit3	ortholog_one2one	47.619	38.2775	100	1
Ube3d	ube3d	ortholog_one2one	47.5543	43.9698	50	1
Psmd9	psmd9	ortholog_one2one	59.009	62.0853	100	1
Tspan13	tspan13	ortholog_one2one	79.902	81.0945	100	1
Gm54859						
Gm47086						
Gm6129						
Gm47120						
Gm36758						
Optn	optn	ortholog_one2one	39.726	42.8835	100	1
Gm28988						
Faf2	faf2	ortholog_one2one	80.4494	79.3792	100	1
Ddit3						
Gm43980						
Gm18011						
Ccdc126	ccdc126	ortholog_one2one	70	70	100	1
Gm27176						
Vezt	vezt	ortholog_one2one	54.0816	53.4005	25	0
Loxl2	loxl2	ortholog_one2one	71.2629	69.2982	50	1
Ube2frt						
Gm16202						
Arid4a	arid4a	ortholog_one2one	62.4108	60.1222	100	1
Psma4	psma4	ortholog_one2one	96.9349	96.9349	0	0
Tenm3	tenm3	ortholog_one2one	91.0866	89.3748	100	1
Dlgap1	dlgap1	ortholog_one2one	78.4274	79.3878	100	1
Fam221a	fam221a	ortholog_one2one	67.1096	68.4746	100	1
5830411K02Rik						
4930428O21Rik						
Wasf3	wasf3	ortholog_one2one	76.4471	73.6538	75	1
Gm6408						
Pla2g4e						
Gfi1	gfi1	ortholog_one2one	67.3759	74.4125	100	1
Ctnna2	ctnna2	ortholog_one2one	97.2376	91.0973	50	1
Hpd	hpd	ortholog_one2one	73.028	73.028	100	1
Tyr	tyr	ortholog_one2one	66.6041	66.855	100	1
Gm29453						
Gm28323						
Gm8419						
Gm37513						
Gm54983						
Gm8420						
Sfmbt1	sfmbt1	ortholog_one2one	55.1564	56.5321	100	1
Gm47127						
Gm48457						
Pxdc1	pxdc1	ortholog_one2one	81.3853	81.3853	75	1
Cdc42bpa	cdc42bpa	ortholog_one2one	79.6911	76.2452	50	1
Ct45a						
Pold1	pold1	ortholog_one2one	67.2398	65.9272	25	0
Rassf1	rassf1	ortholog_one2one	65.8824	60.7046	75	1
Gm47149						
Dimt1	dimt1	ortholog_one2one	81.4697	83.3333	100	1
Mmgt1	mmgt1	ortholog_one2many	64.1221	61.3139	50	1
Ccdc3	ccdc3	ortholog_one2one	69.5971	55.8824	100	1
Gm13198						
Gm23118						
Gm13197						
Gm13997						
Gm43409						
Pla2g4d	jmjd7-pla2g4b	ortholog_many2many	33.9394	41.6667	50	1
Pla2g4d	pla2g4d	ortholog_many2many	40.3636	39.6901	0	0
Snord111						
Gm16350						
Rnf4	rnf4	ortholog_one2one	58.7629	60	100	1
Gm22193						
Gm32842						
Gm45772						
Tomm20l						
Kbtbd11	kbtbd11	ortholog_one2one	45.8136	46.7742	100	1
Mir186						
Mir5116						
Ptger3	ptger3	ortholog_one2one	57.377	55.1181	100	1
Slc9a6	slc9a6	ortholog_one2one	81.339	80.7638	100	1
Gm25830						
Fam50b	fam50a	ortholog_one2many	71.2575	36.2805	0	0
Gm45830						
Gm37844						
Catsperb						
Gm45829						
Gm45832						
BB014433						
Gm8598						
Intu	intu	ortholog_one2one	56.4756	55.8237	75	1
Gm49287						
Gm45276						
Gm45577						
Gm8231						
Gm45697						
Gm45696						
Gm18783						
Gm48519						
Gm45322						
Gm45324						
Gm48520						
Gm2516						
Gm9616						
Gm8616						
Gm45259						
Gm23986						
Gm45386						
Gm19163						
Gm8679						
Gm17911						
Slf1	slf1	ortholog_one2one	37.7609	43.027	100	1
Gm6458						
Gm45389						
Gm55003						
Gm24929						
Gm6463						
Gm25813						
Gm45673						
Gm9685						
Gm23666						
Gm55004						
Gm22841						
Myom2	myom2	ortholog_one2one	70.0615	69.2568	100	1
Camk1d	camk1d	ortholog_one2one	82.8571	77.2397	100	1
Chrna5	chrna5	ortholog_one2one	77.9443	76.4706	0	0
Lrba	lrba	ortholog_one2one	70.1822	76.5088	100	1
Gm54905						
Arhgap19	arhgap19	ortholog_one2one	65.1822	61.4504	50	1
Fgfr1op2	fgfr1op2	ortholog_one2one	83.7209	83.3333	50	1
Tusc2	tusc2	ortholog_one2one	65.4545	67.9245	100	1
Adam22	adam22	ortholog_one2one	73.1392	72.4359	0	0
Hyal2	hyal2	ortholog_one2one	55.6025	53.6735	100	1
Gm54779						
Mir331						
Gm48191						
Grm5	grm5	ortholog_one2one	81.463	83.6177	100	1
Sco2	sco2	ortholog_one2one	51.3725	47.8102	0	0
Gm49628						
Timm9						
Fgd6	fgd6	ortholog_one2one	52.5375	54.3639	0	0
Gm55197						
Tymp	tymp	ortholog_one2one	52.4416	49.1054	50	1
Gm13063						
Gm10300						
Gm13214						
Gm37711						
Oprd1	oprd1	ortholog_one2one	69.8925	69.7051	25	0
Pla2g4f	pla2g4f	ortholog_one2one	50.1754	50.1168	50	1
Gm13215						
Ythdf2	ythdf2	ortholog_one2one	65.6304	67.0194	0	0
Cimap1b	odf3	ortholog_one2one	52.7559	52.3438	0	0
Chrna3		ortholog_one2one	69.246	70.0803	50	1
Gm26312						
Tbc1d8b	tbc1d8b	ortholog_one2one	72.1724	71.0247	50	1
Gm15678						
Gm44926						
Gm7706						
Gm44927						
Mir7053						
Gm44848						
Gm24231						
Gm35392						
Gm44833						
Gm44847						
Gm55009						
Gm24249						
Gm55010						
Gm44846						
Gm55011						
Gm45678						
Ctsc	ctsc	ortholog_one2one	60.6061	61.1354	100	1
Aga	aga	ortholog_one2one	63.8728	63.6888	100	1
Klhdc7b						
Syce3	syce3	ortholog_one2one	60.2273	54.6392	0	0
Gm55199						
2210408I21Rik	kiaa0825	ortholog_one2one	39.3868	39.7619	100	1
Gmeb1	gmeb1	ortholog_one2one	58.0071	64.8111	25	0
Bzw2	bzw2	ortholog_one2one	83.0549	82.8571	100	1
Lrrtm1	lrrtm1	ortholog_one2one	77.7778	77.9271	0	0
Cpt1b	cpt1b	ortholog_one2one	64.7668	61.8047	50	1
Ripply1						
Mprip	aldh3b2	ortholog_one2one	51.8731	51.9188	0	0
Gm44234						
6330415B21Rik						
Gm15012						
Gm44435						
Gm44433						
Cldn2	cldn2	ortholog_one2one	57.8261	57.5758	50	1
Gm44235						
Gm44438						
Chrnb4	chrnb4	ortholog_one2one	66.6667	68.6071	50	1
Gm44286						
Gm44288						
Gm44437						
Gm44255						
Gm21045						
Gm5576						
Fhl1	fhl1	ortholog_one2many	76.0135	73.7705	100	1
Mars1	mars1	ortholog_one2one	67.5824	67.2867	100	1
Agbl2	agbl2	ortholog_one2one	50.464	44.938	0	0
Tm7sf3	tm7sf3	ortholog_one2one	56.1062	56.0071	0	0
Gm47877						
Gm47886						
Gm47887						
Gm45677						
Gm7395						
Gm45408						
Hyal1	hyal1	ortholog_one2one	42.2078	44.5205	75	1
Gm45675						
Gm7128						
Neil3	neil3	ortholog_one2one	50	52.7875	100	1
Dnah5	dnah5	ortholog_one2one	79.4633	78.7307	75	1
Gm29844						
Gm9634						
Atp5c1-ps						
Gm26088						
Prpf4b	prpf4b	ortholog_one2one	81.6286	83.1984	25	0
Gm44751						
Gm25345						
Frat1						
Frat2						
Mef2a	mef2a	ortholog_one2one	83.5366	77.8409	100	1
Rrp12	rrp12	ortholog_one2one	67.5676	66.3885	75	1
Gm13252						
Gm28872						
Rnu11						
Taf12	taf12	ortholog_one2one	81.9876	60.5505	50	1
Reg3b						
Naa80	naa80	ortholog_one2one	33.4395	29.745	75	1
Rab42						
Snora16a						
Snora16a		ortholog_many2many	63.9706	64.4444		0
Snora16a		ortholog_many2many	66.1765	66.6667		0
Snora44		ortholog_one2many	64.3411	64.3411		0
Snora44		ortholog_one2many	63.5659	63.5659		0
Snora61						
Snord99		ortholog_one2many	62.1622	64.7887		1
Snord99		ortholog_one2many	62.1622	64.7887		1
Snord99		ortholog_one2many	62.1622	64.7887		1
Trnau1ap	trnau1ap	ortholog_one2one	42.8571	51.0373	0	0
Hyal3						
Stk31	stk31	ortholog_one2one	42.7308	46.875	100	1
Cog4	cog4	ortholog_one2one	79.1083	80.4404	100	1
Ube2q2	ube2q2	ortholog_one2many	85.4497	87.7717	100	1
Mir6950						
Gm15667						
Gm18115						
R3hcc1						
Gm46644						
Gm48369						
Pgam1	pgam1	ortholog_one2one	87.4016	87.4016	75	1
Ankmy2	ankmy2	ortholog_one2one	68.6364	66.5198	100	1
Exosc1	exosc1	ortholog_one2one	77.4359	77.8351	0	0
Gm6283						
Hace1	hace1	ortholog_one2one	90.319	80.2542	75	1
