Gene name	Pig gene name	Pig homology type	%id. target Pig gene identical to query gene	%id. query gene identical to target Pig gene	Pig Gene-order conservation score	Pig Whole-genome alignment coverage	Pig orthology confidence [0 low, 1 high]
Gm7097							
Gm20108							
Gm47946							
Gm47273							
Gm54943							
Sall3	SALL3	ortholog_one2one	80.303	80.5471	100	100.00	1
R3hdm2	R3HDM2	ortholog_one2one	89.6552	86.747	100	57.53	1
Esr2	ESR2	ortholog_one2one	80.776	87.0722	50	100.00	1
Gm42998							
Foxo1	FOXO1	ortholog_one2one	91.5644	90.1813	50	0.00	0
Caprin2	CAPRIN2	ortholog_one2one	79.1465	76.5478	100	0.00	1
Taok1	TAOK1	ortholog_one2one	99.7003	99.7003	100	0.00	1
Gm7503							
Gm25718							
Gm50424							
Gm26012							
Mir5127							
Gm50293							
Gm50294							
Gm50297							
Gm50298							
Gm20402							
1700017B05Rik	C15orf39	ortholog_one2one	69.2082	75.3994	100	100.00	1
B020010K11Rik							
Gm38034							
Rnf115	RNF115	ortholog_one2one	86.5574	90.1024	100	100.00	1
Gm17383							
Gm54948							
Galr1	GALR1	ortholog_one2one	93.1034	92.8367	100	81.39	1
Gm50303							
Gm43102							
Gm38180							
Gm55393							
Mbp	MBP	ortholog_one2one	84	68.8525	100	77.30	1
Gak	GAK	ortholog_one2one	76.092	73.4467	100	0.00	1
Gm18996							
Gm5121							
Ppcdc	PPCDC	ortholog_one2one	87.2549	80.9091	100	0.00	1
Amigo2	AMIGO2	ortholog_one2one	86.8979	86.5643	100	100.00	1
Pced1b	PCED1B	ortholog_one2one	57.5058	57.6389	100	100.00	1
Gm42782							
Gm10293							
2210411M09Rik							
Gm22798							
Cd160							
Gm6952							
Gm36961							
Mir652	MIR652	ortholog_one2one	90.8163	90.8163		100.00	1
Gm14768							
Gm4383							
Cfap221	CFAP221	ortholog_one2one	67.823	67.3397	100	0.00	1
Gm49506							
S100g	S100G	ortholog_one2one	77.2152	56.4815	100	0.00	1
Rpap3	RPAP3	ortholog_one2one	78.0303	77.5602	100	0.00	1
Gm5940							
Gm55105							
Gm22746	U6	ortholog_one2many	91.5888	91.5888		0.00	0
Gm8806							
Gm15215							
Gm6954							
Gm15212							
Gm14733							
Gm15214							
Gm26007							
Gm7199							
Endou	ENDOU	ortholog_one2one	83.9806	84.3902	100	34.35	1
Grpr	GRPR	ortholog_one2one	90.1042	90.1042	75	0.00	1
Rpl34							
Gm15346							
Plat	PLAT	ortholog_one2one	77.9964	77.7184	100	0.00	1
Rnf138rt1							
Gm15213							
Tmem47	TMEM47	ortholog_one2one	98.895	98.895	75	64.58	1
Gm17973							
Srl	SRL	ortholog_one2one	68.3516	77.3632	100	69.60	1
Sctr	SCTR	ortholog_one2one	75	78.5553	75	0.00	1
Gm12734							
Gm12732							
Gm12733							
Gm23132							
Nufip2	NUFIP2	ortholog_one2one	91.763	90.0709	100	0.00	1
Gm14754							
Srsf8							
Nek1	NEK1	ortholog_one2one	75.2941	77.6699	100	0.00	1
Rims2	RIMS2	ortholog_one2one	91.9847	91.0006	100	11.45	1
Gm43524							
Gm43522							
Actr3-ps							
Gm43908							
2010110G14Rik							
Gm19653							
Gm14740							
Gm14739							
Gm25852	SNORA63	ortholog_one2one	80	78.7879		0.00	0
Gm24470							
Gm23510							
Gm14741							
Gm44102							
Gm24565							
Gm55113							
Gm23703							
Gm5982							
Ap1s2	AP1S2	ortholog_one2one	90.625	90.625	75	0.00	1
Hibadh	HIBADH	ortholog_one2one	85.0746	75	100	79.12	1
Gm37007							
Gm55104							
Gm43350							
Qrich2	QRICH2	ortholog_one2one	39.3239	50.4114	100	0.00	0
5830437K03Rik							
Gm5855							
A430072C10Rik							
Gm15885							
Scamp5	SCAMP5	ortholog_one2one	97.0213	90.8367	100	0.00	1
Pdzk1	PDZK1	ortholog_one2one	78.8054	79.2636	100	100.00	1
Ephx1	EPHX1	ortholog_one2one	82.6374	83.1858	50	0.00	0
Polr2h	POLR2H	ortholog_one2one	86	84.3137	100	0.00	1
Gm7862							
Gm55738							
Tex21		ortholog_one2one	54.7826	55.0699	50	0.00	0
Klhl23	KLHL23	ortholog_one2one	96.7742	96.7742	100	0.00	1
Gm44445							
Gm44434							
Gm24355							
Gm43966							
Tax1bp1	TAX1BP1	ortholog_one2one	86.7322	86.7322	100	57.54	1
Mir669a-2							
Gm55739							
Gm55740							
Gm55741							
Trp73os							
Mir297b							
Mir466d							
Gm55742							
Mir669m-1							
Mir669m-2							
Gm26036							
Mir466n							
Mir669o							
Mir466g							
Tfap4	TFAP4	ortholog_one2one	88.4615	95.5272	100	100.00	1
Wrap73	WRAP73	ortholog_one2one	84.4156	84.7826	100	0.00	1
Mir466h							
Mir297a-3							
Mir466l							
Mir297a-4							
Gm55743							
Mir669i							
Mir669h							
Gm18547							
Gm13265							
D9Wsu149							
Gm13263							
Cryba1	CRYBA1	ortholog_one2one	94.4186	93.5484	100	0.00	1
Gm18103							
Gm6166							
Gm37343							
Rpp25	RPP25	ortholog_one2one	86.4322	80.7512	100	100.00	1
Gm23877							
Gm26478							
Gm13297							
Mthfsl	MTHFS	ortholog_one2many	77.8325	78.2178	25	59.93	0
Gm13294							
Zrsr2							
Tmem37		ortholog_one2many	66.3507	46.2046	50	0.00	0
Tmem37		ortholog_one2many	29.8578	55.7522	0	0.00	0
Gm37431							
Gm11191							
Gm37086							
Degs1l	DEGS1	ortholog_one2many	71.875	71.2074	50	0.00	0
Fbxw11	FBXW11	ortholog_one2one	99.2895	99.2895	100	65.86	1
Cox5a	COX5A	ortholog_one2one	93.1507	89.4737	100	100.00	1
Scfd1	SCFD1	ortholog_one2one	96.5571	92.9217	100	0.00	1
Glis2	GLIS2	ortholog_one2one	92.1305	91.6031	100	64.61	1
Capn3	CAPN3	ortholog_one2one	93.0573	92.0482	100	100.00	1
Gm17967							
Gm43967							
Jazf1	JAZF1	ortholog_one2one	99.5885	94.5312	100	96.13	1
Nvl	NVL	ortholog_one2one	86.5497	83.9002	50	0.00	0
Gm26631							
Gramd1b	GRAMD1B	ortholog_one2one	93.9636	93.9636	100	15.77	1
Tprg1l	TPRG1L	ortholog_one2one	90.2256	86.6426	100	0.00	1
Pam16		ortholog_many2many	91.2	73.5484	75	0.00	1
Pam16		ortholog_many2many	68	66.9291	0	0.00	0
Gm15572							
Gm55156							
Tspan9	TSPAN9	ortholog_one2one	96.6527	70	100	59.72	1
Gpr89		ortholog_one2one	97.1429	97.1429	75	56.89	1
Megf6	MEGF6	ortholog_one2one	76.145	77.7273	100	0.00	1
Thpo	THPO	ortholog_one2one	62.5974	50.104	100	0.00	1
Or1o3		ortholog_one2many	57.6052	76.7241	25	0.00	0
Gm25104							
H2-M3							
Fgfr3-ps							
Car5b		ortholog_one2one	86.4353	77.4011	75	0.00	1
Cnih4	CNIH4	ortholog_one2one	91.3669	55.9471	100	81.27	1
Or11a3-ps1							
Smoc2	SMOC2	ortholog_one2one	85.8079	79.8781	100	0.00	1
Armh3	ARMH3	ortholog_one2one	98.1132	98.1132	100	0.00	1
Gm10029							
Gm48238							
2900024D18Rik							
Gm47978							
Gm47991							
Gm55058							
Gm40663							
Siah1b	SIAH1	ortholog_one2many	97.1631	87.5399	0	0.00	0
Gm8725							
Gja5	GJA5	ortholog_one2one	83.2402	83.2402	100	0.00	1
Gm48251							
Gm48252							
Gm48253							
Gm5191							
Coro7	CORO7	ortholog_one2one	80.3688	78.6624	100	0.00	1
Gm48257							
Bmp6	BMP6	ortholog_one2one	87.0588	87.9208	100	0.00	1
Gm8192							
Htt	HTT	ortholog_one2one	87.1154	86.6157	100	13.70	1
Cog6	COG6	ortholog_one2one	91.3242	91.3242	75	0.00	1
Smim23							
Gls	GLS	ortholog_one2one	95.4006	96.1136	100	75.35	1
Cltrn	CLTRN	ortholog_one2one	79.7297	71.6599	75	0.00	1
Oscar	OSCAR	ortholog_one2one	71.5867	74.0458	100	84.18	1
Adarb2	ADARB2	ortholog_one2one	80.6711	72.6723	100	38.83	1
Gm12110							
Gm12112							
Gm55353							
Rpsa-ps4							
Gm12114							
Fgf18	FGF18	ortholog_one2one	100	100	100	57.58	1
Or1o4		ortholog_one2many	56.3934	74.1379	25	0.00	0
Gm49720							
Or14q1-ps1							
Or12d12							
Gm6813							
Hps6							
Gm55127							
Or12d2							
Or4d10	OR4D10	ortholog_one2many	82.3151	86.7797	100	0.00	1
Suv39h1	SUV39H1	ortholog_one2one	94.1748	88.9908	100	0.00	1
Or4d10c	OR4D10	ortholog_one2many	82.6367	87.1186	100	0.00	1
Ranbp17	RANBP17	ortholog_one2one	94.6691	94.6691	100	65.12	1
Or12d13							
Ttc27	TTC27	ortholog_one2one	84.0614	84.5606	100	0.00	1
Gm45223							
Gm45222							
Gm45221							
Gm45220							
Mthfd1	MTHFD1	ortholog_one2one	91.5508	91.5508	25	0.00	0
Ndufa3		ortholog_one2many	41.6667	53.8462	0	0.00	0
Ndufa3		ortholog_one2many	80.9524	40.2367	100	0.00	0
Gm15573							
Gm55163							
Gm8143							
Gm44056							
9330102E08Rik							
Or4z4		ortholog_one2many	87.7813	87.7813	25	0.00	0
Or4z4		ortholog_one2many	78.7781	79.5455	25	0.00	0
Or4z4		ortholog_one2many	87.7813	87.7813	75	0.00	1
Or4z4		ortholog_one2many	73.955	79.5848	0	0.00	0
Gm18609							
Gm8703							
Creb5	CREB5	ortholog_one2one	96.4072	94.7059	100	25.10	1
Or4d6		ortholog_one2many	88.8535	88.8535	25	0.00	0
Or4d6		ortholog_one2many	58.5987	78.2979	25	0.00	0
Or4d6		ortholog_one2many	88.2166	88.2166	50	0.00	0
Gm48259							
Gm48261							
Gm10357							
Or5a1							
Gm48260							
Gm48262							
Gm48327							
Ncf2-rs							
Or5bb12							
Or5an8-ps1							
Ncf2-rs							
Or5an9							
Gm31104							
Scube2		ortholog_one2one	36.8802	66.2338	100	98.66	0
Or5bb10							
Gm48802							
Or5an1c		ortholog_many2many	74.359	73.8854	0	0.00	0
Or5an1c		ortholog_many2many	75	75	0	0.00	0
Or5an1c		ortholog_many2many	74.359	74.359	25	0.00	0
Or5an1c		ortholog_many2many	75	75	0	0.00	0
Or5an1c		ortholog_many2many	74.0385	74.0385	0	0.00	0
Or5an1c		ortholog_many2many	74.6795	74.6795	0	0.00	0
Or5an1c		ortholog_many2many	72.4359	72.4359	0	0.00	0
Or5an1c		ortholog_many2many	73.7179	73.2484	0	0.00	0
Or5an1c		ortholog_many2many	73.0769	73.0769	25	0.00	0
Or5an1c		ortholog_many2many	75	72.6708	25	0.00	0
Or5an1c		ortholog_many2many	73.7179	73.7179	25	0.00	0
Or5an1c		ortholog_many2many	71.1538	71.1538	0	0.00	0
Or5an1c		ortholog_many2many	72.1154	71.2025	0	0.00	0
Or5an1c		ortholog_many2many	65.0641	69.2833	0	0.00	0
Or5an1c		ortholog_many2many	66.6667	70.7483	25	0.00	0
Or5an1c		ortholog_many2many	72.1154	71.2025	0	0.00	0
Or5an1c		ortholog_many2many	76.2821	76.2821	0	0.00	0
Or5an1c		ortholog_many2many	74.0385	74.0385	25	0.00	0
Or5an1c		ortholog_many2many	74.6795	74.2038	25	0.00	0
Gm37427							
Gm26864							
Ankrd55	ANKRD55	ortholog_one2one	84.5048	84.9117	100	0.00	1
Glyat	GLYAT	ortholog_one2one	71.2838	71.5254	75	0.00	1
Gm54803							
Dcstamp	DCSTAMP	ortholog_one2one	68.5106	66.1191	100	0.00	1
Gm13132							
Arhgef16	ARHGEF16	ortholog_one2one	81.2062	82.5963	100	0.00	1
Was	WAS	ortholog_one2one	83.8462	87.2	100	0.00	1
Gm24521							
Or5b94		ortholog_one2many	68.9103	69.1318	0	0.00	0
Or5b95		ortholog_one2many	72.4359	72.6688	0	0.00	0
Gm49772							
Keg1		ortholog_one2one	61.3559	55.1829	75	0.00	1
Dpys	DPYS	ortholog_one2one	86.8979	86.8979	100	0.00	1
Anp32-ps							
Gm55142	U6	ortholog_one2one	50.9804	53.0612		0.00	0
Gm12118							
Gm47526							
Psmb7-ps2							
Gabrp	GABRP	ortholog_one2one	92.9545	92.9545	100	25.07	1
Akap5	AKAP5	ortholog_one2one	34.1755	60.1874	100	55.54	0
Gm15962							
Vasn	VASN	ortholog_one2one	82.6152	82.127	100	0.00	1
Dmd	DMD	ortholog_one2one	57.9119	91.2596	75	44.74	1
Gm25803							
Cntf	CNTF	ortholog_one2one	81.3131	80.9045	75	0.00	1
Gm11765							
Gm11411							
Gm11412							
Gm44505							
Gm55520							
Gm12914							
Chrd	CHRD	ortholog_one2one	83.7113	84.8485	100	0.00	1
A430103D13Rik							
Zfp91	ZFP91	ortholog_one2one	92.3077	91.6667	75	83.96	1
Zbtb25	ZBTB25	ortholog_one2one	89.7494	90.367	100	100.00	1
Dhdds	DHDDS	ortholog_one2one	91.6168	91.6168	100	0.00	1
Vat1l	VAT1L	ortholog_one2one	86.0911	83.1019	100	74.65	1
Gja8	GJA8	ortholog_one2one	85.2273	84.6501	100	0.00	1
Gm25818							
Gm44080							
Tead4	TEAD4	ortholog_one2one	92.9742	86.3043	100	0.00	1
D130052B06Rik							
9230114J08Rik							
Gm43222							
Gm16291							
Lhfpl6	LHFPL6	ortholog_one2one	98	98	100	84.34	1
Ube2o	UBE2O	ortholog_one2one	93.0901	92.5154	100	0.00	1
Lrp12	LRP12	ortholog_one2one	90.676	92.619	100	0.00	1
Ccdc83	CCDC83	ortholog_one2one	66.6667	66.0194	50	0.00	0
Gm55074							
Gm48837							
2810403G07Rik							
Gm45484							
Gm45809							
Txndc5	TXNDC5	ortholog_one2one	81.7746	79.1183	100	0.00	1
Gm45483							
Gm16179							
Gm16178							
Gm42898							
Zbtb1	ZBTB1	ortholog_one2one	94.3899	94.3899	75	0.00	1
Gm50021							
Clec3a	CLEC3A	ortholog_one2one	83.1633	79.1262	100	100.00	1
Gm42899							
Lpxn	LPXN	ortholog_one2one	81.3472	79.0932	100	0.00	1
C130075A20Rik							
Gm50269							
Gm43804							
Dusp1	DUSP1	ortholog_one2one	90.1907	93.7677	75	100.00	1
Gm43805							
Gm43472							
Gm43471							
Ap3m2	AP3M2	ortholog_one2one	97.1292	92.4829	100	0.00	1
Lef1	LEF1	ortholog_one2one	93.7028	88.9952	100	100.00	1
Hspa2							
Gm49253							
Gm49254							
Kdr	KDR	ortholog_one2one	86.171	85.2206	75	100.00	1
Gm49255							
9330182O14Rik							
Ppp1r36	PPP1R36	ortholog_one2one	67.3966	73.0871	100	0.00	1
Gm54811							
Gm16294							
Gm7382							
Rplp1rt		ortholog_many2many	72.5664	67.2131	0	0.00	0
Rplp1rt	RPLP1	ortholog_many2many	87.6106	86.8421	0	0.00	0
Rplp1rt		ortholog_many2many	76.1062	67.7165	0	0.00	0
Zfpm2	ZFPM2	ortholog_one2one	91.8332	91.6739	100	61.53	1
Gm50274							
Gm8225							
Or5b21	OR5B21	ortholog_one2one	83.6991	86.6883	75	0.00	1
Or5b12b		ortholog_many2many	76.1146	76.1146	0	0.00	0
Or5b12b		ortholog_many2many	78.6624	78.6624	50	0.00	0
Or5v1b		ortholog_many2many	80.4416	80.1887	25	0.00	0
Or5v1b		ortholog_many2many	85.489	85.489	25	0.00	0
Or5v1b		ortholog_many2many	85.1735	85.1735	25	0.00	0
Or5v1b		ortholog_many2many	80.1262	79.8742	25	0.00	0
Or5v1b		ortholog_many2many	80.4416	80.1887	25	0.00	0
Or5v1b		ortholog_many2many	85.1735	85.1735	25	0.00	0
Or5v1b		ortholog_many2many	79.8107	79.5597	50	0.00	0
Or5v1b		ortholog_many2many	85.1735	85.1735	50	0.00	0
Or5b96	OR5B3	ortholog_one2many	70.1299	69.2308	0	0.00	0
Or14j9		ortholog_many2many	65.3125	65.3125	25	0.00	0
Or14j9		ortholog_many2many	65.3125	65.3125	25	0.00	0
Or14j9		ortholog_many2many	64.6875	64.6875	0	0.00	0
Or14j9		ortholog_many2many	65	65	25	0.00	0
Or14j9		ortholog_many2many	64.0625	64.0625	50	0.00	0
Or5b97	OR5B3	ortholog_one2many	71.521	70.8333	0	0.00	0
Gm25563							
Gm49525							
Clmn	CLMN	ortholog_one2one	69.1479	70.2488	100	100.00	1
Gm49526							
Or5b12		ortholog_many2many	78.6624	78.6624	0	0.00	0
Or5b12		ortholog_many2many	79.6178	79.6178	0	0.00	0
Gm49524							
Gm49529							
Rapgef3	RAPGEF3	ortholog_one2one	90.0648	90.3575	100	100.00	1
Or14j2		ortholog_many2many	67.3077	65.625	25	0.00	0
Or14j2		ortholog_many2many	67.3077	65.625	25	0.00	0
Or14j2		ortholog_many2many	66.6667	65	0	0.00	0
Or14j2		ortholog_many2many	66.9872	65.3125	25	0.00	0
Or14j2		ortholog_many2many	66.3462	64.6875	50	0.00	0
Or5b24		ortholog_one2many	80.5732	79.8107	50	0.00	0
Or14j3		ortholog_many2many	68.2692	66.5625	25	0.00	0
Or14j3		ortholog_many2many	68.2692	66.5625	25	0.00	0
Or14j3		ortholog_many2many	67.6282	65.9375	0	0.00	0
Or14j3		ortholog_many2many	67.9487	66.25	25	0.00	0
Or14j3		ortholog_many2many	66.9872	65.3125	50	0.00	0
Gm18213							
Or14j4		ortholog_many2many	66.7742	64.6875	25	0.00	0
Or14j4		ortholog_many2many	66.7742	64.6875	25	0.00	0
Or14j4		ortholog_many2many	66.129	64.0625	0	0.00	0
Or14j4		ortholog_many2many	66.4516	64.375	25	0.00	0
Or14j4		ortholog_many2many	65.8064	63.75	50	0.00	0
Gm24735							
Rpl21-ps8							
Aanat	AANAT	ortholog_one2one	76.0976	56.7273	100	0.00	1
Best2	BEST2	ortholog_one2one	87.5984	87.7712	100	0.00	1
Zfp236	ZNF236	ortholog_one2one	84.6237	85.1307	100	62.03	1
Or5b98		ortholog_one2many	73.2308	75.0789	50	0.00	0
Or14j10		ortholog_many2many	67.6012	67.8125	25	0.00	0
Or14j10		ortholog_many2many	67.6012	67.8125	25	0.00	0
Or14j10		ortholog_many2many	66.9782	67.1875	0	0.00	0
Or14j10		ortholog_many2many	67.2897	67.5	25	0.00	0
Or14j10		ortholog_many2many	66.3551	66.5625	50	0.00	0
Or5b102	OR5B3	ortholog_one2many	75.57	74.359	50	0.00	0
Or2g25		ortholog_many2many	82.3344	83.9228	0	0.00	0
Or2g25		ortholog_many2many	81.7035	83.5484	0	0.00	0
Or5b103-ps1							
Or10al2		ortholog_many2many	82.243	82.5	0	0.00	0
Or10al2		ortholog_many2many	82.866	83.125	0	0.00	0
Or10al2		ortholog_many2many	80.3738	76.1062	0	0.00	0
Or10al2		ortholog_many2many	81.9315	82.1875	0	0.00	0
Or10al2		ortholog_many2many	81.9315	82.1875	0	0.00	0
Or10al2		ortholog_many2many	81.3084	73.1092	50	0.00	0
Or10al2		ortholog_many2many	69.7819	73.9274	0	0.00	0
Or10al2		ortholog_many2many	81.3084	79.5732	0	0.00	0
Or10al2		ortholog_many2many	69.4704	74.5819	0	0.00	0
Or10al2		ortholog_many2many	68.2243	72.0395	0	0.00	0
Or10al2		ortholog_many2many	81.9315	82.1875	0	0.00	0
Or10al2		ortholog_many2many	81.6199	81.3665	0	0.00	0
Or10al2		ortholog_many2many	73.5202	75.1592	0	0.00	0
Or10al2		ortholog_many2many	81.6199	81.875	0	0.00	0
Or10al2		ortholog_many2many	81.9315	82.1875	0	0.00	0
Or10al2		ortholog_many2many	70.0935	73.7705	0	0.00	0
Or10al2		ortholog_many2many	81.3084	81.5625	0	0.00	0
Or5b125-ps1							
Or5b104	OR5B3	ortholog_one2many	75.0789	76.2821	0	0.00	0
Or10al3		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al3		ortholog_many2many	83.8006	84.0625	0	0.00	0
Or10al3		ortholog_many2many	80.9969	76.6962	0	0.00	0
Or10al3		ortholog_many2many	83.4891	83.75	0	0.00	0
Or10al3		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al3		ortholog_many2many	82.5545	74.2297	50	0.00	0
Or10al3		ortholog_many2many	71.6511	75.9076	0	0.00	0
Or10al3		ortholog_many2many	82.866	81.0976	0	0.00	0
Or10al3		ortholog_many2many	71.6511	76.9231	0	0.00	0
Or10al3		ortholog_many2many	69.4704	73.3553	0	0.00	0
Or10al3		ortholog_many2many	83.4891	83.75	0	0.00	0
Or10al3		ortholog_many2many	83.1776	82.9193	0	0.00	0
Or10al3		ortholog_many2many	73.8318	75.4777	0	0.00	0
Or10al3		ortholog_many2many	83.4891	83.75	0	0.00	0
Or10al3		ortholog_many2many	82.866	83.125	0	0.00	0
Or10al3		ortholog_many2many	71.028	74.7541	0	0.00	0
Or10al3		ortholog_many2many	82.5545	82.8125	0	0.00	0
Tfpt	TFPT	ortholog_one2one	93.9759	92.4901	100	0.00	1
Or5b105	OR5B3	ortholog_one2many	74.5928	73.3974	0	0.00	0
Gm7335							
Or10al4		ortholog_many2many	84.1122	84.375	0	0.00	0
Or10al4		ortholog_many2many	84.7352	85	0	0.00	0
Or10al4		ortholog_many2many	82.243	77.8761	0	0.00	0
Or10al4		ortholog_many2many	83.8006	84.0625	0	0.00	0
Or10al4		ortholog_many2many	83.4891	83.75	0	0.00	0
Or10al4		ortholog_many2many	82.866	74.5098	50	0.00	0
Or10al4		ortholog_many2many	71.6511	75.9076	0	0.00	0
Or10al4		ortholog_many2many	83.4891	81.7073	0	0.00	0
Or10al4		ortholog_many2many	71.3396	76.5886	0	0.00	0
Or10al4		ortholog_many2many	69.7819	73.6842	0	0.00	0
Or10al4		ortholog_many2many	83.8006	84.0625	0	0.00	0
Or10al4		ortholog_many2many	83.4891	83.2298	0	0.00	0
Or10al4		ortholog_many2many	75.3894	77.0701	0	0.00	0
Or10al4		ortholog_many2many	83.8006	84.0625	0	0.00	0
Or10al4		ortholog_many2many	83.4891	83.75	0	0.00	0
Or10al4		ortholog_many2many	71.6511	75.4098	0	0.00	0
Or10al4		ortholog_many2many	82.866	83.125	0	0.00	0
Or5b106	OR5B3	ortholog_one2many	72.6384	71.4744	0	0.00	0
Or10al5		ortholog_many2many	81.9315	82.1875	0	0.00	0
Or10al5		ortholog_many2many	82.5545	82.8125	0	0.00	0
Or10al5		ortholog_many2many	80.0623	75.8112	0	0.00	0
Or10al5		ortholog_many2many	82.243	82.5	0	0.00	0
Or10al5		ortholog_many2many	82.866	83.125	0	0.00	0
Or10al5		ortholog_many2many	81.9315	73.6695	50	0.00	0
Or10al5		ortholog_many2many	70.405	74.5875	0	0.00	0
Or10al5		ortholog_many2many	81.6199	79.8781	0	0.00	0
Or10al5		ortholog_many2many	71.028	76.2542	0	0.00	0
Or10al5		ortholog_many2many	69.1589	73.0263	0	0.00	0
Or10al5		ortholog_many2many	82.243	82.5	0	0.00	0
Or10al5		ortholog_many2many	81.9315	81.677	0	0.00	0
Or10al5		ortholog_many2many	72.5857	74.2038	0	0.00	0
Or10al5		ortholog_many2many	82.5545	82.8125	0	0.00	0
Or10al5		ortholog_many2many	82.5545	82.8125	0	0.00	0
Or10al5		ortholog_many2many	70.7165	74.4262	0	0.00	0
Or10al5		ortholog_many2many	82.243	82.5	0	0.00	0
Kcnip1	KCNIP1	ortholog_one2one	97.4138	97.4138	100	86.98	1
Bcl2a1d	BCL2A1	ortholog_one2many	71.5116	70.2857	0	0.00	0
Or5b115-ps1							
Or5b116		ortholog_one2many	75.4777	75	50	0.00	0
Or10al6		ortholog_many2many	82.866	83.125	0	0.00	0
Or10al6		ortholog_many2many	83.4891	83.75	0	0.00	0
Or10al6		ortholog_many2many	80.6854	76.4012	0	0.00	0
Or10al6		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al6		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al6		ortholog_many2many	82.5545	74.2297	50	0.00	0
Or10al6		ortholog_many2many	71.028	75.2475	0	0.00	0
Or10al6		ortholog_many2many	83.1776	81.4024	0	0.00	0
Or10al6		ortholog_many2many	71.028	76.2542	0	0.00	0
Or10al6		ortholog_many2many	69.4704	73.3553	0	0.00	0
Or10al6		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al6		ortholog_many2many	82.866	82.6087	0	0.00	0
Or10al6		ortholog_many2many	73.5202	75.1592	0	0.00	0
Or10al6		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al6		ortholog_many2many	83.1776	83.4375	0	0.00	0
Or10al6		ortholog_many2many	71.6511	75.4098	0	0.00	0
Or10al6		ortholog_many2many	82.5545	82.8125	0	0.00	0
Or5b117		ortholog_one2many	76.1146	75.6329	25	0.00	0
Gm18268							
Gm37560							
Gm26082							
Or2g1		ortholog_one2many	77.0227	83.5088	0	0.00	0
Or2g1		ortholog_one2many	82.2006	80.8917	0	0.00	0
Or2g1		ortholog_one2many	81.877	84.3333	0	0.00	0
Or5bc4-ps1							
Gm37614							
Gm29562							
Or5b118		ortholog_one2many	74.8408	74.3671	50	0.00	0
Fam219b	FAM219B	ortholog_one2one	81.7259	83.4197	100	100.00	1
Or2b4		ortholog_one2many	91.746	92.0382	50	0.00	0
Or2b4		ortholog_one2many	90.7936	89.0966	50	0.00	0
Or2b4		ortholog_one2many	90.1587	88.4735	25	0.00	0
Gm5306							
Or5b119		ortholog_one2many	76.1146	75.6329	25	0.00	0
Tril							
Or5aa2-ps1							
Or5b120		ortholog_one2many	75.873	75.6329	50	0.00	0
Rpl18-ps2							
Gm22910							
Or14j1		ortholog_one2many	80.3125	80.0623	50	0.00	0
Or14j1		ortholog_one2many	81.5625	81.3084	25	0.00	0
Or14j1		ortholog_one2many	81.5625	81.3084	25	0.00	0
Tulp3	TULP3	ortholog_one2one	82.1739	81.4655	100	0.00	1
Gm9577							
Or5aa3-ps1							
Or14j5		ortholog_many2many	70.5329	70.3125	50	0.00	0
Or14j5		ortholog_many2many	70.5329	70.3125	25	0.00	0
Or14j5		ortholog_many2many	69.906	69.6875	25	0.00	0
Or14j5		ortholog_many2many	70.2194	70	25	0.00	0
Or14j5		ortholog_many2many	69.279	69.0625	25	0.00	0
Or5x1-ps1							
Gm3188							
Or5b121		ortholog_one2many	74.6032	74.3671	50	0.00	0
Gm18737							
Gm18520							
Ergic1	ERGIC1	ortholog_one2one	82.069	91.1877	100	0.00	1
Trim43c		ortholog_one2many	37.4439	36.9469	0	0.00	0
Olfr1481-ps1							
Olfr1482-ps1							
Gm55404							
Or5aa1-ps1							
Gm6051							
Or5b122		ortholog_one2many	74.9206	74.6835	50	0.00	0
Msantd1	MSANTD1	ortholog_one2one	86.6907	87.0036	100	0.00	1
Gm55748							
Fbxo17	FBXO17	ortholog_one2one	78.6713	76.2712	100	0.00	1
Srd5a3		ortholog_one2one	76.3636	79.2453	50	0.00	0
Olfr1485-ps1							
Or5x2-ps1							
Gm55220							
Gm55221							
Or5b123		ortholog_one2many	77.4603	77.2152	50	0.00	0
Get3	GET3	ortholog_one2one	99.7126	99.7126	100	0.00	1
Olfr1488-ps1							
Or5b124		ortholog_one2many	76.9968	76.2658	50	0.00	0
Gm44190							
Gm26770							
Cep57	CEP57	ortholog_one2one	86.8	80.5195	100	0.00	1
Gm12120							
Gm24124							
Amn1	AMN1	ortholog_one2one	70.5426	75.5187	100	0.00	1
Or10w1							
Or10q1b		ortholog_many2many	72.7273	80.5556	50	0.00	0
Or10q1b		ortholog_many2many	83.0721	83.0721	50	0.00	0
Myo15a							
Gm50347							
Dennd5a	DENND5A	ortholog_one2one	94.7941	93.415	100	0.82	1
Gm10524							
Gm46620							
Gm50350							
Or9d1-ps1							
Mir5112							
Trir	TRIR	ortholog_one2one	95.3757	92.6966	100	0.00	1
Gm50355							
Or10w3							
2210420H20Rik							
Or10q1		ortholog_many2many	73.0159	79.8611	50	0.00	0
Or10q1		ortholog_many2many	85.3968	84.326	50	0.00	0
